fpr,tpr,thresholds
0.0,0.0,inf
0.06666666666666667,0.0,0.00032496784115210176
0.13333333333333333,0.0,0.00015834721853025258
0.13333333333333333,0.3333333333333333,7.620923133799806e-05
0.2,0.3333333333333333,6.843855953775346e-05
0.2,0.4444444444444444,5.9184931160416454e-05
0.3333333333333333,0.4444444444444444,4.232985884300433e-05
0.3333333333333333,0.5555555555555556,3.939657472074032e-05
0.4666666666666667,0.5555555555555556,2.603136090328917e-05
0.5333333333333333,0.6666666666666666,2.0308896637288854e-05
0.6,0.6666666666666666,2.0068653611815535e-05
0.6666666666666666,0.7777777777777778,1.9347999113961123e-05
0.6666666666666666,0.8888888888888888,1.906814031826798e-05
0.7333333333333333,0.8888888888888888,1.818024793465156e-05
0.7333333333333333,1.0,1.791806789697148e-05
1.0,1.0,1.3563399079430383e-05
