timestamp,pm25,pm25_0,pm25_1,pm25_2,pm25_3,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1606649040,33.6,16.0,0.0,45.0,0.0,14.058905,8.004073,9.897363,8.004073
1606649041,33.59,16.0,0.0,45.0,0.0,14.058905,8.004073,9.897363,8.004073
1606649042,33.58,16.0,0.0,44.5,0.0,14.058905,8.004073,9.897363,8.004073
1606649043,33.57,16.0,0.0,44.0,0.0,14.058905,8.004073,9.838305,8.004073
1606649044,33.56,17.0,0.0,44.0,0.0,13.08862,8.004073,9.838305,8.004073
1606649045,33.55,17.0,0.0,44.0,0.0,13.08862,8.004073,9.838305,8.004073
1606649046,33.54,17.0,0.0,44.0,0.0,13.08862,8.004073,9.838305,8.004073
1606649047,33.53,17.0,0.0,44.0,0.0,13.08862,8.004073,9.838305,8.004073
1606649048,33.52,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649049,33.510000000000005,18.0,0.0,43.0,0.0,13.177883,8.004073,9.689059,8.004073
1606649050,33.5,18.0,0.0,43.0,0.0,13.177883,8.004073,9.689059,8.004073
1606649051,33.49,18.0,0.0,43.0,0.0,13.177883,8.004073,9.689059,8.004073
1606649052,33.480000000000004,18.0,0.0,43.0,0.0,13.177883,8.004073,9.689059,8.004073
1606649053,33.47,18.0,0.0,43.0,0.0,13.177883,8.004073,9.689059,8.004073
1606649054,33.46,18.0,0.0,43.0,0.0,13.177883,8.004073,9.689059,8.004073
1606649055,33.45,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649056,33.44,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649057,33.43,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649058,33.42,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649059,33.41,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649060,33.4,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649061,33.39,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649062,33.38,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649063,33.370000000000005,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649064,33.36,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649065,33.35,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649066,33.34,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649067,33.33,18.0,0.0,44.0,0.0,13.177883,8.004073,9.838305,8.004073
1606649068,33.32,18.0,0.0,45.0,0.0,13.177883,8.004073,9.897363,8.004073
1606649069,33.31,18.0,0.0,45.0,0.0,13.177883,8.004073,9.897363,8.004073
1606649070,33.3,18.0,0.0,45.0,0.0,13.177883,8.004073,9.897363,8.004073
1606649071,33.29,18.0,0.0,45.0,0.0,13.177883,8.004073,9.897363,8.004073
1606649072,33.28,18.0,0.0,45.0,0.0,13.177883,8.004073,9.897363,8.004073
1606649073,33.27,18.0,0.0,45.0,0.0,13.177883,8.004073,9.897363,8.004073
