timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1605067208,55,62,76,68
1605067209,54,62,76,68
1605067210,54,62,75,68
1605067211,54,62,75,68
1605067212,53,62,75,68
1605067213,52,62,75,68
1605067214,52,61,75,68
1605067215,51,60,74,68
1605067216,51,60,74,68
1605067217,51,59,74,68
1605067218,50,58,74,68
1605067219,50,58,74,67
1605067220,50,57,75,67
1605067221,50,57,75,67
1605067222,50,57,75,67
1605067223,51,57,75,67
1605067231,55,57,76,67
1605067232,55,58,77,67
1605067233,55,58,77,67
1605067234,55,58,78,67
1605067235,55,59,78,67
1605067236,55,59,79,67
1605067237,55,60,79,67
1605067238,55,60,79,66
1605067239,54,60,79,66
1605067240,55,61,78,66
1605067241,55,61,78,65
1605067242,55,61,77,65
1605067243,54,61,76,65
1605067244,55,61,76,65
1605067245,55,61,75,65
1605067246,55,62,74,65
1605067247,55,62,74,65
1605067248,55,63,74,65
1605067249,55,63,73,65
1605067250,55,63,73,65
1605067251,55,64,73,65
1605067252,55,64,73,66
1605067253,55,64,74,65
1605067254,55,64,74,65
1605067255,55,64,75,65
1605067256,55,64,75,65
1605067257,55,63,75,65
1605067258,56,63,76,64
1605067259,56,63,76,64
1605067260,56,62,76,64
1605067261,56,62,76,64
1605067262,56,61,75,64
1605067263,56,60,75,64
1605067264,57,60,75,64
1605067265,57,60,74,64
1605067266,57,60,73,64
1605067267,58,59,73,65
1605067268,58,59,73,65
1605067269,57,59,73,65
1605067270,57,59,72,65
1605067271,57,60,72,65
1605067272,57,60,72,65
1605067273,56,60,72,66
1605067274,56,61,72,66
1605067275,56,61,72,67
1605067276,55,61,72,67
1605067277,55,61,72,67
1605067278,54,61,72,68
1605067279,54,61,72,68
1605067280,54,60,72,68
1605067281,54,60,72,69
1605067282,54,60,73,69
1605067283,54,60,73,70
1605067284,54,60,73,70
1605067285,54,60,74,70
1605067286,54,59,74,70
1605067287,54,59,74,69
1605067288,54,59,74,69
1605067289,54,59,74,69
1605067290,54,60,74,69
1605067291,54,59,74,68
1605067292,54,59,74,68
1605067293,55,59,74,68
1605067294,55,59,74,67
1605067295,55,59,75,66
1605067296,55,59,75,66
1605067297,56,59,76,66
1605067298,56,59,76,66
1605067299,56,59,77,66
1605067300,56,59,77,67
1605067301,57,59,78,67
1605067302,56,60,78,68
1605067303,57,60,78,68
1605067304,56,60,78,68
1605067305,56,61,78,69
1605067306,56,61,78,69
1605067307,55,61,78,69
1605067308,55,61,77,68
1605067309,54,61,77,68
1605067310,54,60,76,68
1605067311,54,60,75,68
1605067312,52,59,74,67
1605067313,52,59,74,67
1605067314,52,59,73,67
1605067315,52,59,73,66
1605067316,51,59,73,66
1605067317,51,59,72,66
1605067318,51,59,72,67
1605067319,51,59,72,66
1605067320,52,59,72,67
1605067321,52,59,72,67
1605067322,52,59,72,67
1605067323,52,58,72,67
1605067324,53,58,72,67
1605067325,53,58,72,67
1605067326,53,58,73,67
1605067327,53,58,73,67
1605067328,53,58,73,65
1605067329,52,58,73,65
1605067330,52,58,73,65
1605067331,52,59,72,64
1605067332,52,59,72,64
1605067333,51,59,72,63
1605067334,51,59,72,63
1605067335,51,59,72,63
1605067336,51,59,73,63
1605067337,51,60,73,63
1605067338,51,60,74,63
1605067339,51,60,74,64
1605067340,52,60,74,68
1605067341,52,60,74,68
1605067342,52,61,74,68
1605067343,53,61,74,68
1605067344,53,61,74,68
1605067345,54,62,74,68
1605067346,54,62,73,68
1605067347,54,62,73,67
1605067348,54,63,73,67
1605067349,54,63,73,66
1605067350,54,63,73,66
1605067351,54,63,74,66
1605067352,53,62,74,65
1605067353,53,62,74,64
1605067354,53,62,74,64
1605067355,52,61,74,64
1605067356,52,61,74,64
1605067357,52,61,75,64
1605067358,52,60,75,65
1605067359,52,60,75,65
1605067360,53,60,75,65
1605067361,53,60,75,65
1605067362,53,60,75,65
1605067363,54,60,75,65
1605067364,54,60,75,64
1605067365,54,60,75,64
1605067366,55,60,75,63
1605067367,55,60,76,63
1605067368,55,60,76,62
1605067369,55,59,76,62
1605067370,55,59,76,62
1605067371,55,59,76,62
1605067372,55,58,76,62
1605067373,55,58,76,62
1605067374,55,58,76,63
1605067375,55,58,75,63
1605067376,54,58,75,64
1605067377,54,58,74,64
1605067378,55,58,74,64
1605067379,55,58,74,65
1605067380,55,58,74,66
1605067381,55,59,74,66
1605067382,55,59,74,66
1605067383,55,59,74,66
1605067384,55,59,74,66
1605067385,55,60,74,66
1605067386,55,60,75,66
1605067387,55,60,75,66
1605067388,55,60,75,66
1605067389,55,60,76,66
1605067390,54,60,76,66
1605067391,54,60,77,67
1605067392,54,60,77,67
1605067393,53,60,77,67
1605067394,53,60,78,67
1605067395,53,61,78,67
1605067396,52,61,78,67
1605067397,52,61,77,67
1605067398,52,61,77,67
1605067399,51,61,77,68
1605067400,51,61,76,68
1605067401,52,61,76,68
1605067402,52,61,75,68
1605067403,52,60,75,68
1605067404,52,60,74,68
1605067405,53,60,74,68
1605067413,54,59,74,68
1605067414,54,58,74,69
1605067415,54,58,74,68
1605067416,54,58,75,68
1605067417,53,58,75,68
1605067418,53,57,75,68
1605067419,53,58,74,68
1605067420,53,58,74,68
1605067421,52,58,73,68
1605067422,52,59,73,68
1605067423,52,59,73,68
1605067424,52,59,73,68
1605067425,52,60,72,68
1605067426,52,60,72,68
1605067427,52,60,72,68
1605067428,52,60,72,68
1605067429,52,61,72,68
1605067430,52,61,73,68
1605067431,52,61,73,68
1605067432,53,61,73,68
1605067433,52,61,73,68
1605067434,52,61,73,68
1605067435,52,62,73,68
1605067436,52,62,74,68
1605067437,53,62,74,68
1605067438,53,62,74,67
1605067439,53,62,74,67
1605067440,53,61,73,68
1605067441,53,61,73,68
1605067442,54,60,73,67
1605067443,54,60,72,67
1605067444,55,60,72,67
1605067445,55,60,72,67
1605067446,55,59,71,68
1605067447,55,59,71,68
1605067448,55,59,71,68
1605067449,55,60,71,68
1605067450,55,60,72,68
1605067451,55,60,72,68
1605067452,55,60,72,67
1605067453,54,61,73,67
1605067454,54,61,73,67
1605067455,54,61,73,67
1605067456,54,62,73,66
1605067457,55,62,73,66
1605067458,55,62,73,66
1605067459,55,62,73,66
1605067460,55,63,74,66
1605067461,55,63,74,67
1605067462,56,63,74,67
1605067463,56,63,74,67
1605067464,56,63,74,68
1605067465,56,63,74,68
1605067466,56,62,74,68
1605067467,56,62,75,68
1605067468,56,62,75,68
1605067469,56,62,75,68
1605067470,56,62,74,68
1605067471,56,62,74,67
1605067472,55,62,74,67
1605067473,55,62,73,67
1605067474,55,62,73,67
1605067475,55,63,73,67
1605067476,55,63,73,67
1605067477,55,63,72,67
1605067478,55,64,72,67
1605067479,54,64,72,67
1605067480,54,64,73,67
1605067481,54,64,73,67
1605067482,54,65,73,67
1605067483,55,66,74,67
1605067484,55,66,75,67
1605067485,55,67,75,67
1605067486,55,67,75,67
1605067487,55,67,75,67
1605067488,56,67,75,66
1605067489,56,68,75,66
1605067490,56,68,75,66
1605067491,57,69,75,66
1605067492,57,69,75,65
1605067493,57,69,75,65
1605067494,57,68,75,65
1605067495,57,68,74,65
1605067496,57,67,74,65
1605067497,58,67,75,66
1605067498,58,67,74,66
1605067499,58,67,74,67
1605067500,58,65,74,67
1605067501,57,65,74,67
1605067502,57,65,74,68
1605067503,57,64,74,68
1605067504,56,64,74,68
1605067505,56,64,74,69
1605067506,55,64,74,69
1605067507,54,64,74,69
1605067508,54,64,74,69
1605067509,53,64,74,69
1605067510,53,65,74,69
1605067511,53,65,74,69
1605067512,53,65,75,69
