timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1604376008,49,54,57,56
1604376009,49,54,57,56
1604376010,49,54,57,56
1604376011,49,53,57,56
1604376012,49,53,57,56
1604376013,49,53,57,56
1604376014,49,53,57,57
1604376015,48,53,57,57
1604376016,48,53,58,57
1604376017,48,53,58,58
1604376018,48,53,58,58
1604376019,48,54,58,58
1604376020,48,54,58,58
1604376021,48,54,57,58
1604376022,49,55,57,58
1604376023,49,55,57,58
1604376024,49,55,57,58
1604376025,49,55,57,58
1604376026,49,55,56,59
1604376027,50,55,56,59
1604376028,50,55,56,59
1604376029,51,56,56,59
1604376030,51,55,57,59
1604376031,51,55,57,60
1604376032,50,55,57,60
1604376033,50,54,58,61
1604376034,50,54,58,61
1604376035,50,54,59,61
1604376036,50,54,59,61
1604376037,50,53,60,60
1604376038,50,53,60,60
1604376039,50,53,60,59
1604376040,50,53,60,59
1604376041,50,54,60,59
1604376042,50,54,60,58
1604376043,50,54,60,57
1604376044,50,54,60,57
1604376045,50,54,59,57
1604376046,50,54,59,57
1604376047,49,55,59,57
1604376048,49,54,59,57
1604376049,48,54,59,58
1604376050,48,54,59,58
1604376051,48,54,59,59
1604376052,47,54,59,59
1604376053,47,53,59,60
1604376054,46,53,59,60
1604376055,46,53,60,61
1604376056,46,53,59,61
1604376057,45,53,59,60
1604376058,45,53,59,60
1604376059,45,54,59,60
1604376060,46,54,59,60
1604376061,46,54,59,60
1604376062,46,55,59,60
1604376063,46,55,59,60
1604376064,46,55,58,60
1604376065,46,55,58,60
1604376066,46,55,58,60
1604376067,46,55,57,60
1604376068,46,55,58,61
1604376069,46,56,58,61
1604376070,46,56,57,61
1604376071,46,56,58,61
1604376072,47,56,57,61
1604376073,47,56,57,61
1604376074,47,56,58,61
1604376075,47,56,58,61
1604376076,48,56,58,61
1604376077,48,56,58,61
1604376078,48,56,57,61
1604376079,48,56,57,61
1604376080,49,55,57,61
1604376081,50,55,57,61
1604376082,50,54,56,61
1604376083,51,54,56,62
1604376084,51,54,56,62
1604376085,51,53,56,62
1604376086,52,53,56,62
1604376087,52,53,56,62
1604376088,52,53,57,62
1604376089,52,53,56,61
1604376090,52,53,56,61
1604376091,52,53,55,61
1604376092,52,53,55,61
1604376093,51,53,55,60
1604376094,51,53,55,60
1604376095,51,53,55,60
1604376096,50,53,55,60
1604376097,50,53,55,60
1604376098,49,53,54,60
1604376099,49,52,55,60
1604376100,49,52,55,61
1604376101,48,52,55,61
1604376102,48,52,55,62
1604376103,48,52,55,62
1604376104,48,52,55,63
1604376105,48,52,55,63
1604376106,48,51,55,63
1604376107,48,51,55,63
1604376108,49,51,55,63
1604376109,49,51,55,63
1604376110,49,51,55,63
1604376111,50,51,55,63
1604376112,50,52,54,63
1604376113,50,52,55,62
1604376114,51,52,55,62
1604376115,51,53,55,62
1604376124,49,53,55,61
