timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1606276808,64,84,96,85
1606276809,64,84,96,84
1606276810,65,84,96,83
1606276811,65,84,96,82
1606276812,65,84,96,81
1606276813,66,83,97,81
1606276814,67,83,97,81
1606276815,67,83,97,80
1606276816,67,83,97,79
1606276817,67,83,98,79
1606276818,67,82,98,79
1606276819,66,82,98,79
1606276820,66,82,98,80
1606276821,65,82,98,80
1606276822,65,82,97,81
1606276823,64,82,97,81
1606276824,64,82,96,81
1606276825,63,82,96,82
1606276826,63,82,95,82
1606276827,63,82,95,83
1606276828,63,81,94,83
1606276829,63,81,93,83
1606276830,64,80,93,83
1606276831,64,80,92,83
1606276832,65,79,92,83
1606276833,66,79,91,83
1606276834,66,79,91,82
1606276835,66,79,91,81
1606276836,67,79,91,81
1606276837,67,80,91,80
1606276838,68,80,92,80
1606276839,68,81,92,79
1606276840,68,82,93,79
1606276841,67,82,94,79
1606276842,67,83,94,78
1606276843,67,83,94,79
1606276844,67,85,95,79
1606276845,67,85,95,79
1606276846,67,85,95,79
1606276847,67,85,95,79
1606276848,67,85,95,79
1606276849,67,85,95,79
1606276850,67,85,95,79
1606276851,67,85,94,79
1606276852,67,85,94,79
1606276853,66,85,94,79
1606276854,66,85,94,79
1606276855,66,85,94,79
1606276856,66,85,94,80
1606276857,65,85,94,80
1606276858,65,85,94,80
1606276859,65,86,95,80
1606276860,65,86,96,80
1606276861,65,87,96,80
1606276862,65,87,96,79
1606276863,66,87,97,79
1606276864,66,87,97,79
1606276865,66,88,97,78
1606276866,67,88,97,78
1606276867,67,88,97,78
1606276868,67,88,97,78
1606276869,68,88,97,77
1606276870,68,87,96,77
1606276871,68,87,96,78
1606276872,68,87,95,78
1606276873,67,86,95,78
1606276874,67,86,94,78
1606276875,67,86,94,78
1606276876,67,85,93,79
1606276877,66,85,93,79
1606276878,66,85,93,79
1606276879,65,84,92,79
1606276880,65,84,92,79
1606276881,65,84,92,79
1606276882,65,84,92,79
1606276883,64,83,92,79
1606276884,64,83,92,79
1606276885,64,83,91,79
1606276886,64,83,91,79
1606276887,64,83,91,79
1606276888,64,83,91,79
1606276889,64,83,91,79
1606276890,64,83,91,78
1606276891,64,84,92,78
1606276892,65,84,93,78
1606276893,65,84,93,78
1606276894,65,85,93,77
1606276895,66,85,95,77
1606276896,66,85,96,77
1606276897,66,85,97,77
1606276898,66,85,98,76
1606276899,67,85,99,76
1606276907,66,85,100,76
1606276908,66,85,101,76
1606276909,66,85,101,76
1606276910,66,84,101,76
1606276911,67,84,101,76
1606276912,67,84,100,76
1606276913,66,84,100,76
1606276914,66,83,99,76
1606276915,66,83,99,76
1606276916,66,83,98,76
1606276917,66,82,98,75
1606276918,66,82,98,75
1606276919,65,82,98,75
1606276920,65,82,98,76
1606276921,65,82,98,76
1606276922,65,82,99,76
1606276923,65,82,99,77
1606276924,65,81,99,77
1606276925,65,81,99,78
1606276926,65,81,99,78
1606276927,65,81,100,79
1606276928,65,81,99,79
1606276929,65,81,99,80
1606276930,66,81,99,80
1606276931,66,81,99,80
1606276932,66,81,99,80
1606276933,66,81,99,80
1606276934,66,81,99,81
1606276935,66,81,99,80
1606276936,66,81,99,80
1606276937,66,81,98,80
1606276938,66,81,98,80
1606276939,66,81,98,80
1606276940,65,80,98,80
1606276941,65,80,98,81
1606276942,65,79,99,81
1606276943,65,79,100,81
1606276944,64,79,100,81
1606276945,64,79,100,81
1606276946,64,78,100,82
1606276947,64,79,100,84
1606276948,64,79,100,84
1606276949,64,80,100,83
1606276950,64,80,100,83
1606276951,64,80,100,83
1606276952,65,81,100,83
1606276953,65,82,99,82
1606276954,65,82,99,82
1606276955,65,83,99,82
1606276956,65,83,99,82
1606276957,65,83,100,82
1606276958,66,83,100,82
1606276959,66,83,100,83
1606276960,66,83,101,83
1606276961,66,83,101,83
1606276962,65,83,102,83
1606276963,65,83,102,83
1606276964,65,83,102,83
1606276965,66,83,103,83
1606276966,66,83,103,82
1606276967,66,83,104,82
1606276968,66,83,105,81
1606276969,66,83,105,81
1606276970,66,83,106,80
1606276971,66,83,106,80
1606276972,66,83,106,80
1606276973,66,83,106,80
1606276974,66,83,106,80
1606276975,66,83,106,80
1606276976,66,83,106,81
1606276977,66,83,106,81
1606276978,66,83,106,82
1606276979,66,82,106,81
1606276980,67,82,106,81
1606276981,67,81,106,82
1606276982,67,81,106,81
1606276983,67,80,106,81
1606276984,68,80,107,81
1606276985,68,80,108,80
1606276986,68,80,108,79
1606276987,69,80,108,79
1606276988,69,80,108,79
1606276989,69,80,107,79
1606276990,69,81,107,78
1606276991,69,81,107,78
1606276992,69,80,106,78
1606276993,69,80,105,78
1606276994,69,80,105,79
1606276995,69,80,104,79
1606276996,69,80,103,79
1606276997,68,80,103,80
