timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1605326409,53,0,30,34
1605326410,55,0,30,34
1605326411,56,0,30,35
1605326412,58,0,30,36
1605326413,59,0,29,36
1605326414,60,0,29,37
1605326415,60,0,29,37
1605326416,60,0,29,37
1605326417,61,0,28,37
1605326418,61,0,28,37
1605326419,61,0,28,37
1605326420,61,0,28,36
1605326421,60,0,28,36
1605326422,59,0,28,36
1605326423,59,0,28,36
1605326424,58,0,28,36
1605326425,58,0,28,36
1605326426,57,0,28,36
1605326427,56,0,29,36
1605326428,55,0,29,36
1605326429,55,0,29,36
1605326430,54,0,29,36
1605326431,54,0,29,36
1605326432,53,0,30,36
1605326433,53,0,30,36
1605326434,53,0,30,36
1605326435,53,0,30,36
1605326436,52,0,30,36
1605326437,52,0,30,36
1605326438,53,0,30,36
1605326439,53,0,30,36
1605326440,53,0,30,36
1605326441,53,0,30,36
1605326442,54,0,30,36
1605326443,54,0,30,36
1605326444,54,0,30,36
1605326445,54,0,30,36
1605326446,55,0,29,36
1605326447,55,0,29,36
1605326448,55,0,29,36
1605326449,55,0,29,35
1605326450,55,0,29,35
1605326451,55,0,29,35
1605326452,55,0,29,35
1605326453,55,0,29,35
1605326454,55,0,29,35
1605326455,55,0,29,34
1605326456,55,0,29,34
1605326457,55,0,29,34
1605326458,55,0,29,35
1605326459,56,0,29,35
1605326460,57,0,29,35
1605326461,57,0,28,36
1605326462,57,0,28,36
1605326463,57,0,28,36
1605326464,57,0,28,36
1605326465,57,0,28,36
1605326466,56,0,29,36
1605326467,56,0,29,37
1605326468,56,0,29,37
1605326469,54,0,30,36
1605326470,54,0,30,36
1605326471,51,0,30,36
1605326472,50,0,30,36
1605326473,50,0,30,36
1605326474,50,0,30,36
1605326475,50,0,30,36
1605326476,49,0,30,36
1605326477,49,0,30,36
1605326478,49,0,30,36
1605326479,49,0,30,37
1605326480,50,0,30,37
1605326481,50,0,30,37
1605326482,50,0,30,38
1605326483,50,0,30,38
1605326484,51,0,29,38
1605326494,56,0,29,38
1605326495,57,0,29,39
1605326496,58,0,29,39
1605326497,59,0,29,38
1605326498,59,0,29,39
1605326499,59,0,29,39
1605326500,60,0,29,39
1605326501,60,0,29,39
1605326502,60,0,29,39
1605326503,60,0,29,39
1605326504,60,0,29,39
1605326505,59,0,30,39
1605326506,59,0,30,39
1605326507,59,0,30,39
1605326508,58,0,30,39
1605326509,58,0,30,39
1605326510,57,0,31,39
1605326511,56,0,31,39
1605326512,55,0,31,39
1605326513,54,0,30,39
1605326514,53,0,30,39
1605326515,52,0,30,39
1605326516,52,0,30,39
1605326517,50,0,31,38
1605326518,49,0,31,38
1605326519,48,0,31,38
1605326520,47,0,31,38
1605326521,47,0,31,38
1605326522,47,0,32,37
1605326523,46,0,33,37
1605326524,46,0,33,37
1605326525,45,0,33,37
1605326526,45,0,33,37
1605326527,45,0,34,37
1605326528,45,0,34,36
1605326529,44,0,33,37
1605326530,44,0,33,37
1605326531,43,0,33,37
1605326532,43,0,33,37
1605326533,43,0,32,37
1605326534,43,0,32,37
1605326535,44,0,31,37
1605326536,44,0,31,37
1605326537,44,0,31,37
1605326538,45,0,30,37
