Dataset,10,2.5,20,25,5,50
Fault Free,0.5172413793103449,0.568075117370892,0.5833333333333334,1.0,0.7666666666666667,0.7777777777777778
Faulty (F+A),0.44329896907216493,0.3744394618834081,0.3617021276595745,0.7333333333333333,0.48633879781420764,0.5833333333333334
Sensor 1,0.46153846153846156,0.36771300448430494,0.7142857142857143,0.6842105263157895,0.42,0.6666666666666666
Sensor 2,0.5344827586206896,0.36285097192224625,0.35555555555555557,0.3611111111111111,0.4297520661157025,0.46153846153846156
Sensor 3,0.4205607476635514,0.36285097192224625,0.38636363636363635,0.46875,0.5,0.5
Sensor 4,0.42592592592592593,0.372960372960373,0.3902439024390244,0.3783783783783784,0.48502994011976047,0.391304347826087
