timestamp,pm25_0,pm25_1,pm25_2,pm25_3,pm25,pm25_0_calibrated,pm25_1_calibrated,pm25_2_calibrated,pm25_3_calibrated,pm25_calibrated
1604491208,41,0,81,41,54.333333333333336,26.868635895536215,2.112439281652783,51.021022835910294,26.868635895536215,34.91943154232758
1604491209,42,0,81,41,54.5,27.47244556904557,2.112439281652783,51.021022835910294,26.868635895536215,35.020066487912466
1604491210,44,0,82,41,54.888888888888886,28.68006491606427,2.112439281652783,51.62483250941965,26.868635895536215,35.25488136094388
1604491211,46,0,83,41,55.333333333333336,29.887684263082974,2.112439281652783,52.228642182929,26.868635895536215,35.523241215836926
1604491212,48,0,83,40,55.666666666666664,31.09530361010168,2.112439281652783,52.228642182929,26.264826222026862,35.72451110700671
1604491213,50,0,83,40,56.0,32.30292295712039,2.112439281652783,52.228642182929,26.264826222026862,35.92578099817649
1604491214,53,0,84,40,56.42857142857142,34.11435197764844,2.112439281652783,52.832451856438354,26.264826222026862,36.184556572537645
1604491215,55,0,85,40,56.875,35.321971324667146,2.112439281652783,53.4362615299477,26.264826222026862,36.45411446249718
1604491216,57,0,86,40,57.333333333333336,36.529590671685845,2.112439281652783,54.04007120345705,26.264826222026862,36.73086056285563
1604491217,57,0,86,40,57.699999999999996,36.529590671685845,2.112439281652783,54.04007120345705,26.264826222026862,36.95225744314239
1604491218,59,0,86,40,58.06060606060606,37.73721001870455,2.112439281652783,54.04007120345705,26.264826222026862,37.16999487086243
1604491219,59,0,87,40,58.38888888888889,37.73721001870455,2.112439281652783,54.643880876966406,26.264826222026862,37.36821521822662
1604491220,58,0,87,40,58.641025641025635,37.1334003451952,2.112439281652783,54.643880876966406,26.264826222026862,37.52045782821401
1604491221,57,0,88,39,58.833333333333336,36.529590671685845,2.112439281652783,55.24769055047576,25.661016548517512,37.63657507311966
1604491222,55,0,88,39,58.955555555555556,35.321971324667146,2.112439281652783,55.24769055047576,25.661016548517512,37.710374033215246
1604491223,53,0,89,39,59.041666666666664,34.11435197764844,2.112439281652783,55.85150022398511,25.661016548517512,37.76236875510077
1604491224,51,0,89,40,59.09803921568628,32.90673263062973,2.112439281652783,55.85150022398511,26.264826222026862,37.796407045519196
1604491225,49,0,90,40,59.12962962962962,31.69911328361103,2.112439281652783,56.455309897494466,26.264826222026862,37.81548164304835
1604491226,47,0,90,40,59.12280701754386,30.491493936592327,2.112439281652783,56.455309897494466,26.264826222026862,37.81136208387237
1604491227,46,0,91,40,59.116666666666674,29.887684263082974,2.112439281652783,57.05911957100381,26.264826222026862,37.80765448061398
1604491228,45,0,92,41,59.12698412698413,29.283874589573625,2.112439281652783,57.662929244513165,26.868635895536215,37.813884262959704
1604491229,45,0,92,41,59.13636363636363,29.283874589573625,2.112439281652783,57.662929244513165,26.868635895536215,37.819547701455825
1604491230,44,0,92,42,59.144927536231876,28.68006491606427,2.112439281652783,57.662929244513165,27.47244556904557,37.824718667039235
1604491231,44,0,92,42,59.15277777777777,28.68006491606427,2.112439281652783,57.662929244513165,27.47244556904557,37.82945871882403
1604491232,44,0,92,42,59.160000000000004,28.68006491606427,2.112439281652783,57.662929244513165,27.47244556904557,37.83381956646605
1604491233,43,0,93,43,59.17948717948718,28.076255242554918,2.112439281652783,58.26673891802252,28.076255242554918,37.84558611394982
1604491234,43,0,93,43,59.19753086419754,28.076255242554918,2.112439281652783,58.26673891802252,28.076255242554918,37.856481065323685
1604491235,43,0,93,43,59.214285714285715,28.076255242554918,2.112439281652783,58.26673891802252,28.076255242554918,37.86659780588513
1604491236,43,0,94,44,59.252873563218394,28.076255242554918,2.112439281652783,58.87054859153187,28.68006491606427,37.889897522350594
1604491237,42,0,94,44,59.27777777777778,27.47244556904557,2.112439281652783,58.87054859153187,28.68006491606427,37.90493492801271
1604491238,41,0,94,44,59.455555555555556,26.868635895536215,2.112439281652783,58.87054859153187,28.68006491606427,38.012278869969926
1604491239,41,0,95,44,59.633333333333326,26.868635895536215,2.112439281652783,59.474358265041225,28.68006491606427,38.11962281192714
1604491240,40,0,96,43,59.76666666666666,26.264826222026862,2.112439281652783,60.07816793855058,28.076255242554918,38.20013076839505
1604491241,39,0,96,42,59.84444444444444,25.661016548517512,2.112439281652783,60.07816793855058,27.47244556904557,38.24709374300134
1604491242,39,0,96,42,59.91111111111112,25.661016548517512,2.112439281652783,60.07816793855058,27.47244556904557,38.2873477212353
1604491243,38,0,95,42,59.93333333333334,25.05720687500816,2.112439281652783,59.474358265041225,27.47244556904557,38.30076571397995
1604491244,37,0,95,41,59.88888888888889,24.453397201498806,2.112439281652783,59.474358265041225,26.868635895536215,38.27392972849064
