timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1605596409,48,0,50,0
1605596410,48,0,50,0
1605596411,48,0,49,0
1605596412,48,0,49,0
1605596413,47,0,49,0
1605596414,47,0,49,0
1605596415,47,0,48,0
1605596416,46,0,48,0
1605596417,46,0,48,0
1605596418,45,0,47,0
1605596419,45,0,47,0
1605596420,44,0,47,0
1605596421,44,0,47,0
1605596422,43,0,47,0
1605596423,43,0,47,0
1605596424,42,0,47,0
1605596425,42,0,47,0
1605596426,42,0,48,0
1605596427,42,0,48,0
1605596428,42,0,49,0
1605596429,42,0,50,0
1605596430,42,0,50,0
1605596431,41,0,50,0
1605596432,41,0,51,0
1605596433,41,0,52,0
1605596434,40,0,52,0
1605596435,40,0,53,0
1605596436,39,0,53,0
1605596437,39,0,53,0
1605596438,39,0,53,0
1605596439,38,0,54,0
1605596440,38,0,55,0
1605596441,38,0,55,0
1605596442,38,0,55,0
1605596443,38,0,55,0
1605596444,38,0,55,0
1605596445,39,0,55,0
1605596446,40,0,55,0
1605596447,41,0,54,0
1605596448,41,0,54,0
1605596449,43,0,54,0
1605596450,44,0,54,0
1605596451,45,0,53,0
1605596452,47,0,53,0
1605596453,47,0,53,0
1605596454,49,0,54,0
1605596455,50,0,54,0
1605596456,51,0,54,0
1605596457,52,0,54,0
1605596458,53,0,54,0
1605596459,53,0,55,0
1605596460,53,0,55,0
1605596461,53,0,55,0
1605596462,53,0,55,0
1605596463,53,0,55,0
1605596464,54,0,55,0
1605596465,54,0,55,0
1605596466,55,0,55,0
1605596467,55,0,55,0
1605596468,56,0,55,0
1605596469,56,0,55,0
1605596470,58,0,55,0
1605596471,59,0,55,0
1605596472,59,0,55,0
1605596473,61,0,55,0
1605596474,62,0,55,0
1605596475,63,0,55,0
1605596476,63,0,55,0
1605596477,63,0,55,0
1605596478,64,0,55,0
1605596479,64,0,56,0
1605596480,63,0,56,0
1605596481,63,0,56,0
1605596482,62,0,56,0
1605596483,61,0,57,0
1605596484,61,0,57,0
1605596485,60,0,57,0
1605596486,60,0,57,0
1605596487,60,0,57,0
1605596488,59,0,57,0
1605596489,59,0,57,0
1605596490,59,0,57,0
1605596491,58,0,57,0
1605596492,58,0,56,0
1605596493,58,0,56,0
1605596494,58,0,55,0
1605596495,58,0,54,0
1605596496,58,0,54,0
1605596497,58,0,54,0
1605596498,58,0,53,0
1605596499,59,0,52,0
1605596500,59,0,51,0
1605596501,60,0,51,0
1605596502,60,0,50,0
1605596503,61,0,50,0
1605596504,61,0,50,0
1605596505,61,0,49,0
1605596506,61,0,49,0
1605596507,61,0,49,0
1605596508,61,0,50,0
1605596509,60,0,50,0
1605596510,60,0,51,0
1605596511,59,0,51,0
1605596512,59,0,52,0
1605596513,58,0,52,0
