fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.005952380952380952,0.2882736623287201
0.003389830508474576,0.005952380952380952,0.1756075620651245
0.003389830508474576,0.017857142857142856,0.10487619042396545
0.01694915254237288,0.017857142857142856,0.056921202689409256
0.01694915254237288,0.041666666666666664,0.03921603038907051
0.023728813559322035,0.041666666666666664,0.02730392850935459
0.023728813559322035,0.05357142857142857,0.02604035846889019
0.03389830508474576,0.05357142857142857,0.024348795413970947
0.03389830508474576,0.08333333333333333,0.021601330488920212
0.03728813559322034,0.08928571428571429,0.02081015519797802
0.03728813559322034,0.1130952380952381,0.01899958960711956
0.04406779661016949,0.1130952380952381,0.018363669514656067
0.04745762711864407,0.11904761904761904,0.017741750925779343
0.04745762711864407,0.125,0.01648346148431301
0.0576271186440678,0.125,0.016100484877824783
0.0576271186440678,0.1488095238095238,0.011802426539361477
0.061016949152542375,0.1488095238095238,0.011274942196905613
0.061016949152542375,0.16666666666666666,0.010380768217146397
0.0711864406779661,0.16666666666666666,0.00945416372269392
0.0711864406779661,0.17857142857142858,0.009403501637279987
0.07457627118644068,0.17857142857142858,0.009076425805687904
0.07457627118644068,0.18452380952380953,0.007929368875920773
0.07796610169491526,0.18452380952380953,0.007790079805999994
0.07796610169491526,0.22023809523809523,0.006665609776973724
0.0847457627118644,0.22023809523809523,0.006331590004265308
0.0847457627118644,0.23214285714285715,0.006158924195915461
0.09491525423728814,0.23214285714285715,0.005489175673574209
0.09491525423728814,0.26785714285714285,0.005034697242081165
0.1016949152542373,0.26785714285714285,0.004803802352398634
0.1016949152542373,0.27380952380952384,0.004773112013936043
0.10508474576271186,0.27380952380952384,0.00457161758095026
0.10508474576271186,0.27976190476190477,0.004540877416729927
0.10847457627118644,0.27976190476190477,0.00434892438352108
0.1152542372881356,0.2916666666666667,0.0040490454994142056
0.11864406779661017,0.2916666666666667,0.0040349652990698814
0.11864406779661017,0.3273809523809524,0.0032709515653550625
0.12542372881355932,0.3273809523809524,0.0031311099883168936
0.12542372881355932,0.3333333333333333,0.0031274883076548576
0.13220338983050847,0.3333333333333333,0.002845081267878413
0.13220338983050847,0.3392857142857143,0.0028262955602258444
0.13559322033898305,0.34523809523809523,0.0026995998341590166
0.13559322033898305,0.35119047619047616,0.0025428012013435364
0.1423728813559322,0.35119047619047616,0.0023045234847813845
0.14576271186440679,0.35714285714285715,0.0022823254112154245
0.14576271186440679,0.36904761904761907,0.0021916578989475965
0.14915254237288136,0.375,0.002171208616346121
0.14915254237288136,0.38095238095238093,0.0021479842253029346
0.15932203389830507,0.38095238095238093,0.002029627561569214
0.15932203389830507,0.3869047619047619,0.001983975525945425
0.16271186440677965,0.3869047619047619,0.0019155951449647546
0.16271186440677965,0.39880952380952384,0.0018608212703838944
0.16610169491525423,0.39880952380952384,0.0017622062005102634
0.16610169491525423,0.4166666666666667,0.0016861598705872893
0.1694915254237288,0.4166666666666667,0.0016624877462163568
0.1694915254237288,0.4226190476190476,0.0016497287433594465
0.17288135593220338,0.4226190476190476,0.0016456233570352197
0.17288135593220338,0.42857142857142855,0.0016266871243715286
0.17627118644067796,0.43452380952380953,0.0015772839542478323
0.17966101694915254,0.43452380952380953,0.0015315181808546185
0.17966101694915254,0.47619047619047616,0.0014068768359720707
0.18305084745762712,0.47619047619047616,0.0013798729050904512
0.18305084745762712,0.48214285714285715,0.0013506903778761625
0.18983050847457628,0.48214285714285715,0.0013033462455496192
0.18983050847457628,0.49404761904761907,0.0012858920963481069
0.19322033898305085,0.49404761904761907,0.001282907440327108
0.19322033898305085,0.5,0.0012157130986452103
0.21016949152542372,0.5,0.001172684016637504
