fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.009523809523809525,0.14057759940624237
0.0,0.11428571428571428,0.008595171384513378
0.00684931506849315,0.11428571428571428,0.0060391197912395
0.00684931506849315,0.1523809523809524,0.005199117586016655
0.0136986301369863,0.1619047619047619,0.004414288327097893
0.0136986301369863,0.3333333333333333,0.0019758883863687515
0.02054794520547945,0.34285714285714286,0.001919028116390109
0.02054794520547945,0.4,0.0014560417039319873
0.0273972602739726,0.4,0.0014520875411108136
0.0273972602739726,0.4380952380952381,0.0013646903680637479
0.03424657534246575,0.4380952380952381,0.0013570826267823577
0.03424657534246575,0.5047619047619047,0.0009096924331970513
0.0410958904109589,0.5047619047619047,0.0008989532361738384
0.04794520547945205,0.5142857142857142,0.0008572729420848191
0.04794520547945205,0.5333333333333333,0.0007074501481838524
0.06164383561643835,0.5333333333333333,0.0006449007778428495
0.0684931506849315,0.5428571428571428,0.0006439716671593487
0.07534246575342465,0.5428571428571428,0.0006394904339686036
0.07534246575342465,0.5523809523809524,0.0006378343678079545
0.08904109589041095,0.5523809523809524,0.000618800229858607
0.08904109589041095,0.5714285714285714,0.0005900429678149521
0.10273972602739725,0.5714285714285714,0.0005523856962099671
0.1095890410958904,0.580952380952381,0.0005418400978669524
0.1095890410958904,0.5904761904761905,0.0005343655357137322
0.11643835616438356,0.6,0.0005184398032724857
0.136986301369863,0.6,0.0004825370851904154
0.136986301369863,0.6095238095238096,0.00047546130372211337
0.1506849315068493,0.6095238095238096,0.00044578532106243074
0.1506849315068493,0.6190476190476191,0.0004279843997210264
0.17123287671232876,0.6190476190476191,0.0004015921149402857
0.17123287671232876,0.6285714285714286,0.00039755547186359763
0.1780821917808219,0.6285714285714286,0.0003972678678110242
0.1780821917808219,0.638095238095238,0.00038536955253221095
0.18493150684931506,0.638095238095238,0.0003819179837591946
0.18493150684931506,0.6476190476190476,0.00037936848821118474
0.2191780821917808,0.6476190476190476,0.00036381554673425853
0.2191780821917808,0.6571428571428571,0.0003621828800532967
0.22602739726027396,0.6571428571428571,0.00036170551902614534
0.22602739726027396,0.6761904761904762,0.00034488269011490047
0.273972602739726,0.6761904761904762,0.0003106554795522243
0.2808219178082192,0.6857142857142857,0.00030753889586776495
0.2945205479452055,0.6857142857142857,0.0003012457164004445
0.2945205479452055,0.6952380952380952,0.00030033275834284723
0.3219178082191781,0.6952380952380952,0.00028088613180443645
0.3219178082191781,0.7047619047619048,0.00028059814940206707
0.3493150684931507,0.7047619047619048,0.0002565295435488224
0.3493150684931507,0.7238095238095238,0.00025152083253487945
0.3561643835616438,0.7238095238095238,0.0002482452255208045
0.3561643835616438,0.7523809523809524,0.00023555806546937674
0.3972602739726027,0.7523809523809524,0.00022679008543491364
0.3972602739726027,0.7619047619047619,0.00022336938127409667
0.4041095890410959,0.7619047619047619,0.00021800061222165823
0.4041095890410959,0.7714285714285715,0.00021291316079441458
0.4246575342465753,0.7714285714285715,0.00020638223213609308
0.4246575342465753,0.780952380952381,0.00020585859601851553
0.4383561643835616,0.780952380952381,0.00020173566008452326
0.4383561643835616,0.819047619047619,0.00019497727043926716
0.4657534246575342,0.819047619047619,0.00018394790822640061
0.4657534246575342,0.8285714285714286,0.0001836062001530081
0.4726027397260274,0.8285714285714286,0.00018290316802449524
0.4726027397260274,0.8380952380952381,0.00018038743291981518
0.4931506849315068,0.8380952380952381,0.00017919973470270634
0.4931506849315068,0.8571428571428571,0.00017454737098887563
0.5,0.8571428571428571,0.00017414828471373767
0.5,0.8761904761904762,0.00016999153012875468
0.5205479452054794,0.8761904761904762,0.0001664208248257637
0.5205479452054794,0.8857142857142857,0.00016238827083725482
0.5684931506849316,0.8857142857142857,0.00014851560990791768
0.5684931506849316,0.8952380952380953,0.00014693850243929774
0.6095890410958904,0.8952380952380953,0.00013261083222460002
0.6095890410958904,0.9047619047619048,0.0001316473790211603
0.636986301369863,0.9047619047619048,0.00011799961066571996
0.636986301369863,0.9142857142857143,0.0001166833535535261
0.6712328767123288,0.9142857142857143,0.00010167260916205123
0.678082191780822,0.9238095238095239,9.885565668810159e-05
0.773972602739726,0.9238095238095239,7.635736983502284e-05
0.773972602739726,0.9333333333333333,7.584049308206886e-05
0.8835616438356164,0.9333333333333333,5.309585321811028e-05
0.8904109589041096,0.9428571428571428,5.257078737486154e-05
0.8904109589041096,0.9523809523809523,5.248489833320491e-05
0.910958904109589,0.9523809523809523,5.079619586467743e-05
0.910958904109589,0.9714285714285714,5.0201473641209304e-05
0.9315068493150684,0.9714285714285714,4.635184814105742e-05
0.9315068493150684,0.9809523809523809,4.29348619945813e-05
0.958904109589041,0.9809523809523809,3.834487506537698e-05
0.958904109589041,0.9904761904761905,3.721968823811039e-05
0.9726027397260274,0.9904761904761905,2.545181632740423e-05
0.9726027397260274,1.0,2.518859037081711e-05
1.0,1.0,1.3680147276318166e-05
