timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1604592008,30,0,75,46
1604592009,30,0,75,47
1604592010,30,0,74,47
1604592011,30,0,74,47
1604592012,30,0,74,48
1604592013,31,0,74,48
1604592014,31,0,74,49
1604592015,31,0,74,49
1604592016,31,0,74,49
1604592017,31,0,74,49
1604592018,31,0,74,49
1604592019,31,0,74,49
1604592020,31,0,74,49
1604592021,31,0,74,48
1604592022,31,0,74,48
1604592023,31,0,74,48
1604592024,31,0,73,48
1604592025,31,0,73,47
1604592026,32,0,71,47
1604592027,32,0,71,47
1604592028,32,0,71,47
1604592029,32,0,71,47
1604592030,32,0,71,48
1604592031,32,0,71,48
1604592032,32,0,71,47
1604592033,32,0,72,47
1604592034,32,0,72,47
1604592035,32,0,73,47
1604592036,32,0,74,47
1604592037,32,0,74,47
1604592038,33,0,74,46
1604592039,33,0,75,46
1604592040,33,0,75,45
1604592041,33,0,75,45
1604592042,33,0,74,44
1604592043,33,0,74,44
1604592044,33,0,74,44
1604592045,32,0,73,43
1604592046,32,0,72,43
1604592047,32,0,72,43
1604592048,32,0,72,43
1604592049,32,0,71,43
1604592050,33,0,71,43
1604592051,33,0,71,43
1604592052,33,0,71,43
1604592053,33,0,72,44
1604592054,33,0,72,44
1604592055,34,0,72,44
1604592056,34,0,72,44
1604592057,34,0,73,45
1604592058,34,0,73,45
1604592059,34,0,73,45
1604592060,34,0,74,45
1604592061,34,0,73,45
1604592062,34,0,73,45
1604592063,33,0,73,45
1604592064,33,0,73,45
1604592065,33,0,73,45
1604592066,32,0,73,44
1604592067,32,0,73,44
1604592068,32,0,73,43
1604592069,31,0,73,43
1604592070,31,0,73,43
1604592071,31,0,73,43
1604592072,31,0,72,42
1604592073,31,0,72,42
1604592074,31,0,71,42
1604592075,31,0,70,42
1604592076,32,0,69,42
1604592077,32,0,69,42
1604592078,32,0,68,42
1604592079,32,0,68,42
1604592080,33,0,68,43
1604592081,33,0,68,43
1604592082,33,0,67,43
1604592083,33,0,67,43
1604592084,33,0,68,44
1604592085,33,0,68,44
1604592086,33,0,68,45
1604592087,33,0,68,45
1604592088,33,0,68,45
1604592089,33,0,68,46
1604592090,33,0,67,46
1604592091,33,0,68,45
1604592092,33,0,68,45
1604592093,33,0,68,45
1604592094,33,0,68,45
1604592095,33,0,71,44
1604592096,33,0,71,44
1604592097,33,0,71,43
1604592098,33,0,71,43
1604592099,33,0,72,42
1604592100,33,0,72,42
1604592101,32,0,73,41
1604592102,32,0,73,41
1604592103,31,0,73,41
1604592104,31,0,74,41
1604592105,31,0,74,41
1604592106,31,0,74,41
1604592107,30,0,75,40
1604592108,30,0,75,40
1604592109,30,0,75,40
1604592110,30,0,74,40
1604592111,30,0,75,40
1604592112,30,0,75,40
1604592113,30,0,76,41
1604592114,30,0,76,41
1604592115,30,0,76,41
1604592116,31,0,76,42
1604592117,31,0,76,43
1604592118,31,0,76,44
1604592119,31,0,77,44
1604592120,32,0,77,45
1604592121,32,0,76,46
1604592122,32,0,76,47
1604592123,32,0,76,48
1604592124,32,0,76,48
1604592125,32,0,76,49
1604592126,32,0,76,49
1604592127,32,0,75,49
1604592128,32,0,75,49
1604592129,32,0,76,49
1604592130,32,0,76,49
1604592131,32,0,77,49
1604592132,32,0,77,49
1604592133,32,0,77,49
1604592134,31,0,78,49
1604592135,31,0,78,48
1604592136,31,0,79,48
1604592137,31,0,79,48
1604592138,31,0,79,48
1604592139,31,0,80,48
1604592140,31,0,80,48
1604592141,31,0,79,48
1604592142,31,0,79,48
1604592143,31,0,78,48
1604592144,31,0,78,48
1604592145,31,0,77,48
1604592146,31,0,77,48
1604592147,31,0,75,48
1604592148,31,0,74,48
1604592149,31,0,73,48
1604592150,31,0,73,48
1604592151,31,0,72,48
1604592152,30,0,72,48
1604592153,30,0,72,48
1604592154,30,0,73,48
1604592155,30,0,73,48
1604592156,30,0,74,47
1604592157,29,0,74,47
1604592158,29,0,75,47
1604592159,29,0,75,46
1604592160,29,0,77,46
1604592161,29,0,77,45
1604592162,30,0,77,45
1604592163,30,0,77,45
1604592164,30,0,77,45
1604592165,30,0,77,45
1604592166,30,0,77,46
1604592167,31,0,77,46
1604592168,31,0,77,46
1604592169,31,0,77,46
1604592170,31,0,77,46
1604592171,31,0,78,46
1604592172,31,0,78,46
1604592173,31,0,79,46
1604592174,31,0,80,46
1604592175,31,0,80,46
1604592176,31,0,81,46
1604592177,31,0,81,46
1604592178,32,0,81,46
1604592179,32,0,81,46
1604592180,32,0,80,46
1604592181,32,0,80,46
1604592182,32,0,79,46
1604592183,32,0,79,46
1604592184,32,0,77,46
1604592185,32,0,76,47
1604592186,32,0,76,47
1604592187,32,0,74,47
1604592188,32,0,74,48
1604592189,32,0,74,48
1604592190,32,0,74,49
1604592191,32,0,74,49
1604592192,32,0,74,49
1604592193,32,0,74,50
1604592194,32,0,74,50
1604592195,33,0,74,51
1604592196,33,0,74,51
1604592197,33,0,73,51
1604592198,33,0,73,51
1604592199,33,0,72,51
1604592200,33,0,71,51
1604592201,33,0,71,51
1604592202,33,0,71,51
1604592203,33,0,70,51
1604592204,34,0,70,50
1604592205,34,0,69,50
1604592206,34,0,69,50
1604592207,34,0,70,50
1604592208,34,0,70,50
1604592209,34,0,71,50
1604592210,34,0,71,50
1604592211,34,0,72,50
1604592212,34,0,73,50
1604592213,33,0,73,50
1604592214,33,0,74,50
1604592215,33,0,76,50
1604592216,33,0,77,50
1604592217,33,0,78,50
1604592218,33,0,78,50
1604592219,33,0,81,50
1604592220,32,0,82,50
1604592221,32,0,83,50
1604592222,32,0,84,50
1604592223,31,0,85,50
1604592224,31,0,86,50
1604592225,31,0,86,50
1604592226,31,0,86,50
1604592227,31,0,86,50
1604592228,31,0,85,50
1604592229,31,0,84,49
1604592230,31,0,83,49
1604592231,31,0,82,49
1604592232,31,0,81,49
1604592233,31,0,80,48
1604592234,31,0,79,48
1604592235,32,0,79,48
1604592236,32,0,78,48
1604592237,32,0,78,48
1604592238,32,0,79,48
1604592239,32,0,79,48
1604592240,32,0,80,48
1604592241,32,0,81,48
1604592242,31,0,82,48
1604592243,31,0,84,48
1604592244,31,0,85,48
1604592245,31,0,86,48
1604592246,31,0,86,47
1604592247,31,0,87,47
1604592248,31,0,88,47
1604592249,31,0,88,47
1604592250,32,0,88,47
1604592251,32,0,88,47
1604592252,32,0,88,47
1604592253,32,0,88,47
1604592254,32,0,87,47
1604592255,32,0,87,47
1604592256,32,0,87,47
1604592257,32,0,87,47
1604592258,32,0,87,48
1604592259,32,0,87,48
1604592260,32,0,87,47
1604592261,32,0,87,47
1604592262,32,0,87,46
1604592263,32,0,87,46
1604592264,32,0,87,46
1604592265,32,0,86,45
1604592266,32,0,86,45
1604592267,32,0,85,45
1604592268,32,0,84,45
1604592269,32,0,82,45
1604592270,32,0,81,45
1604592271,32,0,81,45
1604592272,31,0,80,45
1604592273,31,0,80,46
1604592274,31,0,79,47
1604592275,31,0,79,47
1604592276,31,0,80,47
1604592277,31,0,81,48
1604592278,31,0,81,48
1604592279,31,0,83,48
1604592280,31,0,84,47
1604592281,31,0,85,47
1604592282,31,0,86,47
1604592283,32,0,86,46
1604592284,32,0,87,46
1604592285,32,0,87,45
1604592286,32,0,87,45
1604592287,32,0,86,45
1604592288,32,0,86,45
1604592289,32,0,86,45
1604592290,32,0,83,45
1604592291,32,0,82,45
1604592292,32,0,80,45
1604592293,32,0,78,45
1604592294,32,0,75,46
1604592295,32,0,73,46
1604592296,32,0,70,46
1604592297,32,0,68,46
1604592298,32,0,65,46
1604592299,32,0,63,47
1604592300,31,0,62,47
1604592301,31,0,62,47
1604592302,31,0,61,47
1604592303,31,0,60,47
1604592304,31,0,60,47
1604592305,30,0,60,47
1604592306,30,0,61,47
1604592307,30,0,61,47
1604592308,30,0,62,47
1604592309,30,0,63,48
1604592310,30,0,64,48
1604592311,30,0,64,48
1604592312,30,0,65,48
1604592313,29,0,65,49
1604592314,30,0,65,49
1604592315,30,0,65,49
1604592316,30,0,65,50
1604592317,30,0,65,50
1604592318,30,0,65,50
1604592319,30,0,66,50
1604592320,30,0,67,49
1604592321,30,0,67,49
1604592322,30,0,67,49
1604592323,30,0,68,49
1604592324,30,0,68,49
1604592325,30,0,68,49
1604592326,29,0,68,49
1604592358,31,0,68,48
1604592359,31,0,68,48
1604592360,31,0,68,48
1604592361,31,0,68,48
1604592362,31,0,68,48
1604592363,31,0,68,48
1604592364,31,0,68,48
1604592365,32,0,69,48
1604592366,32,0,69,48
1604592367,32,0,69,48
1604592368,32,0,70,48
1604592369,32,0,70,48
1604592370,32,0,71,48
1604592371,32,0,72,48
1604592372,32,0,73,48
1604592373,32,0,74,49
1604592374,32,0,74,49
1604592375,32,0,74,49
1604592376,32,0,75,49
1604592377,32,0,76,49
1604592378,32,0,76,49
1604592379,33,0,76,49
1604592380,33,0,75,49
1604592381,33,0,74,49
1604592382,33,0,73,49
1604592383,33,0,72,47
1604592384,33,0,71,47
1604592385,33,0,70,46
1604592386,33,0,69,46
1604592387,33,0,68,44
1604592388,33,0,67,42
1604592389,33,0,67,41
1604592390,33,0,66,41
1604592391,33,0,66,40
1604592392,33,0,66,40
1604592393,33,0,66,40
1604592394,33,0,66,39
1604592395,33,0,66,39
1604592396,32,0,66,38
1604592397,32,0,66,39
1604592398,32,0,66,39
1604592399,32,0,67,39
1604592400,32,0,67,39
1604592401,32,0,67,39
1604592402,32,0,67,39
1604592403,33,0,68,39
1604592404,33,0,68,40
1604592405,33,0,68,40
1604592406,33,0,69,40
1604592407,33,0,69,40
1604592408,33,0,70,40
1604592409,33,0,70,41
1604592410,33,0,70,41
1604592411,32,0,71,41
1604592412,32,0,71,41
1604592413,32,0,71,41
1604592414,31,0,71,40
1604592415,31,0,70,40
1604592416,31,0,70,40
1604592417,31,0,69,40
1604592418,31,0,69,41
1604592419,31,0,69,41
1604592420,31,0,69,41
1604592421,31,0,69,40
1604592422,32,0,69,40
1604592423,32,0,69,41
1604592424,32,0,70,41
1604592425,32,0,70,41
1604592426,32,0,71,41
1604592427,32,0,71,41
1604592428,32,0,72,42
1604592429,32,0,72,42
1604592430,32,0,73,42
1604592431,32,0,73,42
1604592432,32,0,73,42
1604592433,32,0,74,42
1604592434,32,0,74,42
1604592435,32,0,74,43
1604592436,32,0,74,43
1604592437,32,0,74,43
1604592438,32,0,74,43
1604592439,32,0,74,43
1604592440,32,0,74,43
1604592441,32,0,74,43
1604592442,32,0,74,43
1604592443,32,0,74,43
1604592444,32,0,73,43
1604592445,32,0,73,43
1604592446,32,0,73,43
1604592447,32,0,72,43
1604592448,32,0,72,43
1604592449,32,0,72,44
1604592450,32,0,72,44
1604592451,32,0,73,44
1604592452,32,0,73,44
1604592453,32,0,73,44
1604592454,32,0,74,44
1604592455,32,0,74,44
1604592456,32,0,74,44
1604592457,33,0,76,44
1604592458,33,0,76,44
1604592459,33,0,76,44
1604592460,33,0,76,44
1604592461,34,0,76,44
1604592462,34,0,76,44
1604592463,34,0,76,44
1604592464,34,0,75,44
1604592465,34,0,75,44
1604592467,34,0,74,45
