timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1604505608,56,0,61,43
1604505609,56,0,61,42
1604505610,56,0,60,42
1604505611,55,0,60,42
1604505612,55,0,60,42
1604505613,55,0,61,42
1604505614,55,0,62,41
1604505615,55,0,63,41
1604505616,56,0,64,41
1604505642,61,0,64,40
1604505643,62,0,64,40
1604505644,62,0,65,40
1604505645,62,0,65,40
1604505646,61,0,66,40
1604505647,60,0,65,39
1604505648,60,0,64,39
1604505649,57,0,63,39
1604505650,55,0,62,40
1604505651,53,0,61,40
1604505652,52,0,60,40
1604505653,50,0,60,41
1604505654,49,0,59,41
1604505655,49,0,58,42
1604505656,46,0,58,42
1604505657,46,0,58,43
1604505658,46,0,58,44
1604505659,46,0,58,44
1604505660,46,0,59,44
1604505661,46,0,59,45
1604505662,46,0,59,45
1604505663,45,0,61,46
1604505664,45,0,61,46
1604505665,46,0,61,45
1604505666,46,0,63,45
1604505667,46,0,63,45
1604505668,46,0,63,45
1604505669,46,0,63,44
1604505670,46,0,63,44
1604505671,46,0,63,43
1604505672,46,0,63,43
1604505673,47,0,63,43
1604505674,48,0,63,43
1604505675,48,0,62,42
1604505676,49,0,62,42
1604505677,50,0,62,42
1604505678,51,0,63,41
1604505679,52,0,63,41
1604505680,53,0,63,41
1604505681,54,0,64,41
1604505682,55,0,64,41
1604505683,55,0,65,40
1604505684,57,0,66,40
1604505685,57,0,67,40
1604505686,57,0,67,40
1604505687,57,0,68,39
1604505688,57,0,69,39
1604505689,57,0,69,38
1604505690,56,0,70,38
1604505691,56,0,71,38
1604505692,55,0,71,38
1604505693,54,0,71,38
1604505694,53,0,71,38
1604505695,53,0,71,38
1604505696,52,0,71,39
1604505697,52,0,70,40
1604505698,51,0,70,41
1604505699,50,0,70,41
1604505700,50,0,70,42
1604505701,49,0,70,42
1604505702,49,0,69,43
1604505703,49,0,70,43
1604505704,48,0,70,43
1604505705,48,0,70,44
1604505706,48,0,69,43
1604505707,48,0,69,43
1604505708,48,0,69,43
1604505709,48,0,69,43
1604505710,48,0,72,42
1604505711,48,0,73,41
1604505712,48,0,74,41
1604505713,49,0,75,40
1604505714,49,0,75,40
1604505715,50,0,76,39
1604505716,51,0,77,39
1604505717,52,0,77,38
1604505718,52,0,77,38
1604505719,55,0,77,38
1604505720,56,0,76,38
1604505721,56,0,76,37
1604505722,58,0,76,37
1604505723,59,0,74,37
1604505724,59,0,74,37
1604505725,59,0,74,37
1604505726,60,0,72,37
1604505727,60,0,71,37
1604505728,60,0,70,38
1604505729,60,0,70,38
1604505730,60,0,70,39
1604505731,60,0,70,39
1604505732,59,0,69,40
1604505733,59,0,69,40
1604505734,59,0,69,40
1604505735,59,0,69,40
1604505736,59,0,69,40
1604505737,59,0,68,40
1604505738,59,0,68,40
1604505739,59,0,67,40
1604505740,59,0,66,40
1604505741,59,0,66,39
1604505742,59,0,66,39
1604505743,59,0,65,39
1604505744,59,0,65,39
1604505745,59,0,65,39
1604505746,59,0,65,38
1604505747,59,0,65,38
1604505748,59,0,65,38
1604505749,59,0,66,38
1604505750,58,0,66,38
1604505751,58,0,67,38
1604505752,58,0,67,38
1604505753,58,0,68,38
1604505754,58,0,68,38
1604505755,58,0,68,38
1604505756,58,0,69,38
1604505757,58,0,69,38
1604505758,58,0,69,38
1604505759,58,0,69,38
1604505760,58,0,68,38
1604505761,58,0,68,38
1604505762,57,0,68,38
1604505763,57,0,68,38
1604505764,57,0,68,38
1604505765,57,0,68,38
1604505766,56,0,68,38
1604505767,56,0,68,38
1604505768,55,0,68,38
1604505769,55,0,68,37
1604505770,55,0,68,37
1604505771,54,0,68,37
1604505772,53,0,68,37
1604505773,53,0,68,37
1604505774,52,0,68,37
1604505775,52,0,67,37
1604505776,52,0,67,37
1604505777,53,0,67,37
1604505778,53,0,66,37
1604505779,53,0,66,37
1604505780,54,0,66,37
1604505781,55,0,66,37
1604505782,56,0,66,37
1604505783,56,0,66,37
1604505784,58,0,66,37
