timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1605456008,101,0,110,86
1605456009,101,0,109,86
1605456010,100,0,108,86
1605456011,100,0,108,85
1605456012,99,0,108,84
1605456013,99,0,108,84
1605456014,98,0,108,84
1605456015,97,0,108,83
1605456016,97,0,109,83
1605456017,95,0,109,82
1605456018,95,0,109,82
1605456019,95,0,110,81
1605456020,95,0,112,81
1605456021,95,0,112,81
1605456022,95,0,113,81
1605456023,96,0,114,81
1605456024,96,0,114,81
1605456025,96,0,115,81
1605456026,97,0,116,80
1605456027,97,0,117,81
1605456028,97,0,118,81
1605456029,97,0,118,81
1605456030,97,0,119,81
1605456031,97,0,119,81
1605456032,97,0,119,81
1605456033,96,0,120,81
1605456045,109,0,119,81
1605456046,111,0,119,81
1605456047,112,0,118,80
1605456048,112,0,117,80
1605456049,113,0,116,79
1605456050,113,0,115,79
1605456051,113,0,115,79
1605456052,113,0,113,78
1605456053,113,0,112,78
1605456054,112,0,111,77
1605456055,111,0,110,77
1605456056,111,0,110,76
1605456057,110,0,110,76
1605456058,110,0,110,76
1605456059,110,0,113,75
1605456060,110,0,113,75
1605456061,110,0,113,74
1605456062,110,0,113,74
1605456063,110,0,113,73
1605456064,110,0,113,73
1605456065,110,0,113,73
1605456066,110,0,113,73
1605456067,110,0,113,73
1605456068,110,0,113,73
1605456069,110,0,113,73
1605456070,110,0,113,74
1605456071,110,0,114,74
1605456072,108,0,114,74
1605456073,108,0,114,74
1605456074,107,0,115,74
1605456075,107,0,115,74
1605456076,107,0,115,74
1605456077,106,0,115,74
1605456078,105,0,115,75
1605456079,104,0,116,75
1605456080,103,0,116,75
1605456081,102,0,116,75
1605456082,102,0,116,76
1605456083,101,0,116,76
1605456084,100,0,117,77
1605456085,100,0,117,77
1605456086,99,0,117,78
1605456087,99,0,117,79
1605456088,99,0,117,80
1605456089,99,0,117,80
1605456090,100,0,117,80
1605456091,101,0,116,80
1605456092,101,0,116,80
1605456093,102,0,115,80
1605456094,103,0,114,80
1605456095,104,0,113,80
1605456096,104,0,112,79
1605456097,106,0,112,79
1605456098,107,0,111,79
1605456099,107,0,111,79
1605456100,109,0,111,78
1605456101,110,0,111,78
1605456102,111,0,111,78
1605456103,111,0,111,79
1605456104,113,0,112,78
1605456105,114,0,112,78
1605456106,115,0,113,76
1605456107,115,0,114,76
1605456108,116,0,114,75
1605456109,116,0,115,75
1605456110,116,0,116,75
1605456111,115,0,117,75
1605456112,115,0,117,74
1605456113,115,0,118,74
1605456114,114,0,118,73
1605456115,114,0,118,72
1605456116,113,0,118,72
1605456117,113,0,118,72
1605456118,113,0,118,71
1605456119,112,0,119,71
1605456120,112,0,119,71
1605456121,112,0,119,71
1605456122,112,0,120,71
1605456123,111,0,120,71
1605456124,111,0,121,72
1605456125,111,0,121,72
1605456126,110,0,122,73
1605456127,110,0,122,73
1605456128,110,0,123,73
1605456129,110,0,123,73
1605456130,109,0,122,74
1605456131,109,0,121,74
1605456132,109,0,120,74
1605456133,110,0,119,74
1605456134,110,0,118,75
1605456135,111,0,117,75
1605456136,110,0,116,76
1605456137,110,0,116,77
1605456138,109,0,115,77
1605456139,109,0,115,78
1605456140,109,0,115,78
1605456141,107,0,114,78
1605456142,106,0,115,79
1605456143,106,0,115,80
1605456144,104,0,115,80
1605456145,103,0,116,80
1605456146,102,0,116,79
1605456147,100,0,116,79
1605456148,100,0,116,79
1605456149,100,0,117,79
1605456150,101,0,117,79
1605456151,101,0,118,79
