timestamp,cal_pm25_fa
1606333680,47.68951
1606333681,47.68951
1606333682,47.68951
1606333683,48.210213
1606333684,48.210213
1606333685,48.210213
1606333686,49.33088
1606333687,49.33088
1606333688,47.232857
1606333689,50.661285
1606333690,50.661285
1606333691,52.15367
1606333692,55.050434
1606333693,52.15367
1606333694,60.320164
1606333695,62.947517
1606333696,62.4547
1606333697,62.4547
1606333698,55.21202
1606333699,50.50799
1606333700,48.933807
1606333701,46.68124
1606333702,46.850613
1606333703,47.314632
1606333704,50.116116
1606333705,55.370716
1606333706,50.116116
1606333707,47.314632
1606333708,47.314632
1606333709,46.836266
1606333710,46.964428
1606333711,46.957943
1606333712,58.45567
1606333713,62.71506
1606333714,63.15071
1606333715,55.050434
1606333716,55.050434
1606333717,52.15367
1606333718,47.232857
1606333719,47.232857
1606333720,49.33088
1606333721,49.33088
1606333722,48.210213
1606333723,48.210213
1606333724,48.210213
1606333725,48.210213
1606333726,48.210213
1606333727,48.210213
1606333728,48.210213
1606333729,48.210213
1606333730,48.210213
1606333731,48.210213
1606333732,48.210213
1606333733,48.210213
1606333734,48.210213
1606333735,48.210213
1606333736,48.210213
1606333737,49.33088
1606333738,49.33088
1606333739,49.33088
1606333740,48.210213
1606333741,49.33088
1606333742,48.210213
1606333743,48.210213
1606333744,48.210213
1606333745,49.33088
1606333746,49.33088
1606333747,49.33088
1606333748,49.33088
1606333749,49.33088
1606333750,49.33088
1606333751,49.33088
1606333752,49.33088
1606333753,49.33088
1606333754,47.232857
1606333755,49.33088
1606333756,48.210213
1606333757,48.210213
1606333758,48.210213
1606333759,48.210213
1606333760,48.210213
1606333761,47.68951
1606333762,48.210213
1606333763,48.210213
1606333764,48.210213
1606333765,48.210213
1606333766,49.33088
1606333767,49.33088
1606333768,49.33088
1606333769,47.232857
1606333770,47.232857
1606333771,49.33088
1606333772,47.232857
1606333773,47.232857
1606333774,49.33088
1606333775,49.33088
1606333776,49.33088
1606333777,49.33088
1606333778,49.33088
1606333779,47.232857
1606333780,49.33088
1606333781,49.33088
1606333782,49.33088
1606333783,49.33088
1606333784,49.33088
1606333785,49.33088
1606333786,49.33088
1606333787,49.33088
1606333788,48.210213
1606333789,48.210213
1606333790,48.210213
1606333791,48.210213
1606333792,47.68951
1606333793,47.68951
1606333794,47.68951
1606333795,47.68951
1606333796,47.68951
1606333797,45.883373
1606333798,47.68951
1606333799,45.883373
1606333800,45.883373
1606333801,45.883373
1606333802,45.883373
1606333803,45.883373
1606333804,45.883373
1606333805,45.883373
1606333806,47.68951
1606333807,47.68951
1606333808,47.68951
1606333809,47.68951
1606333810,47.68951
1606333811,47.68951
1606333812,47.68951
1606333813,47.68951
1606333814,47.68951
1606333815,47.68951
1606333816,47.68951
1606333817,45.883373
1606333818,47.68951
1606333819,47.68951
1606333820,47.68951
1606333821,47.68951
1606333822,47.68951
1606333823,47.68951
1606333824,47.68951
1606333825,48.210213
1606333826,49.33088
1606333827,49.33088
1606333828,47.232857
1606333829,47.232857
1606333830,47.232857
1606333831,47.232857
1606333832,47.232857
1606333833,47.232857
1606333834,47.232857
1606333835,47.232857
1606333836,49.33088
1606333837,49.33088
1606333838,49.33088
1606333839,49.33088
1606333840,49.33088
1606333841,49.33088
1606333842,49.33088
1606333843,49.33088
1606333844,49.33088
1606333845,49.33088
1606333846,49.33088
1606333847,49.33088
1606333848,49.33088
1606333849,49.33088
1606333850,48.210213
1606333851,48.210213
1606333852,48.210213
1606333853,48.210213
1606333854,47.68951
1606333855,47.68951
1606333856,47.68951
1606333857,47.68951
1606333858,47.68951
1606333859,47.68951
1606333860,47.68951
1606333861,47.68951
1606333862,47.68951
1606333863,47.68951
1606333864,47.68951
1606333865,47.68951
1606333866,47.68951
1606333867,45.883373
1606333868,45.883373
1606333869,47.68951
1606333870,47.68951
1606333871,47.68951
1606333872,47.68951
1606333873,47.68951
1606333874,47.68951
1606333875,47.68951
1606333876,47.68951
1606333877,47.68951
1606333878,47.68951
1606333879,47.68951
1606333880,47.68951
1606333881,47.68951
1606333882,45.883373
1606333883,45.883373
1606333884,45.883373
1606333885,45.883373
1606333886,47.68951
1606333887,47.68951
1606333888,47.68951
1606333889,47.68951
1606333890,47.68951
1606333891,47.68951
1606333892,48.210213
1606333893,47.68951
1606333894,47.68951
1606333895,47.68951
1606333896,47.68951
1606333897,47.68951
1606333898,47.68951
1606333899,45.883373
1606333900,45.883373
1606333901,45.883373
1606333902,45.883373
1606333903,45.883373
1606333904,47.68951
1606333905,47.68951
1606333906,47.68951
1606333907,47.68951
1606333908,47.68951
1606333909,48.210213
1606333910,48.210213
1606333911,48.210213
1606333912,48.210213
1606333913,48.210213
1606333914,48.210213
1606333915,48.210213
1606333916,48.210213
1606333917,48.210213
1606333918,48.210213
1606333919,49.33088
1606333920,49.33088
1606333921,49.33088
1606333922,47.232857
1606333923,49.33088
1606333924,49.33088
1606333925,48.210213
1606333926,49.33088
1606333927,48.210213
1606333928,47.68951
1606333929,47.68951
1606333930,47.68951
1606333931,47.68951
1606333932,45.883373
1606333933,45.883373
1606333934,43.812325
1606333935,43.812325
1606333936,43.812325
1606333937,43.812325
1606333938,45.883373
1606333939,45.883373
1606333940,45.883373
1606333941,47.68951
1606333942,47.68951
1606333943,47.68951
1606333944,47.68951
1606333945,47.68951
1606333946,48.210213
1606333947,48.210213
1606333948,47.68951
1606333949,48.210213
1606333950,48.210213
1606333951,47.68951
1606333952,47.68951
1606333953,47.68951
1606333954,47.68951
1606333955,47.68951
1606333956,47.68951
1606333957,45.883373
1606333958,45.883373
1606333959,45.883373
1606333960,45.883373
1606333961,45.883373
1606333962,45.883373
1606333963,45.883373
1606333964,45.883373
1606333965,43.812325
1606333966,43.812325
1606333967,42.44701
1606333968,42.44701
1606333969,43.08913
1606333970,43.08913
1606333971,43.407005
1606333972,43.407005
1606333973,43.37482
1606333974,43.407005
1606333975,42.373966
1606333976,42.373966
1606333977,43.08913
1606333978,43.08913
1606333979,42.44701
1606333980,42.44701
1606333981,43.812325
1606333982,43.812325
1606333983,43.812325
1606333984,43.812325
1606333985,43.812325
1606333986,45.883373
1606333987,45.883373
1606333988,45.883373
1606333989,45.883373
1606333990,45.883373
1606333991,45.883373
1606333992,47.68951
1606333993,45.883373
1606333994,43.812325
1606333995,43.812325
1606333996,42.40438
1606333997,42.44701
1606333998,43.039368
1606333999,42.44701
1606334000,42.910816
1606334001,42.44701
1606334002,42.40438
1606334003,42.40438
1606334004,42.40438
1606334005,43.812325
1606334006,43.812325
1606334007,43.812325
1606334008,43.812325
1606334009,43.812325
1606334010,42.40438
1606334011,42.910816
1606334012,42.910816
1606334013,43.039368
1606334014,42.44701
1606334015,42.910816
1606334016,43.039368
1606334017,43.039368
1606334018,43.039368
1606334019,43.039368
1606334020,42.910816
1606334021,42.910816
1606334022,43.039368
1606334023,43.039368
1606334024,43.08913
1606334025,43.08913
1606334026,43.08913
1606334027,42.373966
1606334028,43.08913
1606334029,43.08913
1606334030,43.08913
1606334031,43.039368
1606334032,42.910816
1606334033,42.910816
1606334034,42.44701
1606334035,42.40438
1606334036,42.40438
1606334037,42.44701
1606334038,42.910816
1606334039,42.44701
1606334040,42.910816
1606334041,43.08913
1606334042,43.08913
1606334043,42.373966
1606334044,43.407005
1606334045,43.407005
1606334046,43.37482
1606334047,43.407005
1606334048,43.407005
1606334049,43.407005
1606334050,42.373966
1606334051,42.373966
1606334052,43.08913
1606334053,43.08913
1606334054,43.039368
1606334055,43.08913
1606334056,43.039368
1606334057,43.039368
1606334058,43.039368
1606334059,42.40438
1606334060,42.44701
1606334061,42.44701
1606334062,43.039368
1606334063,43.039368
1606334064,43.08913
1606334065,43.407005
1606334066,43.37482
1606334067,43.37482
1606334068,42.81108
1606334069,42.81108
1606334070,43.37482
1606334071,43.407005
1606334072,43.407005
1606334073,42.373966
1606334074,43.08913
1606334075,43.039368
1606334076,42.910816
1606334077,42.910816
1606334078,42.44701
1606334079,42.44701
1606334080,42.44701
1606334081,42.44701
1606334082,42.44701
1606334083,42.44701
1606334084,42.40438
1606334085,42.44701
1606334086,42.40438
1606334087,43.812325
1606334088,42.40438
1606334089,43.812325
1606334090,42.40438
1606334091,42.40438
1606334092,42.40438
1606334093,42.40438
1606334094,42.40438
1606334095,42.40438
1606334096,42.40438
1606334097,42.40438
1606334098,43.812325
1606334099,43.812325
1606334100,43.812325
1606334101,43.812325
1606334102,43.812325
1606334103,43.812325
1606334104,43.812325
1606334105,42.910816
1606334106,42.910816
1606334107,43.039368
1606334108,43.039368
1606334109,43.08913
1606334110,43.08913
1606334111,43.08913
1606334112,43.08913
1606334113,43.08913
1606334114,42.910816
1606334115,42.910816
1606334116,42.44701
1606334117,42.44701
1606334118,42.910816
1606334119,42.910816
1606334120,42.44701
1606334121,42.910816
1606334122,42.910816
1606334123,43.039368
1606334124,43.039368
1606334125,43.039368
1606334126,43.039368
1606334127,43.039368
1606334128,42.910816
1606334129,42.44701
1606334130,42.44701
1606334131,43.812325
1606334132,43.812325
1606334133,43.812325
1606334134,43.812325
1606334135,45.883373
1606334136,43.812325
1606334137,42.40438
1606334138,42.910816
1606334139,43.08913
1606334140,43.407005
1606334141,43.37482
1606334142,42.30209
1606334143,41.61006
1606334144,40.869003
1606334145,41.444828
1606334146,40.869003
1606334147,39.157207
1606334148,40.869003
1606334149,41.444828
1606334150,40.869003
1606334151,41.444828
1606334152,41.61006
1606334153,41.444828
1606334154,41.444828
1606334155,41.61006
1606334156,41.444828
1606334157,41.444828
1606334158,41.444828
1606334159,41.444828
1606334160,41.61006
1606334161,42.08042
1606334162,41.61006
1606334163,42.08042
1606334164,42.08042
1606334165,42.30209
1606334166,41.95174
1606334167,42.30209
1606334168,41.95174
1606334169,42.30209
1606334170,41.95174
1606334171,42.30209
1606334172,41.95174
1606334173,42.30209
1606334174,41.95174
1606334175,42.30209
1606334176,42.81108
1606334177,43.37482
1606334178,43.37482
1606334179,43.08913
1606334180,43.08913
1606334181,42.910816
1606334182,42.40438
1606334183,47.68951
1606334184,48.210213
1606334185,49.33088
1606334186,50.661285
1606334187,52.15367
1606334188,55.050434
1606334189,60.320164
1606334190,60.320164
1606334191,62.66826
1606334192,60.320164
1606334193,57.978428
1606334194,57.978428
1606334195,60.320164
1606334196,60.320164
1606334197,55.050434
1606334198,50.661285
1606334199,47.232857
1606334200,49.33088
1606334201,47.68951
1606334202,47.68951
1606334203,43.812325
1606334204,42.44701
1606334205,42.373966
1606334206,43.37482
1606334207,42.30209
1606334208,42.08042
1606334209,42.08042
1606334210,41.61006
1606334211,42.08042
1606334212,41.95174
1606334213,42.30209
1606334214,42.81108
1606334215,43.37482
1606334216,42.81108
1606334217,42.81108
1606334218,42.373966
1606334219,43.407005
1606334220,43.407005
1606334221,43.407005
1606334222,43.407005
1606334223,43.407005
1606334224,43.37482
1606334225,42.30209
1606334226,41.95174
1606334227,42.30209
1606334228,42.08042
1606334229,41.61006
1606334230,41.61006
1606334231,42.08042
1606334232,41.95174
1606334233,42.08042
1606334234,42.30209
1606334235,42.30209
1606334236,42.30209
1606334237,42.30209
1606334238,42.30209
1606334239,42.81108
1606334240,42.30209
1606334241,42.81108
1606334242,43.407005
1606334243,43.37482
1606334244,43.37482
1606334245,43.37482
1606334246,42.373966
1606334247,42.373966
1606334248,43.08913
1606334249,43.08913
1606334250,43.08913
1606334251,43.039368
1606334252,43.039368
1606334253,43.039368
1606334254,43.407005
1606334255,42.373966
1606334256,43.407005
1606334257,43.37482
1606334258,42.81108
1606334259,43.37482
1606334260,42.30209
1606334261,41.95174
1606334262,41.95174
1606334263,42.30209
1606334264,42.81108
1606334265,42.81108
1606334266,42.81108
1606334267,42.81108
1606334268,43.37482
1606334269,43.37482
1606334270,43.37482
1606334271,43.37482
1606334272,43.37482
1606334273,43.37482
1606334274,43.37482
1606334275,43.37482
1606334276,43.37482
1606334277,43.407005
1606334278,43.407005
1606334279,42.373966
1606334280,42.373966
1606334281,42.373966
1606334282,43.08913
1606334283,43.039368
1606334284,43.039368
1606334285,43.039368
1606334286,43.08913
1606334287,43.08913
1606334288,43.08913
1606334289,43.08913
1606334290,42.373966
1606334291,42.373966
1606334292,42.373966
1606334293,42.373966
1606334294,43.08913
1606334295,43.039368
1606334296,42.373966
1606334297,43.37482
1606334298,43.407005
1606334299,43.37482
1606334300,41.95174
1606334301,41.61006
1606334302,41.61006
1606334303,41.61006
1606334304,40.869003
1606334305,40.869003
1606334306,41.444828
1606334307,43.37482
1606334308,43.37482
1606334309,42.81108
1606334310,43.37482
1606334311,43.37482
1606334312,43.37482
1606334313,43.37482
1606334314,42.81108
1606334315,42.81108
1606334316,42.30209
1606334317,42.81108
1606334318,43.37482
1606334319,42.81108
1606334320,43.37482
1606334321,43.37482
1606334322,42.81108
1606334323,42.81108
1606334324,43.37482
1606334325,43.37482
1606334326,42.30209
1606334327,42.30209
1606334328,42.08042
1606334329,41.95174
1606334330,41.95174
1606334331,41.95174
1606334332,41.95174
1606334333,42.08042
1606334334,42.08042
1606334335,42.08042
1606334336,41.61006
1606334337,41.444828
1606334338,42.08042
1606334339,41.61006
1606334340,41.444828
1606334341,40.869003
1606334342,40.869003
1606334343,41.444828
1606334344,40.869003
1606334345,39.157207
1606334346,40.869003
1606334347,41.444828
1606334348,40.869003
1606334349,39.157207
1606334350,39.157207
1606334351,39.157207
1606334352,39.157207
1606334353,40.718742
1606334354,40.718742
1606334355,40.718742
1606334356,40.10823
1606334357,38.771885
1606334358,39.6149
1606334359,39.6149
1606334360,38.252705
1606334361,38.252705
1606334362,39.6149
1606334363,39.6149
1606334364,39.6149
1606334365,38.771885
1606334366,40.10823
1606334367,39.90739
1606334368,39.90739
1606334369,40.718742
1606334370,40.10823
1606334371,39.90739
1606334372,39.90739
1606334373,40.10823
1606334374,40.10823
1606334375,40.10823
1606334376,38.771885
1606334377,39.6149
1606334378,39.6149
1606334379,38.771885
1606334380,38.771885
1606334381,38.771885
1606334382,40.10823
1606334383,39.90739
1606334384,39.90739
1606334385,40.718742
1606334386,40.718742
1606334387,40.869003
1606334388,41.61006
1606334389,41.61006
1606334390,41.61006
1606334391,41.61006
1606334392,41.61006
1606334393,41.61006
1606334394,41.61006
1606334395,41.61006
1606334396,41.61006
1606334397,41.61006
1606334398,41.61006
1606334399,41.61006
1606334400,41.61006
1606334401,41.61006
1606334402,41.61006
1606334403,41.61006
1606334404,41.61006
1606334405,41.61006
1606334406,41.61006
1606334407,41.61006
1606334408,41.61006
1606334409,41.95174
1606334410,41.95174
1606334411,41.95174
1606334412,42.08042
1606334413,42.08042
1606334414,42.08042
1606334415,42.08042
1606334416,42.08042
1606334417,41.444828
1606334418,40.869003
1606334419,39.157207
1606334420,39.90739
1606334421,40.10823
1606334422,40.10823
1606334423,38.771885
1606334424,39.6149
1606334425,38.252705
1606334426,38.252705
1606334427,38.252705
1606334428,39.6149
1606334429,39.6149
1606334430,38.252705
1606334431,38.252705
1606334432,38.113094
1606334433,39.6149
1606334434,40.10823
1606334435,40.10823
1606334436,40.10823
1606334437,40.10823
1606334438,40.718742
1606334439,40.869003
1606334440,41.61006
1606334441,42.08042
1606334442,42.30209
1606334443,42.30209
1606334444,42.81108
1606334445,42.81108
1606334446,42.81108
1606334447,41.61006
1606334448,41.444828
1606334449,41.61006
1606334450,41.444828
1606334451,40.869003
1606334452,39.90739
1606334453,40.10823
1606334454,40.10823
1606334455,39.6149
1606334456,38.252705
1606334457,39.6149
1606334458,40.10823
1606334459,40.10823
1606334460,40.10823
1606334461,39.90739
1606334462,39.157207
1606334463,41.444828
1606334464,41.61006
1606334465,41.95174
1606334466,41.95174
1606334467,42.81108
1606334468,43.37482
1606334469,43.407005
1606334470,43.407005
1606334471,43.08913
1606334472,43.039368
1606334473,43.08913
1606334474,43.08913
1606334475,42.373966
1606334476,43.08913
1606334477,43.407005
1606334478,42.81108
1606334479,42.81108
1606334480,42.08042
1606334481,42.08042
1606334482,41.444828
1606334483,41.444828
1606334484,39.157207
1606334485,39.157207
1606334486,40.718742
1606334487,40.718742
1606334488,39.90739
1606334489,39.90739
1606334490,40.10823
1606334491,40.10823
1606334492,40.10823
1606334493,38.771885
1606334494,38.771885
1606334495,40.718742
1606334496,40.718742
1606334497,40.718742
1606334498,40.718742
1606334499,40.718742
1606334500,40.718742
1606334501,40.718742
1606334502,40.718742
1606334503,40.718742
1606334504,39.157207
1606334505,39.157207
1606334506,39.157207
1606334507,40.869003
1606334508,39.157207
1606334509,40.718742
1606334510,40.718742
1606334511,40.718742
1606334512,39.90739
1606334513,39.90739
1606334514,39.90739
1606334515,39.90739
1606334516,40.10823
1606334517,38.771885
1606334518,40.10823
1606334519,39.90739
1606334520,40.10823
1606334521,40.10823
1606334522,39.90739
1606334523,39.90739
1606334524,39.90739
1606334525,39.90739
1606334526,40.10823
1606334527,40.10823
1606334528,39.90739
1606334529,40.10823
1606334530,39.90739
1606334531,40.718742
1606334532,39.157207
1606334533,39.157207
1606334534,40.869003
1606334535,40.869003
1606334536,41.444828
1606334537,41.444828
1606334538,41.61006
1606334539,42.08042
1606334540,42.08042
1606334541,42.08042
1606334542,42.08042
1606334543,41.61006
1606334544,41.61006
1606334545,41.61006
1606334546,41.444828
1606334547,41.444828
1606334548,40.869003
1606334549,39.157207
1606334550,40.718742
1606334551,40.718742
1606334552,39.90739
1606334553,40.10823
1606334554,40.718742
1606334555,39.90739
1606334556,40.10823
1606334557,39.90739
1606334558,38.771885
1606334559,39.90739
1606334560,40.718742
1606334561,39.90739
1606334562,39.157207
1606334563,40.869003
1606334564,40.869003
1606334565,41.444828
1606334566,41.444828
1606334567,41.61006
1606334568,41.61006
1606334569,42.08042
1606334570,42.08042
1606334571,41.61006
1606334572,41.444828
1606334573,40.869003
1606334574,40.869003
1606334575,39.157207
1606334576,39.157207
1606334577,40.718742
1606334578,40.718742
1606334579,40.718742
1606334580,40.10823
1606334581,38.771885
1606334582,38.252705
1606334583,38.252705
1606334584,38.113094
1606334585,37.344536
1606334586,36.514378
1606334587,36.514378
1606334588,36.07177
1606334589,36.07177
1606334590,36.07177
1606334591,36.07177
1606334592,37.344536
1606334593,37.344536
1606334594,39.340363
1606334595,39.340363
1606334596,38.113094
1606334597,38.252705
1606334598,39.6149
1606334599,38.252705
1606334600,39.6149
1606334601,38.113094
1606334602,38.113094
1606334603,39.340363
1606334604,39.340363
1606334605,37.344536
1606334606,36.514378
1606334607,36.514378
1606334608,36.514378
1606334609,37.344536
1606334610,37.344536
1606334611,36.514378
1606334612,39.340363
1606334613,38.113094
1606334614,38.113094
1606334615,39.340363
1606334616,38.113094
1606334617,39.340363
1606334618,38.252705
1606334619,39.6149
1606334620,39.6149
1606334621,39.6149
1606334622,38.252705
1606334623,39.6149
1606334624,38.252705
1606334625,39.6149
1606334626,39.6149
1606334627,39.6149
1606334628,38.113094
1606334629,39.340363
1606334630,39.340363
1606334631,37.344536
1606334632,37.344536
1606334633,37.344536
1606334634,38.113094
1606334635,38.252705
1606334636,39.6149
1606334637,38.771885
1606334638,40.10823
1606334639,40.718742
1606334640,39.157207
1606334641,39.157207
1606334642,39.157207
1606334643,40.718742
1606334644,39.90739
1606334645,40.10823
1606334646,40.10823
1606334647,38.771885
1606334648,39.6149
1606334649,39.6149
1606334650,38.252705
1606334651,39.6149
1606334652,39.6149
1606334653,38.252705
1606334654,38.252705
1606334655,39.6149
1606334656,38.771885
1606334657,38.771885
1606334658,38.771885
1606334659,38.771885
