timestamp,pm25_0,pm25_1,pm25_2,pm25_3,pm25,pm25_0_calibrated,pm25_1_calibrated,pm25_2_calibrated,pm25_3_calibrated,pm25_calibrated
1605441608,78,0,111,82,90.33333333333333,49.20959381538224,2.112439281652783,69.13531304119086,51.62483250941965,56.656579788664246
1605441609,78,0,111,82,90.33333333333333,49.20959381538224,2.112439281652783,69.13531304119086,51.62483250941965,56.656579788664246
1605441610,78,0,111,82,90.33333333333333,49.20959381538224,2.112439281652783,69.13531304119086,51.62483250941965,56.656579788664246
1605441611,77,0,112,82,90.33333333333333,48.60578414187289,2.112439281652783,69.7391227147002,51.62483250941965,56.656579788664246
1605441612,76,0,112,82,90.26666666666667,48.001974468363535,2.112439281652783,69.7391227147002,51.62483250941965,56.61632581043029
1605441613,75,0,113,82,90.22222222222223,47.39816479485418,2.112439281652783,70.34293238820956,51.62483250941965,56.58948982494099
1605441614,75,0,112,81,90.09523809523809,47.39816479485418,2.112439281652783,69.7391227147002,51.021022835910294,56.512815580685825
1605441615,74,0,112,81,89.95833333333333,46.79435512134483,2.112439281652783,69.7391227147002,51.021022835910294,56.43015116109824
1605441616,73,0,112,81,89.81481481481482,46.190545447835476,2.112439281652783,69.7391227147002,51.021022835910294,56.343493291289036
1605441617,73,0,112,80,89.66666666666667,46.190545447835476,2.112439281652783,69.7391227147002,50.41721316240094,56.25404000632468
1605441618,72,0,112,80,89.51515151515152,45.58673577432613,2.112439281652783,69.7391227147002,50.41721316240094,56.16255369215659
1605441619,72,0,112,80,89.38888888888887,45.58673577432613,2.112439281652783,69.7391227147002,50.41721316240094,56.08631509701652
1605441620,71,0,111,80,89.23076923076924,44.982926100816776,2.112439281652783,69.13531304119086,50.41721316240094,55.99084091787189
1605441621,71,0,109,80,89.04761904761904,44.982926100816776,2.112439281652783,67.92769369417215,50.41721316240094,55.88025306558079
1605441622,70,0,109,80,88.86666666666667,44.37911642730742,2.112439281652783,67.92769369417215,50.41721316240094,55.7709922675172
1605441623,70,0,108,80,88.6875,44.37911642730742,2.112439281652783,67.3238840206628,50.41721316240094,55.66280970101344
1605441624,70,0,108,81,88.54901960784314,44.37911642730742,2.112439281652783,67.3238840206628,51.021022835910294,55.579193900637755
1605441625,70,0,108,81,88.42592592592592,44.37911642730742,2.112439281652783,67.3238840206628,51.021022835910294,55.50486874474826
1605441626,70,0,108,82,88.33333333333333,44.37911642730742,2.112439281652783,67.3238840206628,51.62483250941965,55.44896044164554
1605441627,70,0,108,82,88.25,44.37911642730742,2.112439281652783,67.3238840206628,51.62483250941965,55.398642968853096
1605441628,70,0,108,82,88.17460317460318,44.37911642730742,2.112439281652783,67.3238840206628,51.62483250941965,55.3531176363266
1605441629,70,0,109,81,88.10606060606061,44.37911642730742,2.112439281652783,67.92769369417215,51.021022835910294,55.31173097039342
1605441630,71,0,110,81,88.07246376811594,44.982926100816776,2.112439281652783,68.53150336768151,51.021022835910294,55.2914448746431
1605441631,71,0,111,81,88.05555555555554,44.982926100816776,2.112439281652783,69.13531304119086,51.021022835910294,55.281235532337384
1605441632,71,0,112,79,88.02666666666666,44.982926100816776,2.112439281652783,69.7391227147002,49.81340348889159,55.263792141769336
1605441633,72,0,113,79,88.02564102564101,45.58673577432613,2.112439281652783,70.34293238820956,49.81340348889159,55.2631728497965
1605441634,72,0,114,76,88.0,45.58673577432613,2.112439281652783,70.94674206171891,48.001974468363535,55.24769055047576
1605441635,72,0,114,75,87.96428571428572,45.58673577432613,2.112439281652783,70.94674206171891,47.39816479485418,55.226125919279
1605441636,72,0,115,74,87.93103448275862,45.58673577432613,2.112439281652783,71.55055173522827,46.79435512134483,55.20604850402684
1605441637,73,0,115,73,87.89999999999999,46.190545447835476,2.112439281652783,71.55055173522827,46.190545447835476,55.187309583124815
1605441638,73,0,116,72,87.78888888888889,46.190545447835476,2.112439281652783,72.15436140873761,45.58673577432613,55.12021961940157
1605441639,73,0,116,72,87.67777777777776,46.190545447835476,2.112439281652783,72.15436140873761,45.58673577432613,55.05312965567829
1605441640,73,0,116,73,87.57777777777778,46.190545447835476,2.112439281652783,72.15436140873761,46.190545447835476,54.99274868832737
1605441641,72,0,116,74,87.47777777777777,45.58673577432613,2.112439281652783,72.15436140873761,46.79435512134483,54.93236772097643
1605441642,72,0,115,74,87.37777777777778,45.58673577432613,2.112439281652783,71.55055173522827,46.79435512134483,54.8719867536255
1605441643,72,0,115,76,87.3,45.58673577432613,2.112439281652783,71.55055173522827,48.001974468363535,54.82502377901921
1605441644,71,0,114,77,87.23333333333333,44.982926100816776,2.112439281652783,70.94674206171891,48.60578414187289,54.784769800785256
1605441645,71,0,114,79,87.2,44.982926100816776,2.112439281652783,70.94674206171891,49.81340348889159,54.76464281166828
1605441646,71,0,114,81,87.2,44.982926100816776,2.112439281652783,70.94674206171891,51.021022835910294,54.76464281166828
1605441647,70,0,113,81,87.18888888888888,44.37911642730742,2.112439281652783,70.34293238820956,51.021022835910294,54.75793381529595
1605441648,70,0,113,84,87.22222222222223,44.37911642730742,2.112439281652783,70.34293238820956,52.832451856438354,54.77806080441293
1605441649,70,0,112,84,87.24444444444445,44.37911642730742,2.112439281652783,69.7391227147002,52.832451856438354,54.79147879715759
1605441650,70,0,110,85,87.27777777777777,44.37911642730742,2.112439281652783,68.53150336768151,53.4362615299477,54.811605786274555
1605441651,70,0,109,85,87.32222222222221,44.37911642730742,2.112439281652783,67.92769369417215,53.4362615299477,54.838441771763854
1605441652,70,0,108,85,87.36666666666667,44.37911642730742,2.112439281652783,67.3238840206628,53.4362615299477,54.865277757253175
1605441653,71,0,107,85,87.42222222222222,44.982926100816776,2.112439281652783,66.72007434715344,53.4362615299477,54.8988227391148
1605441654,72,0,106,85,87.46666666666665,45.58673577432613,2.112439281652783,66.1162646736441,53.4362615299477,54.9256587246041
1605441655,72,0,105,85,87.5,45.58673577432613,2.112439281652783,65.51245500013474,53.4362615299477,54.94578571372108
1605441656,73,0,105,86,87.54444444444444,46.190545447835476,2.112439281652783,65.51245500013474,54.04007120345705,54.972621699210386
1605441657,73,0,102,87,87.56666666666666,46.190545447835476,2.112439281652783,63.70102597960668,54.643880876966406,54.986039691955035
1605441658,74,0,101,88,87.59999999999998,46.79435512134483,2.112439281652783,63.09721630609734,55.24769055047576,55.006166681072
1605441659,74,0,100,89,87.63333333333334,46.79435512134483,2.112439281652783,62.493406632587984,55.85150022398511,55.026293670189
1605441660,75,0,99,89,87.64444444444445,47.39816479485418,2.112439281652783,61.88959695907863,55.85150022398511,55.03300266656132
1605441661,75,0,99,91,87.66666666666667,47.39816479485418,2.112439281652783,61.88959695907863,57.05911957100381,55.04642065930598
1605441662,76,0,99,91,87.71111111111111,48.001974468363535,2.112439281652783,61.88959695907863,57.05911957100381,55.07325664479528
1605441663,76,0,98,91,87.72222222222221,48.001974468363535,2.112439281652783,61.28578728556928,57.05911957100381,55.079965641167604
1605441664,77,0,98,91,87.76666666666667,48.60578414187289,2.112439281652783,61.28578728556928,57.05911957100381,55.10680162665691
1605441665,77,0,99,91,87.83333333333333,48.60578414187289,2.112439281652783,61.88959695907863,57.05911957100381,55.147055604890866
1605441666,78,0,99,91,87.91111111111111,49.20959381538224,2.112439281652783,61.88959695907863,57.05911957100381,55.19401857949715
1605441667,78,0,100,90,87.9888888888889,49.20959381538224,2.112439281652783,62.493406632587984,56.455309897494466,55.240981554103435
1605441668,79,0,100,89,88.06666666666666,49.81340348889159,2.112439281652783,62.493406632587984,55.85150022398511,55.287944528709716
1605441669,80,0,101,88,88.15555555555555,50.41721316240094,2.112439281652783,63.09721630609734,55.24769055047576,55.34161649968832
1605441670,80,0,102,87,88.23333333333333,50.41721316240094,2.112439281652783,63.70102597960668,54.643880876966406,55.38857947429461
1605441671,80,0,103,86,88.31111111111112,50.41721316240094,2.112439281652783,64.30483565311604,54.04007120345705,55.4355424489009
1605441672,81,0,109,85,88.46666666666665,51.021022835910294,2.112439281652783,67.92769369417215,53.4362615299477,55.52946839811345
1605441673,81,0,109,85,88.60000000000001,51.021022835910294,2.112439281652783,67.92769369417215,53.4362615299477,55.60997635458138
1605441674,81,0,109,84,88.73333333333333,51.021022835910294,2.112439281652783,67.92769369417215,52.832451856438354,55.69048431104928
1605441675,81,0,109,84,88.84444444444443,51.021022835910294,2.112439281652783,67.92769369417215,52.832451856438354,55.75757427477254
1605441676,81,0,108,83,88.91111111111111,51.021022835910294,2.112439281652783,67.3238840206628,52.228642182929,55.7978282530065
1605441677,81,0,107,82,88.97777777777777,51.021022835910294,2.112439281652783,66.72007434715344,51.62483250941965,55.838082231240456
1605441678,81,0,107,82,89.01111111111112,51.021022835910294,2.112439281652783,66.72007434715344,51.62483250941965,55.858209220357445
1605441679,81,0,106,82,89.04444444444444,51.021022835910294,2.112439281652783,66.1162646736441,51.62483250941965,55.87833620947441
1605441680,81,0,106,82,89.08888888888889,51.021022835910294,2.112439281652783,66.1162646736441,51.62483250941965,55.90517219496372
1605441681,81,0,106,82,89.14444444444443,51.021022835910294,2.112439281652783,66.1162646736441,51.62483250941965,55.93871717682534
1605441682,81,0,106,83,89.22222222222221,51.021022835910294,2.112439281652783,66.1162646736441,52.228642182929,55.98568015143163
1605441683,81,0,107,83,89.31111111111112,51.021022835910294,2.112439281652783,66.72007434715344,52.228642182929,56.03935212241024
1605441684,81,0,107,83,89.39999999999999,51.021022835910294,2.112439281652783,66.72007434715344,52.228642182929,56.09302409338885
1605441685,81,0,107,84,89.51111111111112,51.021022835910294,2.112439281652783,66.72007434715344,52.832451856438354,56.16011405711212
1605441686,81,0,108,84,89.61111111111113,51.021022835910294,2.112439281652783,67.3238840206628,52.832451856438354,56.220495024463055
1605441687,81,0,109,84,89.74444444444445,51.021022835910294,2.112439281652783,67.92769369417215,52.832451856438354,56.30100298093097
1605441688,81,0,110,85,89.88888888888887,51.021022835910294,2.112439281652783,68.53150336768151,53.4362615299477,56.38821993377119
1605441689,81,0,111,85,90.04444444444444,51.021022835910294,2.112439281652783,69.13531304119086,53.4362615299477,56.482145882983765
1605441690,81,0,111,85,90.19999999999999,51.021022835910294,2.112439281652783,69.13531304119086,53.4362615299477,56.57607183219633
1605441691,81,0,111,85,90.33333333333333,51.021022835910294,2.112439281652783,69.13531304119086,53.4362615299477,56.656579788664246
1605441692,81,0,110,84,90.43333333333334,51.021022835910294,2.112439281652783,68.53150336768151,52.832451856438354,56.71696075601518
1605441693,81,0,110,84,90.54444444444444,51.021022835910294,2.112439281652783,68.53150336768151,52.832451856438354,56.78405071973844
1605441694,81,0,110,83,90.63333333333333,51.021022835910294,2.112439281652783,68.53150336768151,52.228642182929,56.83772269071705
1605441695,81,0,109,83,90.7,51.021022835910294,2.112439281652783,67.92769369417215,52.228642182929,56.877976668951014
1605441696,81,0,108,83,90.74444444444445,51.021022835910294,2.112439281652783,67.3238840206628,52.228642182929,56.90481265444032
1605441697,81,0,108,82,90.77777777777779,51.021022835910294,2.112439281652783,67.3238840206628,51.62483250941965,56.924939643557295
1605441698,81,0,107,82,90.80000000000001,51.021022835910294,2.112439281652783,66.72007434715344,51.62483250941965,56.93835763630195
1605441699,81,0,107,82,90.81111111111112,51.021022835910294,2.112439281652783,66.72007434715344,51.62483250941965,56.945066632674276
1605441700,82,0,106,82,90.82222222222224,51.62483250941965,2.112439281652783,66.1162646736441,51.62483250941965,56.95177562904661
1605441701,82,0,106,82,90.83333333333333,51.62483250941965,2.112439281652783,66.1162646736441,51.62483250941965,56.95848462541892
1605441702,82,0,106,82,90.77777777777777,51.62483250941965,2.112439281652783,66.1162646736441,51.62483250941965,56.92493964355729
1605441703,82,0,105,83,90.72222222222223,51.62483250941965,2.112439281652783,65.51245500013474,52.228642182929,56.891394661695664
1605441704,82,0,105,83,90.67777777777776,51.62483250941965,2.112439281652783,65.51245500013474,52.228642182929,56.86455867620635
1605441705,83,0,105,85,90.66666666666667,52.228642182929,2.112439281652783,65.51245500013474,53.4362615299477,56.85784967983403
1605441706,83,0,105,86,90.68888888888888,52.228642182929,2.112439281652783,65.51245500013474,54.04007120345705,56.87126767257868
1605441707,83,0,105,87,90.74444444444445,52.228642182929,2.112439281652783,65.51245500013474,54.643880876966406,56.90481265444032
1605441708,84,0,106,87,90.82222222222224,52.832451856438354,2.112439281652783,66.1162646736441,54.643880876966406,56.95177562904661
1605441709,84,0,106,88,90.92222222222222,52.832451856438354,2.112439281652783,66.1162646736441,55.24769055047576,57.01215659639753
1605441710,84,0,107,89,91.04444444444444,52.832451856438354,2.112439281652783,66.72007434715344,55.85150022398511,57.08595555649311
1605441711,85,0,108,90,91.19999999999999,53.4362615299477,2.112439281652783,67.3238840206628,56.455309897494466,57.17988150570568
1605441712,85,0,108,90,91.34444444444443,53.4362615299477,2.112439281652783,67.3238840206628,56.455309897494466,57.26709845854592
1605441713,85,0,111,89,91.5,53.4362615299477,2.112439281652783,69.13531304119086,55.85150022398511,57.36102440775849
1605441714,84,0,113,89,91.66666666666667,52.832451856438354,2.112439281652783,70.34293238820956,55.85150022398511,57.461659353343386
1605441715,84,0,113,88,91.81111111111112,52.832451856438354,2.112439281652783,70.34293238820956,55.24769055047576,57.54887630618363
1605441716,84,0,116,88,91.97777777777777,52.832451856438354,2.112439281652783,72.15436140873761,55.24769055047576,57.649511251768516
