timestamp,pm25,pm25_0,pm25_1,pm25_2,pm25_3,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1604238480,34.0,89.0,0.0,85.0,44.0,42.16545,4.767029,42.16545,32.51799
1604238481,34.0,89.0,0.0,85.0,44.0,42.16545,4.767029,42.16545,32.51799
1604238482,34.0,89.0,0.0,85.0,44.0,42.16545,4.767029,42.16545,32.51799
1604238483,34.0,89.0,0.0,85.0,44.0,42.16545,4.767029,42.16545,32.51799
1604238484,34.0,89.0,0.0,85.0,43.0,42.16545,4.767029,42.16545,32.990868
1604238485,34.0,89.0,0.0,84.0,43.0,42.16545,4.767029,42.16545,32.990868
1604238486,34.0,88.0,0.0,84.0,43.0,42.16545,4.767029,42.16545,32.990868
1604238487,34.0,88.0,0.0,84.0,43.0,42.16545,4.767029,42.16545,32.990868
1604238488,34.0,88.0,0.0,84.0,43.0,42.16545,4.767029,42.16545,32.990868
1604238489,34.0,87.0,0.0,84.0,43.0,42.16545,4.767029,42.16545,32.990868
1604238490,34.0,87.0,0.0,85.0,43.0,42.16545,4.767029,42.16545,32.990868
1604238491,34.0,87.0,0.0,85.0,43.0,42.16545,4.767029,42.16545,32.990868
1604238492,34.0,87.0,0.0,85.0,44.0,42.16545,4.767029,42.16545,32.51799
1604238493,34.0,87.0,0.0,86.0,44.0,42.16545,4.767029,42.16545,32.51799
1604238494,34.0,87.0,0.0,87.0,45.0,42.16545,4.767029,42.16545,32.48007
1604238495,34.0,87.0,0.0,88.0,45.0,42.16545,4.767029,42.16545,32.48007
1604238496,34.0,87.0,0.0,88.0,46.0,42.16545,4.767029,42.16545,32.601486
1604238497,34.0,87.0,0.0,89.0,46.0,42.16545,4.767029,42.16545,32.601486
1604238498,34.0,87.0,0.0,90.0,47.0,42.16545,4.767029,62.344437,32.38206
1604238499,34.0,87.0,0.0,91.0,47.0,42.16545,4.767029,62.00282,32.38206
1604238500,34.0,86.0,0.0,91.0,47.0,42.16545,4.767029,62.00282,32.38206
1604238501,34.0,86.0,0.0,92.0,47.0,42.16545,4.767029,61.82754,32.38206
1604238502,34.0,85.0,0.0,92.0,47.0,42.16545,4.767029,61.82754,32.38206
1604238503,34.0,85.0,0.0,92.0,46.0,42.16545,4.767029,61.82754,32.601486
1604238504,34.0,84.0,0.0,93.0,46.0,42.16545,4.767029,61.572697,32.601486
1604238505,34.0,84.0,0.0,93.0,46.0,42.16545,4.767029,61.572697,32.601486
1604238506,34.0,83.0,0.0,93.0,46.0,42.16545,4.767029,61.572697,32.601486
1604238507,34.0,83.0,0.0,93.0,45.0,42.16545,4.767029,61.572697,32.48007
1604238508,34.0,82.0,0.0,92.0,45.0,42.16545,4.767029,61.82754,32.48007
1604238509,34.0,82.0,0.0,92.0,44.0,42.16545,4.767029,61.82754,32.51799
1604238510,34.0,82.0,0.0,92.0,44.0,42.16545,4.767029,61.82754,32.51799
1604238511,34.0,82.0,0.0,91.0,43.0,42.16545,4.767029,62.00282,32.990868
1604238512,34.0,81.0,0.0,90.0,43.0,42.16545,4.767029,62.344437,32.990868
1604238513,34.0,81.0,0.0,90.0,42.0,42.16545,4.767029,62.344437,32.919037
1604238514,34.0,81.0,0.0,89.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238515,34.0,81.0,0.0,88.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238516,34.0,81.0,0.0,88.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238517,34.0,81.0,0.0,87.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238518,34.0,81.0,0.0,87.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238519,34.0,80.0,0.0,86.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238520,34.0,80.0,0.0,86.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238521,34.0,80.0,0.0,86.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238522,34.0,80.0,0.0,87.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238523,34.0,80.0,0.0,87.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238524,34.0,80.0,0.0,88.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238525,34.0,81.0,0.0,88.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238526,34.0,81.0,0.0,88.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238527,34.0,81.0,0.0,89.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238528,34.0,81.0,0.0,89.0,42.0,42.16545,4.767029,42.16545,32.919037
1604238529,34.0,81.0,0.0,90.0,42.0,42.16545,4.767029,62.344437,32.919037
1604238530,34.0,81.0,0.0,90.0,42.0,42.16545,4.767029,62.344437,32.919037
1604238531,34.0,81.0,0.0,90.0,41.0,42.16545,4.767029,62.344437,32.717754
