timestamp,pm25_0,pm25_1,pm25_2,pm25_3,temperature,humidity
1605238560,71.0,0.0,103.0,52.0,20.2,49.7
1605238561,71.0,0.0,103.0,53.0,20.2,49.7
1605238562,72.0,0.0,100.0,53.0,20.2,49.7
1605238563,72.0,0.0,99.0,53.0,20.2,49.7
1605238564,72.0,0.0,99.0,53.0,20.2,49.7
1605238565,72.0,0.0,99.0,53.0,20.2,49.7
1605238566,72.0,0.0,100.0,53.0,20.2,49.7
1605238567,73.0,0.0,100.0,52.0,20.2,49.7
1605238568,73.0,0.0,101.0,52.0,20.2,49.7
1605238569,73.0,0.0,102.0,52.0,20.2,49.7
1605238570,73.0,0.0,102.0,52.0,20.2,49.7
1605238571,73.0,0.0,103.0,52.0,20.2,49.7
1605238572,73.0,0.0,103.0,52.0,20.2,49.7
1605238573,73.0,0.0,104.0,52.0,20.2,49.7
1605238574,73.0,0.0,104.0,51.0,20.2,49.7
1605238575,73.0,0.0,104.0,51.0,20.2,49.7
1605238576,73.0,0.0,104.0,51.0,20.2,49.7
1605238577,73.0,0.0,103.0,51.0,20.2,49.7
1605238578,73.0,0.0,103.0,51.0,20.2,49.7
1605238579,73.0,0.0,103.0,50.0,20.2,49.7
1605238580,73.0,0.0,103.0,50.0,20.2,49.7
1605238581,72.0,0.0,103.0,50.0,20.2,49.7
1605238582,72.0,0.0,103.0,51.0,20.2,49.7
1605238583,71.0,0.0,103.0,52.0,20.2,49.7
1605238584,71.0,0.0,103.0,53.0,20.2,49.7
1605238585,70.0,0.0,103.0,53.0,20.2,49.6
1605238586,70.0,0.0,103.0,54.0,20.2,49.6
1605238587,70.0,0.0,102.0,55.0,20.2,49.6
1605238588,69.0,0.0,102.0,56.0,20.2,49.6
1605238589,69.0,0.0,101.0,57.0,20.2,49.6
1605238590,70.0,0.0,101.0,58.0,20.2,49.6
1605238591,70.0,0.0,100.0,58.0,20.2,49.6
1605238592,70.0,0.0,100.0,59.0,20.2,49.6
1605238593,70.0,0.0,100.0,59.0,20.2,49.6
1605238594,71.0,0.0,100.0,59.0,20.2,49.6
1605238595,71.0,0.0,100.0,59.0,20.2,49.6
1605238596,71.0,0.0,100.0,60.0,20.2,49.6
1605238597,71.0,0.0,100.0,60.0,20.2,49.6
1605238598,71.0,0.0,100.0,60.0,20.2,49.6
1605238599,71.0,0.0,100.0,60.0,20.2,49.6
1605238600,71.0,0.0,101.0,60.0,20.2,49.6
1605238601,71.0,0.0,100.0,59.0,20.2,49.6
1605238602,71.0,0.0,100.0,59.0,20.2,49.6
1605238603,71.0,0.0,100.0,59.0,20.2,49.6
1605238604,70.0,0.0,100.0,58.0,20.2,49.6
1605238605,70.0,0.0,100.0,58.0,20.2,49.6
1605238606,70.0,0.0,99.0,58.0,20.2,49.6
1605238607,70.0,0.0,98.0,58.0,20.2,49.6
1605238608,70.0,0.0,98.0,58.0,20.2,49.6
1605238609,71.0,0.0,98.0,57.0,20.2,49.6
1605238610,71.0,0.0,98.0,57.0,20.2,49.7
1605238611,71.0,0.0,98.0,57.0,20.2,49.7
1605238612,71.0,0.0,98.0,57.0,20.2,49.7
1605238613,71.0,0.0,99.0,57.0,20.2,49.7
1605238614,71.0,0.0,99.0,57.0,20.2,49.7
1605238615,70.0,0.0,99.0,57.0,20.2,49.6
1605238616,71.0,0.0,99.0,57.0,20.2,49.6
1605238617,71.0,0.0,100.0,57.0,20.2,49.6
1605238618,71.0,0.0,100.0,57.0,20.2,49.6
1605238619,71.0,0.0,100.0,57.0,20.2,49.6
1605238620,72.0,0.0,100.0,57.0,20.2,49.6
1605238621,72.0,0.0,99.0,58.0,20.2,49.6
1605238622,72.0,0.0,99.0,58.0,20.2,49.6
1605238623,72.0,0.0,101.0,58.0,20.2,49.6
1605238624,73.0,0.0,101.0,58.0,20.2,49.6
1605238625,73.0,0.0,101.0,59.0,20.2,49.6
