timestamp,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1604871360,25.011875,25.011875,35.647243,25.165836
1604871361,25.011875,25.011875,35.647243,25.165836
1604871362,25.011875,25.011875,35.647243,25.165836
1604871363,25.011875,25.011875,35.647243,25.165836
1604871364,25.011875,25.011875,35.647243,25.165836
1604871365,25.011875,25.011875,35.647243,25.165836
1604871366,25.011875,25.011875,35.647243,25.165836
1604871367,25.011875,25.011875,35.647243,25.165836
1604871368,25.011875,25.011875,35.647243,25.165836
1604871369,25.011875,25.011875,35.647243,25.165836
1604871370,25.011875,25.011875,35.647243,25.165836
1604871371,25.354927,25.011875,35.647243,25.165836
1604871372,25.354927,25.011875,35.647243,25.165836
1604871373,25.354927,25.011875,35.647243,25.165836
1604871374,25.354927,25.011875,35.647243,25.165836
1604871375,25.354927,25.011875,35.647243,25.165836
1604871376,25.354927,25.011875,37.585052,25.165836
1604871377,25.354927,25.011875,37.585052,25.165836
1604871378,25.354927,25.011875,37.585052,25.165836
1604871379,25.354927,25.011875,37.585052,25.165836
1604871380,25.354927,25.011875,37.585052,25.165836
1604871381,25.354927,25.011875,37.4236,25.165836
1604871382,25.354927,25.011875,37.4236,25.165836
1604871383,25.354927,25.011875,37.4236,25.165836
1604871384,25.354927,25.011875,37.4236,25.165836
1604871385,25.011875,25.011875,37.4236,25.165836
1604871386,25.011875,25.011875,37.4236,25.165836
1604871387,25.011875,25.011875,37.4236,25.165836
1604871388,25.011875,25.011875,37.4236,25.165836
1604871389,25.011875,25.011875,36.597984,25.165836
1604871390,25.011875,25.011875,36.597984,25.165836
1604871391,25.011875,25.011875,36.597984,25.165836
1604871392,25.011875,25.011875,36.597984,25.165836
1604871393,25.011875,25.011875,36.597984,25.165836
1604871394,25.011875,25.011875,36.597984,25.165836
1604871395,25.011875,25.011875,34.017937,24.360195
1604871396,25.011875,25.011875,34.017937,24.360195
1604871397,25.011875,25.011875,34.017937,24.360195
1604871398,25.011875,25.011875,34.017937,24.360195
1604871399,25.011875,25.011875,34.017937,24.360195
1604871400,25.011875,25.011875,34.017937,24.360195
1604871401,25.011875,25.011875,34.017937,24.236593
1604871402,25.011875,25.011875,34.017937,24.236593
1604871403,25.011875,25.011875,29.782434,24.236593
1604871404,25.011875,25.011875,29.89247,24.236593
1604871405,25.011875,25.011875,27.299276,24.236593
1604871406,25.011875,25.011875,27.062183,24.236593
1604871407,25.011875,25.011875,34.849762,24.236593
1604871408,25.011875,25.011875,40.52963,24.236593
1604871409,25.011875,25.011875,40.52963,24.236593
1604871410,25.011875,25.011875,40.902977,24.236593
1604871411,25.011875,25.011875,40.902977,24.236593
1604871412,25.011875,25.011875,40.924156,24.236593
1604871413,25.011875,25.011875,41.48953,24.236593
1604871414,25.011875,25.011875,43.734238,24.236593
1604871415,25.011875,25.011875,43.72979,24.236593
1604871416,25.011875,25.011875,44.362316,25.076046
1604871417,25.011875,25.011875,44.362316,25.076046
1604871418,25.354927,25.011875,43.710766,25.076046
1604871419,25.354927,25.011875,42.765617,25.076046
1604871420,25.354927,25.011875,42.765617,25.076046
1604871421,25.573807,25.011875,42.765617,25.076046
1604871422,25.573807,25.011875,42.765617,25.076046
1604871423,25.573807,25.011875,42.765617,25.076046
1604871424,25.573807,25.011875,43.710766,25.076046
1604871425,25.573807,25.011875,43.710766,25.076046
1604871426,25.573807,25.011875,44.362316,25.076046
1604871427,25.573807,25.011875,43.72979,25.076046
1604871428,25.573807,25.011875,43.72979,25.076046
1604871429,25.573807,25.011875,43.72979,25.076046
1604871430,25.573807,25.011875,41.48953,25.076046
1604871431,25.573807,25.011875,29.89247,25.076046
1604871432,25.573807,25.011875,29.89247,25.076046
1604871433,25.354927,25.011875,29.89247,25.076046
1604871434,25.354927,25.011875,29.89247,25.076046
1604871435,25.011875,25.011875,29.89247,25.165836
1604871436,25.011875,25.011875,29.89247,25.165836
1604871437,25.011875,25.011875,29.89247,25.165836
1604871438,25.011875,25.011875,29.89247,25.165836
1604871439,25.011875,25.011875,34.017937,25.165836
1604871440,25.011875,25.011875,34.017937,25.165836
1604871441,25.011875,25.011875,34.017937,25.165836
1604871442,25.011875,25.011875,34.017937,25.165836
1604871443,25.011875,25.011875,34.017937,25.165836
1604871444,25.011875,25.011875,34.017937,25.165836
1604871445,25.011875,25.011875,34.017937,25.165836
1604871446,25.011875,25.011875,29.89247,25.165836
1604871447,25.011875,25.011875,29.89247,25.165836
1604871448,25.011875,25.011875,27.062183,25.165836
1604871449,25.011875,25.011875,40.52963,25.165836
1604871450,25.011875,25.011875,40.52963,25.165836
1604871451,25.011875,25.011875,40.902977,25.165836
1604871452,25.011875,25.011875,41.48953,25.165836
1604871453,25.011875,25.011875,43.72979,25.165836
1604871454,25.011875,25.011875,44.362316,25.165836
1604871455,25.011875,25.011875,44.362316,25.165836
1604871456,25.011875,25.011875,43.710766,25.165836
1604871457,25.011875,25.011875,42.765617,25.165836
1604871458,25.011875,25.011875,42.765617,25.165836
1604871459,25.011875,25.011875,42.765617,25.165836
1604871460,25.011875,25.011875,42.765617,25.165836
1604871461,25.011875,25.011875,42.765617,28.500498
1604871462,25.011875,25.011875,43.710766,28.500498
1604871463,25.011875,25.011875,43.710766,28.500498
1604871464,25.011875,25.011875,43.710766,28.500498
1604871465,25.011875,25.011875,44.362316,28.500498
1604871466,25.354927,25.011875,44.362316,28.500498
1604871467,25.354927,25.011875,44.362316,28.500498
1604871468,25.354927,25.011875,44.362316,28.500498
1604871469,25.354927,25.011875,44.362316,28.500498
1604871470,25.573807,25.011875,44.362316,28.500498
1604871471,25.573807,25.011875,43.710766,28.500498
1604871472,25.573807,25.011875,43.710766,28.500498
1604871473,25.573807,25.011875,43.710766,28.500498
1604871474,25.573807,25.011875,43.710766,28.500498
1604871475,25.573807,25.011875,42.765617,28.500498
1604871476,25.573807,25.011875,42.765617,25.165836
1604871477,25.573807,25.011875,42.765617,25.165836
1604871478,25.573807,25.011875,42.765617,25.165836
1604871479,25.354927,25.011875,42.765617,25.165836
1604871480,25.354927,25.011875,42.765617,25.165836
1604871481,25.354927,25.011875,42.765617,25.165836
1604871482,25.354927,25.011875,42.765617,25.165836
1604871483,25.354927,25.011875,41.908752,25.165836
1604871484,25.354927,25.011875,41.908752,24.360195
1604871485,25.354927,25.011875,41.908752,24.360195
1604871486,25.354927,25.011875,32.403908,24.360195
1604871487,25.354927,25.011875,32.403908,24.360195
1604871488,25.354927,25.011875,32.403908,24.360195
1604871489,25.354927,25.011875,32.403908,24.236593
1604871490,25.354927,25.011875,30.425257,24.236593
1604871491,25.011875,25.011875,30.425257,24.236593
1604871492,25.011875,25.011875,30.425257,24.236593
1604871493,25.011875,25.011875,32.403908,24.236593
1604871494,25.011875,25.011875,32.403908,24.236593
1604871495,25.011875,25.011875,32.403908,24.360195
1604871496,25.011875,25.011875,41.908752,24.360195
1604871497,25.011875,25.011875,42.765617,24.360195
1604871498,25.011875,25.011875,43.710766,24.360195
1604871499,25.011875,25.011875,43.710766,24.360195
1604871500,25.011875,25.011875,44.362316,24.360195
1604871501,25.011875,25.011875,44.362316,24.360195
1604871502,25.011875,25.011875,43.72979,24.360195
1604871503,25.354927,25.011875,43.72979,24.236593
1604871504,25.354927,25.011875,43.72979,24.236593
1604871505,25.354927,25.011875,43.72979,24.236593
