fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.009523809523809525,0.012730292044579983
0.0,0.02857142857142857,0.004024565685540438
0.00684931506849315,0.0380952380952381,0.0035076832864433527
0.00684931506849315,0.06666666666666667,0.003029259154573083
0.0136986301369863,0.06666666666666667,0.0026614333037286997
0.0136986301369863,0.09523809523809523,0.0023507135920226574
0.02054794520547945,0.09523809523809523,0.002199260052293539
0.02054794520547945,0.11428571428571428,0.0020491788163781166
0.0273972602739726,0.11428571428571428,0.0020338355097919703
0.0273972602739726,0.12380952380952381,0.001939334673807025
0.03424657534246575,0.12380952380952381,0.0018998445011675358
0.03424657534246575,0.20952380952380953,0.0012618628097698092
0.0410958904109589,0.20952380952380953,0.0012459482531994581
0.0410958904109589,0.23809523809523808,0.001113679725676775
0.0547945205479452,0.23809523809523808,0.0009756694780662656
0.0547945205479452,0.2571428571428571,0.0009640000644139946
0.0684931506849315,0.2571428571428571,0.0008664559572935104
0.0684931506849315,0.26666666666666666,0.0008636389393359423
0.07534246575342465,0.26666666666666666,0.0008457752410322428
0.07534246575342465,0.2761904761904762,0.0008256713626906276
0.0821917808219178,0.2761904761904762,0.0008149333298206329
0.0821917808219178,0.2857142857142857,0.0007695043459534645
0.0958904109589041,0.2857142857142857,0.0007283669547177851
0.10273972602739725,0.29523809523809524,0.0007085532415658236
0.10273972602739725,0.3142857142857143,0.0006839309353381395
0.1095890410958904,0.3142857142857143,0.0006712665199302137
0.1095890410958904,0.3238095238095238,0.0006687679560855031
0.11643835616438356,0.3333333333333333,0.0006677025812678039
0.13013698630136986,0.3333333333333333,0.0006213114247657359
0.136986301369863,0.34285714285714286,0.0005712817655876279
0.136986301369863,0.3619047619047619,0.0005247747176326811
0.1506849315068493,0.3619047619047619,0.0005044145509600639
0.1506849315068493,0.3904761904761905,0.00048222794430330396
0.1780821917808219,0.3904761904761905,0.0004738983989227563
0.1780821917808219,0.4095238095238095,0.0004672236682381481
0.1917808219178082,0.4095238095238095,0.0004490219580475241
0.1917808219178082,0.41904761904761906,0.00044745177729055285
0.19863013698630136,0.41904761904761906,0.00044394441647455096
0.19863013698630136,0.42857142857142855,0.0004239714762661606
0.2054794520547945,0.42857142857142855,0.00042173650581389666
0.2054794520547945,0.4380952380952381,0.0004152708570472896
0.21232876712328766,0.4380952380952381,0.00040971400449052453
0.21232876712328766,0.44761904761904764,0.00040732271736487746
0.2191780821917808,0.44761904761904764,0.0004008919058833271
0.2191780821917808,0.47619047619047616,0.0003807189059443772
0.22602739726027396,0.47619047619047616,0.00037943414645269513
0.22602739726027396,0.4857142857142857,0.00037036422872915864
0.2465753424657534,0.4857142857142857,0.00036480248672887683
0.2465753424657534,0.49523809523809526,0.0003584760706871748
0.2534246575342466,0.5047619047619047,0.0003583572688512504
0.2808219178082192,0.5047619047619047,0.0003373332729097456
0.2808219178082192,0.5142857142857142,0.00033445123699493706
0.3150684931506849,0.5142857142857142,0.0003041883755940944
0.3150684931506849,0.5428571428571428,0.0002938215620815754
0.3424657534246575,0.5428571428571428,0.0002811323502101004
0.3424657534246575,0.5523809523809524,0.00027846163720823824
0.3493150684931507,0.5619047619047619,0.0002765796089079231
0.363013698630137,0.5619047619047619,0.0002648248628247529
0.363013698630137,0.5714285714285714,0.0002620429440867156
0.3904109589041096,0.5714285714285714,0.00023760060139466077
0.3904109589041096,0.580952380952381,0.00023724183847662061
0.410958904109589,0.580952380952381,0.00022966069809626788
0.410958904109589,0.5904761904761905,0.00022434574202634394
0.4178082191780822,0.5904761904761905,0.00022318850096780807
0.4178082191780822,0.6,0.00022264622384682298
0.4383561643835616,0.6,0.0002119330019922927
0.4383561643835616,0.6095238095238096,0.00021123062469996512
0.4520547945205479,0.6095238095238096,0.00020427130220923573
0.4520547945205479,0.6190476190476191,0.0001989592710742727
0.4726027397260274,0.6190476190476191,0.00018881158030126244
0.4726027397260274,0.6285714285714286,0.00018237954645883292
0.4931506849315068,0.6285714285714286,0.00017357799515593797
0.4931506849315068,0.6571428571428571,0.00016650873294565827
0.5136986301369864,0.6571428571428571,0.00016371805395465344
0.5136986301369864,0.6666666666666666,0.00016071747813839465
0.5273972602739726,0.6666666666666666,0.00015549980162177235
0.5273972602739726,0.7047619047619048,0.00015118390729185194
0.541095890410959,0.7047619047619048,0.0001467747351853177
0.541095890410959,0.7238095238095238,0.00014418263162951916
0.547945205479452,0.7333333333333333,0.00014366682444233447
0.547945205479452,0.7428571428571429,0.0001432839490007609
0.5684931506849316,0.7428571428571429,0.00013956778275314718
0.5684931506849316,0.7523809523809524,0.0001379308960167691
0.5821917808219178,0.7523809523809524,0.0001304332836298272
0.5821917808219178,0.7619047619047619,0.00012944405898451805
0.589041095890411,0.7619047619047619,0.0001291847147513181
0.589041095890411,0.7714285714285715,0.0001275910035474226
0.6027397260273972,0.7714285714285715,0.00012273080938030034
0.6027397260273972,0.780952380952381,0.0001213310970342718
0.6095890410958904,0.780952380952381,0.00011948147584917024
0.6164383561643836,0.7904761904761904,0.00011496451043058187
0.6301369863013698,0.7904761904761904,0.0001139096129918471
0.6301369863013698,0.8,0.00011329184053465724
0.636986301369863,0.8,0.0001128680887632072
0.636986301369863,0.8095238095238095,0.00011280181934125721
0.6712328767123288,0.8095238095238095,9.895485709421337e-05
0.678082191780822,0.819047619047619,9.830364433582872e-05
0.6917808219178082,0.819047619047619,9.725119161885232e-05
0.6917808219178082,0.8285714285714286,9.607852553017437e-05
0.7054794520547946,0.8285714285714286,9.409849008079618e-05
0.7054794520547946,0.8476190476190476,8.939221879700199e-05
0.7328767123287672,0.8476190476190476,7.94375519035384e-05
0.7328767123287672,0.8571428571428571,7.75064472691156e-05
