granularity,time_frame,day_index,ad_score,true_label,category
10,TF_0,0,0.00018939230358228087,0,FF_Normal
10,TF_0,1,6.263131217565387e-05,0,FF_Normal
10,TF_0,2,5.941375275142491e-05,0,FF_Normal
10,TF_0,3,0.0002246246294816956,0,FF_Normal
10,TF_0,4,0.00018324601114727557,0,FF_Normal
10,TF_0,5,9.900264558382332e-05,0,FF_Normal
10,TF_0,6,0.0001196160665131174,0,FF_Normal
10,TF_0,7,0.001566405058838427,1,FF_Anom
10,TF_0,8,0.0013356884010136127,1,FF_Anom
10,TF_0,9,0.004268415737897158,1,FF_Anom
10,TF_0,10,0.00011167862976435572,1,FF_Anom
10,TF_0,11,0.012995707802474499,1,FF_Anom
10,TF_0,12,0.0013390530366450548,1,FF_Anom
10,TF_0,13,0.0021672197617590427,1,FF_Anom
10,TF_0,14,5.483222412294708e-05,0,FA_Normal
10,TF_0,15,4.4226624595467e-05,0,FA_Normal
10,TF_0,16,0.00012513302499428391,0,FA_Normal
10,TF_0,17,0.0005589595530182123,0,FA_Normal
10,TF_0,18,0.0001396324805682525,0,FA_Normal
10,TF_0,19,0.0003117175947409123,0,FA_Normal
10,TF_0,20,6.194569141371176e-05,0,FA_Normal
10,TF_0,21,0.0003225515247322619,1,FA_Anom
10,TF_0,22,0.00032769510289654136,1,FA_Anom
10,TF_0,23,0.0007234261720441282,1,FA_Anom
10,TF_0,24,6.991943519096822e-05,1,FA_Anom
10,TF_0,25,0.00016403560584876686,1,FA_Anom
10,TF_0,26,0.00010435087460791692,1,FA_Anom
10,TF_0,27,0.00024228029360529035,1,FA_Anom
10,TF_0,28,0.000820010551251471,0,Raw_sensor_0_Normal
10,TF_0,29,5.336035610525869e-05,0,Raw_sensor_0_Normal
10,TF_0,30,0.0009246970294043422,0,Raw_sensor_0_Normal
10,TF_0,31,0.0024283984676003456,0,Raw_sensor_0_Normal
10,TF_0,32,0.0009122697520069778,0,Raw_sensor_0_Normal
10,TF_0,33,0.000779853027779609,0,Raw_sensor_0_Normal
10,TF_0,34,0.0006438478594645858,0,Raw_sensor_0_Normal
10,TF_0,35,0.000685841660015285,1,Raw_sensor_0_Anom
