timestamp,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1606569120,76.39964,7.1137,76.39964,41.89954
1606569121,76.39964,7.1137,76.39964,39.08809
1606569122,76.39964,7.1137,76.39964,39.08809
1606569123,76.39964,7.1137,76.39964,39.08809
1606569124,76.39964,7.1137,76.39964,39.08809
1606569125,76.39964,7.1137,76.39964,39.08809
1606569126,76.39964,7.1137,76.39964,39.08809
1606569127,76.39964,7.1137,76.39964,39.08809
1606569128,76.39964,7.1137,76.39964,39.08809
1606569129,76.39964,7.1137,76.39964,39.08809
1606569130,76.39964,7.1137,76.39964,39.08809
1606569131,76.39964,7.1137,76.39964,39.08809
1606569132,76.39964,7.1137,76.39964,39.08809
1606569133,76.39964,7.1137,76.39964,39.048763
1606569134,76.39964,7.1137,76.39964,39.048763
1606569135,76.39964,7.1137,76.39964,39.048763
1606569136,76.39964,7.1137,76.39964,39.048763
1606569137,76.39964,7.1137,76.39964,39.048763
1606569138,76.39964,7.1137,76.39964,39.048763
1606569139,76.39964,7.1137,76.39964,39.048763
1606569140,76.39964,7.1137,76.39964,39.048763
1606569141,76.39964,7.1137,76.39964,39.048763
1606569142,76.39964,7.1137,76.39964,39.048763
1606569143,76.39964,7.1137,76.39964,39.048763
1606569144,76.39964,7.1137,76.39964,39.08809
1606569145,76.39964,7.1137,76.39964,39.08809
1606569146,76.39964,7.1137,76.39964,39.08809
1606569147,76.39964,7.1137,76.39964,41.89954
1606569148,76.39964,7.1137,76.39964,41.89954
1606569149,76.39964,7.1137,76.39964,41.89954
1606569150,76.39964,7.1137,76.39964,39.77334
1606569151,76.39964,7.1137,76.39964,39.77334
1606569152,76.39964,7.1137,76.39964,39.048763
1606569153,76.39964,7.1137,76.39964,39.048763
1606569154,76.39964,7.1137,76.39964,39.048763
1606569155,76.39964,7.1137,76.39964,39.08809
1606569156,76.39964,7.1137,76.39964,39.08809
1606569157,76.39964,7.1137,76.39964,41.89954
1606569158,76.39964,7.1137,76.39964,41.89954
1606569159,76.39964,7.1137,76.39964,42.423336
1606569160,76.39964,7.1137,76.39964,42.66665
1606569161,76.39964,7.1137,76.39964,42.66665
1606569162,76.39964,7.1137,76.39964,41.53812
1606569163,76.39964,7.1137,76.39964,41.53812
1606569164,76.39964,7.1137,76.39964,41.53812
