timestamp,pm25_0,pm25_1,pm25_2,pm25_3,pm25,pm25_0_calibrated,pm25_1_calibrated,pm25_2_calibrated,pm25_3_calibrated,pm25_calibrated
1606579208,88,0,119,81,96.0,48.49452617588402,3.5825451485361697,64.31579221960882,44.92198223052681,52.57743354200655
1606579209,88,0,119,81,96.0,48.49452617588402,3.5825451485361697,64.31579221960882,44.92198223052681,52.57743354200655
1606579210,88,0,120,81,96.1111111111111,48.49452617588402,3.5825451485361697,64.82615564037414,44.92198223052681,52.63414058875825
1606579211,88,0,121,82,96.33333333333333,48.49452617588402,3.5825451485361697,65.33651906113946,45.432345651292124,52.74755468226166
1606579212,88,0,122,86,96.8,48.49452617588402,3.5825451485361697,65.84688248190477,47.47379933435339,52.985724278618804
1606579213,87,0,123,87,97.16666666666667,47.9841627551187,3.5825451485361697,66.3572459026701,47.9841627551187,53.17285753289942
1606579214,87,0,124,87,97.47619047619047,47.9841627551187,3.5825451485361697,66.86760932343542,47.9841627551187,53.3308271631363
1606579215,87,0,125,87,97.75,47.9841627551187,3.5825451485361697,67.37797274420073,47.9841627551187,53.470569528345855
1606579216,87,0,126,87,98.0,47.9841627551187,3.5825451485361697,67.88833616496605,47.9841627551187,53.598160383537184
1606579217,87,0,126,87,98.2,47.9841627551187,3.5825451485361697,67.88833616496605,47.9841627551187,53.70023306769025
1606579218,87,0,127,87,98.39393939393939,47.9841627551187,3.5825451485361697,68.39869958573136,47.9841627551187,53.799212640202306
1606579219,87,0,128,87,98.58333333333333,47.9841627551187,3.5825451485361697,68.90906300649668,47.9841627551187,53.89587237898362
1606579220,87,0,128,87,98.74358974358977,47.9841627551187,3.5825451485361697,68.90906300649668,47.9841627551187,53.977661388721664
1606579221,87,0,128,87,98.8809523809524,47.9841627551187,3.5825451485361697,68.90906300649668,47.9841627551187,54.047766254211396
1606579222,87,0,128,87,99.0,47.9841627551187,3.5825451485361697,68.90906300649668,47.9841627551187,54.1085238043025
1606579223,87,0,128,87,99.10416666666667,47.9841627551187,3.5825451485361697,68.90906300649668,47.9841627551187,54.16168666063223
1606579224,86,0,128,86,99.15686274509805,47.47379933435339,3.5825451485361697,68.90906300649668,47.47379933435339,54.18858081148138
1606579225,86,0,128,86,99.2037037037037,47.47379933435339,3.5825451485361697,68.90906300649668,47.47379933435339,54.21248672334728
1606579226,85,0,127,86,99.21052631578948,46.96343591358807,3.5825451485361697,68.39869958573136,47.47379933435339,54.21596873498994
1606579227,85,0,127,86,99.21666666666665,46.96343591358807,3.5825451485361697,68.39869958573136,47.47379933435339,54.21910254546832
1606579228,84,0,126,85,99.17460317460318,46.453072492822756,3.5825451485361697,67.88833616496605,46.96343591358807,54.19763487776947
1606579229,84,0,126,85,99.13636363636364,46.453072492822756,3.5825451485361697,67.88833616496605,46.96343591358807,54.178118816225044
1606579230,83,0,125,85,99.07246376811595,45.94270907205744,3.5825451485361697,67.37797274420073,46.96343591358807,54.145506660879704
1606579231,83,0,125,84,99.0,45.94270907205744,3.5825451485361697,67.37797274420073,46.453072492822756,54.1085238043025
1606579232,83,0,125,83,98.92,45.94270907205744,3.5825451485361697,67.37797274420073,45.94270907205744,54.06769473064128
1606579233,84,0,123,83,98.83333333333333,46.453072492822756,3.5825451485361697,66.3572459026701,45.94270907205744,54.02346323417495
1606579234,84,0,123,83,98.75308641975307,46.453072492822756,3.5825451485361697,66.3572459026701,45.94270907205744,53.98250814485427
1606579235,84,0,121,83,98.65476190476191,46.453072492822756,3.5825451485361697,65.33651906113946,45.94270907205744,53.93232690903829
1606579236,85,0,121,83,98.57471264367815,46.96343591358807,3.5825451485361697,65.33651906113946,45.94270907205744,53.89147269432185
1606579237,85,0,121,83,98.5,46.96343591358807,3.5825451485361697,65.33651906113946,45.94270907205744,53.85334209391984
1606579238,85,0,121,83,98.5111111111111,46.96343591358807,3.5825451485361697,65.33651906113946,45.94270907205744,53.85901279859501
1606579239,85,0,121,83,98.52222222222223,46.96343591358807,3.5825451485361697,65.33651906113946,45.94270907205744,53.864683503270186
1606579240,85,0,121,83,98.52222222222223,46.96343591358807,3.5825451485361697,65.33651906113946,45.94270907205744,53.864683503270186
1606579241,85,0,122,83,98.5111111111111,46.96343591358807,3.5825451485361697,65.84688248190477,45.94270907205744,53.85901279859501
1606579242,85,0,123,83,98.45555555555556,46.96343591358807,3.5825451485361697,66.3572459026701,45.94270907205744,53.83065927521917
1606579243,85,0,123,83,98.38888888888887,46.96343591358807,3.5825451485361697,66.3572459026701,45.94270907205744,53.79663504716813
1606579244,85,0,123,83,98.31111111111112,46.96343591358807,3.5825451485361697,66.3572459026701,45.94270907205744,53.75694011444195
1606579245,84,0,124,84,98.23333333333333,46.453072492822756,3.5825451485361697,66.86760932343542,46.453072492822756,53.71724518171576
1606579246,84,0,125,84,98.15555555555555,46.453072492822756,3.5825451485361697,67.37797274420073,46.453072492822756,53.67755024898957
1606579247,84,0,125,84,98.07777777777778,46.453072492822756,3.5825451485361697,67.37797274420073,46.453072492822756,53.637855316263376
1606579248,85,0,125,84,98.0,46.96343591358807,3.5825451485361697,67.37797274420073,46.453072492822756,53.598160383537184
1606579249,85,0,125,85,97.92222222222222,46.96343591358807,3.5825451485361697,67.37797274420073,46.96343591358807,53.55846545081099
1606579250,86,0,125,85,97.85555555555555,47.47379933435339,3.5825451485361697,67.37797274420073,46.96343591358807,53.524441222759975
1606579251,86,0,125,85,97.78888888888889,47.47379933435339,3.5825451485361697,67.37797274420073,46.96343591358807,53.49041699470895
1606579252,86,0,125,86,97.73333333333333,47.47379933435339,3.5825451485361697,67.37797274420073,47.47379933435339,53.4620634713331
1606579253,87,0,125,86,97.68888888888888,47.9841627551187,3.5825451485361697,67.37797274420073,47.47379933435339,53.439380652632416
1606579254,87,0,125,86,97.66666666666667,47.9841627551187,3.5825451485361697,67.37797274420073,47.47379933435339,53.42803924328208
1606579255,88,0,125,86,97.65555555555557,48.49452617588402,3.5825451485361697,67.37797274420073,47.47379933435339,53.42236853860692
1606579256,88,0,124,86,97.65555555555557,48.49452617588402,3.5825451485361697,66.86760932343542,47.47379933435339,53.42236853860692
1606579257,88,0,124,86,97.65555555555557,48.49452617588402,3.5825451485361697,66.86760932343542,47.47379933435339,53.42236853860692
1606579258,88,0,124,86,97.68888888888888,48.49452617588402,3.5825451485361697,66.86760932343542,47.47379933435339,53.439380652632416
1606579259,87,0,123,86,97.7,47.9841627551187,3.5825451485361697,66.3572459026701,47.47379933435339,53.44505135730759
1606579260,87,0,123,86,97.73333333333333,47.9841627551187,3.5825451485361697,66.3572459026701,47.47379933435339,53.4620634713331
1606579261,86,0,122,86,97.75555555555555,47.47379933435339,3.5825451485361697,65.84688248190477,47.47379933435339,53.47340488068344
1606579262,86,0,122,86,97.78888888888889,47.47379933435339,3.5825451485361697,65.84688248190477,47.47379933435339,53.49041699470895
1606579263,85,0,122,86,97.82222222222224,46.96343591358807,3.5825451485361697,65.84688248190477,47.47379933435339,53.50742910873447
1606579264,84,0,121,86,97.83333333333333,46.453072492822756,3.5825451485361697,65.33651906113946,47.47379933435339,53.51309981340963
1606579265,83,0,121,86,97.85555555555555,45.94270907205744,3.5825451485361697,65.33651906113946,47.47379933435339,53.524441222759975
1606579266,83,0,121,86,97.86666666666666,45.94270907205744,3.5825451485361697,65.33651906113946,47.47379933435339,53.53011192743514
1606579267,83,0,122,85,97.87777777777778,45.94270907205744,3.5825451485361697,65.84688248190477,46.96343591358807,53.53578263211031
1606579268,82,0,122,85,97.87777777777778,45.432345651292124,3.5825451485361697,65.84688248190477,46.96343591358807,53.53578263211031
1606579269,81,0,122,85,97.86666666666667,44.92198223052681,3.5825451485361697,65.84688248190477,46.96343591358807,53.53011192743515
1606579270,81,0,123,85,97.86666666666667,44.92198223052681,3.5825451485361697,66.3572459026701,46.96343591358807,53.53011192743515
1606579271,81,0,124,85,97.86666666666667,44.92198223052681,3.5825451485361697,66.86760932343542,46.96343591358807,53.53011192743515
