fpr,tpr,thresholds
0.0,0.0,inf
0.06666666666666667,0.0,0.00032770648249424994
0.06666666666666667,0.4444444444444444,0.00013698120892513543
0.13333333333333333,0.4444444444444444,0.00011896940122824162
0.2,0.5555555555555556,0.0001147835937445052
0.3333333333333333,0.5555555555555556,6.433457747334614e-05
0.3333333333333333,0.7777777777777778,5.436596984509379e-05
0.6,0.7777777777777778,3.907209247699939e-05
0.6,0.8888888888888888,3.8855352613609284e-05
0.8666666666666667,0.8888888888888888,2.6829842681763694e-05
0.8666666666666667,1.0,2.5989391360781156e-05
1.0,1.0,1.9641440303530544e-05
