timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1604214007,50,72,65,58
1604214008,50,72,65,58
1604214010,50,72,64,59
1604214011,50,72,64,59
1604214012,49,72,64,59
1604214013,49,72,64,59
1604214014,49,72,64,59
1604214015,49,72,64,59
1604214016,49,71,64,60
1604214017,49,71,64,60
1604214018,50,71,65,60
1604214019,50,71,65,60
1604214020,50,71,66,60
1604214021,50,71,66,61
1604214022,50,71,66,61
1604214023,50,71,66,61
1604214024,51,72,66,61
1604214025,51,72,66,61
1604214026,51,72,66,61
1604214027,51,72,66,61
1604214028,52,72,65,61
1604214029,52,72,65,61
1604214030,52,71,64,61
1604214031,52,71,64,62
1604214032,52,71,64,61
1604214033,53,71,63,61
1604214034,53,71,64,61
1604214035,53,71,64,61
1604214036,53,71,65,61
1604214037,52,70,65,60
1604214038,52,70,65,60
1604214039,52,70,66,60
1604214040,51,70,67,60
1604214041,51,70,67,60
1604214042,51,70,68,60
1604214043,51,70,68,60
1604214044,50,70,69,61
1604214045,50,70,69,61
1604214046,51,70,69,61
1604214047,51,69,69,61
1604214048,51,69,69,62
1604214049,51,69,69,61
1604214050,52,69,69,62
1604214051,52,69,68,61
1604214052,52,70,68,61
1604214053,52,70,68,61
1604214054,52,70,67,61
1604214055,52,70,67,60
1604214056,51,70,66,60
1604214057,51,70,66,60
1604214058,51,70,66,60
1604214059,50,70,64,60
1604214060,50,70,64,60
1604214068,52,70,64,60
1604214069,52,70,63,60
1604214070,52,70,63,59
1604214071,52,70,63,59
1604214072,53,70,62,59
1604214073,53,70,62,59
1604214074,53,70,62,59
1604214075,53,70,62,59
1604214076,52,70,62,59
1604214077,52,71,62,59
1604214078,51,71,62,59
1604214079,51,71,63,60
1604214080,51,71,63,60
1604214081,51,71,63,60
1604214082,51,71,64,61
1604214083,51,72,64,61
1604214084,51,72,65,61
1604214085,51,72,65,61
1604214086,51,72,65,61
1604214087,51,72,65,61
1604214088,51,71,65,61
1604214089,52,71,65,61
1604214090,52,71,66,61
1604214091,52,71,66,61
1604214092,52,71,66,61
1604214093,52,71,66,61
1604214094,52,71,66,61
1604214095,52,70,66,61
1604214096,52,70,66,61
1604214097,52,70,66,62
1604214098,52,70,66,62
1604214099,52,69,66,62
1604214100,52,69,66,62
1604214101,51,69,65,62
1604214102,51,69,65,61
1604214103,51,69,65,61
1604214104,51,69,65,61
1604214105,51,69,65,60
1604214106,51,70,65,60
1604214107,51,70,65,60
1604214108,51,70,65,59
1604214109,51,71,65,59
1604214110,51,71,65,59
1604214111,51,71,65,58
1604214112,52,72,65,58
1604214113,52,72,66,58
1604214114,52,73,66,58
1604214115,52,73,66,58
1604214116,52,74,66,58
1604214117,52,75,65,59
1604214118,52,75,66,59
1604214119,52,76,66,60
1604214120,52,76,66,60
1604214121,51,77,65,60
1604214122,51,77,65,60
1604214123,51,77,64,60
1604214124,51,77,64,61
1604214125,51,77,64,61
1604214126,51,76,64,61
1604214127,51,75,64,61
1604214128,50,75,63,61
1604214129,50,74,63,61
1604214130,50,73,64,62
1604214131,50,73,64,62
1604214132,50,72,64,62
1604214133,50,72,64,62
1604214134,50,71,65,61
1604214135,50,71,65,61
1604214136,50,71,65,61
1604214137,50,71,66,60
1604214138,51,70,66,60
1604214139,51,70,66,59
1604214140,51,70,66,59
1604214141,51,70,66,59
1604214142,50,70,66,58
1604214143,50,71,65,58
1604214144,50,71,65,58
1604214145,50,71,65,58
1604214146,50,72,66,58
1604214147,50,72,66,58
1604214148,50,73,66,58
1604214149,50,73,66,59
1604214150,50,74,65,59
1604214151,50,74,65,59
1604214152,50,74,64,60
1604214153,50,75,64,60
1604214154,50,75,64,60
1604214155,50,75,63,60
1604214156,50,75,63,60
1604214157,50,75,63,60
1604214158,50,75,63,60
1604214159,50,75,64,60
1604214160,50,75,64,60
1604214161,50,75,64,60
1604214162,51,75,64,60
1604214163,51,75,64,60
1604214164,51,76,64,60
1604214165,52,76,63,60
1604214166,52,76,63,61
1604214167,52,76,63,61
1604214168,52,76,62,62
1604214169,52,76,62,61
1604214170,52,76,62,61
1604214171,52,76,62,61
1604214172,51,76,63,61
1604214173,51,76,63,60
1604214174,51,76,63,60
1604214175,51,75,64,60
1604214176,51,75,64,60
1604214177,51,74,64,60
1604214178,51,74,64,60
1604214179,51,74,64,60
1604214180,51,73,64,60
1604214181,51,73,65,60
1604214182,52,73,65,60
1604214183,52,73,64,60
1604214184,52,72,64,60
1604214185,52,72,64,60
1604214186,53,72,64,60
1604214187,53,72,64,59
1604214188,52,72,64,59
1604214189,52,72,64,59
1604214190,52,72,64,60
1604214191,52,72,63,60
1604214192,52,72,63,60
1604214193,51,72,63,60
1604214194,51,73,63,60
1604214195,51,73,63,60
1604214196,51,73,63,60
1604214197,51,73,63,60
1604214198,51,73,64,60
1604214199,51,74,64,60
1604214200,51,74,64,60
1604214201,51,74,64,60
1604214202,51,74,65,60
1604214203,51,75,66,60
1604214204,51,75,66,60
1604214205,51,75,66,60
1604214206,51,75,67,60
1604214207,51,75,67,60
1604214208,51,75,67,60
1604214209,51,75,67,61
1604214210,50,74,67,61
1604214211,50,73,66,61
1604214212,50,73,66,61
1604214213,49,72,66,62
1604214214,49,72,66,62
1604214215,49,71,66,62
1604214216,49,70,66,62
1604214217,48,70,66,62
1604214218,48,70,66,62
1604214219,48,69,66,62
1604214220,49,69,66,62
1604214221,49,69,66,63
1604214222,49,69,66,63
1604214223,49,70,66,63
1604214224,49,70,66,63
1604214225,49,70,66,63
1604214226,49,71,66,63
1604214227,50,71,66,63
1604214228,50,72,66,63
1604214229,50,72,65,63
1604214230,50,72,65,63
1604214231,50,72,65,63
1604214232,50,73,65,62
1604214233,50,73,65,62
1604214234,50,73,64,62
1604214235,51,73,64,62
1604214236,51,74,64,62
1604214237,51,74,63,62
1604214238,51,74,63,62
1604214239,51,74,63,61
1604214240,51,74,63,61
1604214241,51,75,63,61
1604214242,51,75,63,61
1604214243,51,75,62,60
1604214244,51,75,62,60
1604214245,52,75,62,60
1604214246,52,76,62,60
1604214247,52,76,62,60
1604214255,52,75,62,60
1604214256,52,75,62,60
1604214257,52,75,63,60
1604214258,51,75,63,60
1604214259,51,74,63,61
1604214260,51,74,63,61
1604214261,51,73,63,61
1604214262,51,73,63,61
1604214263,51,72,63,61
1604214264,51,72,63,61
1604214265,50,72,63,61
1604214266,50,71,63,61
1604214267,50,71,62,60
1604214268,50,70,62,60
1604214269,50,70,61,60
1604214270,50,70,61,60
1604214271,50,69,61,60
1604214272,50,69,60,60
1604214273,50,69,60,60
1604214274,50,68,60,60
1604214275,50,68,59,60
1604214276,50,68,59,60
1604214277,50,68,59,60
1604214278,50,68,59,60
1604214279,50,68,59,61
1604214280,50,68,59,61
1604214281,49,68,59,61
1604214282,49,68,59,61
1604214283,49,68,59,61
1604214284,49,68,60,61
1604214285,49,68,61,61
1604214286,49,68,62,61
1604214287,49,68,62,61
1604214288,49,68,64,61
1604214289,50,68,65,61
1604214290,50,68,66,61
1604214291,50,68,67,61
1604214292,50,68,68,60
1604214293,50,68,68,60
1604214294,50,68,69,60
1604214295,50,68,69,59
1604214296,50,68,69,59
1604214297,50,68,68,59
1604214298,50,69,68,58
1604214299,49,69,67,58
1604214300,49,69,67,58
1604214301,49,69,66,58
1604214302,49,69,66,59
1604214303,49,69,66,59
1604214304,49,69,65,60
1604214305,49,70,65,60
1604214306,49,70,65,60
1604214307,49,70,65,60
1604214308,49,70,64,60
1604214309,49,70,64,60
1604214310,50,70,64,60
1604214311,50,70,64,59
1604214312,50,71,64,59
1604214313,51,71,63,58
1604214314,51,71,63,58
1604214315,51,71,63,58
1604214316,51,71,63,58
1604214317,51,72,63,58
1604214318,51,72,63,58
1604214319,51,72,63,58
1604214320,51,72,63,58
1604214321,50,72,63,58
1604214322,50,72,63,59
1604214323,49,72,63,59
1604214324,49,71,63,59
1604214325,49,71,64,60
1604214326,49,71,64,60
1604214327,48,70,64,60
1604214328,48,70,64,59
1604214329,48,69,65,59
1604214330,48,69,65,59
1604214331,48,68,65,59
1604214332,48,67,65,58
1604214333,48,66,66,58
1604214334,48,66,66,58
1604214335,48,66,65,58
1604214336,48,65,65,58
1604214337,48,65,65,58
1604214338,48,65,64,58
1604214339,49,65,64,58
1604214340,49,64,64,58
1604214341,50,64,64,58
1604214342,50,64,63,57
1604214343,51,64,63,57
1604214344,51,64,63,57
1604214345,52,65,63,57
1604214346,52,65,63,57
1604214347,53,65,63,57
1604214348,53,65,63,58
1604214349,53,66,63,58
1604214350,53,66,63,58
1604214351,52,67,63,58
1604214352,52,67,63,59
1604214353,51,67,62,59
1604214354,51,68,62,59
1604214355,51,69,62,59
1604214356,51,69,62,59
1604214357,50,69,62,59
1604214358,50,69,62,59
1604214359,50,70,62,59
1604214360,50,69,62,59
1604214361,50,69,62,60
1604214362,50,68,62,60
1604214363,50,68,62,60
1604214364,51,67,62,61
1604214365,51,67,63,61
1604214366,51,67,63,62
1604214367,51,66,63,62
1604214368,52,66,63,63
