timestamp,pm25,pm25_calibrated
1606546807,85.5,48.799284211344826
1606546808,85.5,48.799284211344826
1606546809,85.25,48.702187208655445
1606546810,85.0,48.60509020596608
1606546811,85.0,48.60509020596608
1606546812,85.0,48.60509020596608
1606546813,84.5,48.41089620058733
1606546814,84.5,48.41089620058733
1606546815,84.5,48.41089620058733
1606546816,84.75,48.5079932032767
1606546817,84.5,48.41089620058733
1606546818,84.5,48.41089620058733
1606546819,85.0,48.60509020596608
1606546820,85.0,48.60509020596608
1606546821,84.75,48.5079932032767
1606546822,85.25,48.702187208655445
1606546823,85.75,48.89638121403421
1606546824,85.75,48.89638121403421
1606546825,85.75,48.89638121403421
1606546826,85.75,48.89638121403421
1606546827,85.75,48.89638121403421
1606546828,85.0,48.60509020596608
1606546829,85.0,48.60509020596608
1606546830,85.75,48.89638121403421
1606546831,85.75,48.89638121403421
1606546832,86.0,48.993478216723574
1606546833,86.0,48.993478216723574
1606546834,86.25,49.090575219412955
1606546835,86.5,49.18767222210232
1606546836,86.25,49.090575219412955
1606546837,86.5,49.18767222210232
1606546838,86.5,49.18767222210232
1606546839,86.25,49.090575219412955
1606546840,86.5,49.18767222210232
1606546841,86.0,48.993478216723574
1606546842,86.25,49.090575219412955
1606546843,86.0,48.993478216723574
1606546844,85.25,48.702187208655445
1606546845,84.75,48.5079932032767
1606546846,84.75,48.5079932032767
1606546847,84.5,48.41089620058733
1606546848,84.25,48.31379919789795
1606546849,83.75,48.1196051925192
1606546850,83.75,48.1196051925192
1606546851,83.5,48.02250818982982
1606546852,83.0,47.828314184451074
1606546853,83.25,47.925411187140455
1606546854,83.25,47.925411187140455
1606546855,83.25,47.925411187140455
1606546856,83.0,47.828314184451074
1606546857,83.0,47.828314184451074
1606546858,83.0,47.828314184451074
1606546859,83.25,47.925411187140455
1606546860,83.5,48.02250818982982
1606546861,84.0,48.21670219520857
1606546862,84.0,48.21670219520857
1606546863,84.25,48.31379919789795
1606546864,84.75,48.5079932032767
1606546865,85.25,48.702187208655445
1606546866,85.25,48.702187208655445
1606546867,85.0,48.60509020596608
1606546868,85.5,48.799284211344826
1606546869,85.25,48.702187208655445
1606546870,85.25,48.702187208655445
1606546871,85.0,48.60509020596608
1606546872,85.0,48.60509020596608
1606546873,84.75,48.5079932032767
1606546874,85.0,48.60509020596608
1606546875,85.0,48.60509020596608
1606546876,85.0,48.60509020596608
1606546877,85.0,48.60509020596608
1606546878,84.75,48.5079932032767
1606546879,85.0,48.60509020596608
1606546880,84.75,48.5079932032767
1606546881,85.0,48.60509020596608
1606546882,85.0,48.60509020596608
1606546883,84.75,48.5079932032767
1606546884,84.75,48.5079932032767
1606546885,84.75,48.5079932032767
1606546886,84.75,48.5079932032767
1606546887,85.0,48.60509020596608
1606546888,85.25,48.702187208655445
1606546889,85.5,48.799284211344826
1606546890,85.75,48.89638121403421
