timestamp,pm25,pm25_calibrated
1604991608,43.0,32.29279375415106
1604991609,43.25,32.38989075684043
1604991610,43.5,32.48698775952981
1604991611,43.75,32.584084762219184
1604991612,43.75,32.584084762219184
1604991613,43.75,32.584084762219184
1604991614,43.75,32.584084762219184
1604991615,44.25,32.77827876759794
1604991616,44.25,32.77827876759794
1604991617,44.25,32.77827876759794
1604991618,44.5,32.875375770287306
1604991619,44.25,32.77827876759794
1604991620,44.25,32.77827876759794
1604991621,44.5,32.875375770287306
1604991622,44.5,32.875375770287306
1604991623,44.25,32.77827876759794
1604991624,44.25,32.77827876759794
1604991625,44.25,32.77827876759794
1604991626,44.25,32.77827876759794
1604991627,44.0,32.68118176490856
1604991628,43.75,32.584084762219184
1604991629,43.75,32.584084762219184
1604991630,43.75,32.584084762219184
1604991631,44.0,32.68118176490856
1604991632,43.75,32.584084762219184
1604991633,43.75,32.584084762219184
1604991634,43.5,32.48698775952981
1604991635,43.5,32.48698775952981
1604991636,43.5,32.48698775952981
1604991637,43.5,32.48698775952981
1604991638,43.5,32.48698775952981
1604991639,43.5,32.48698775952981
1604991640,43.5,32.48698775952981
1604991641,43.5,32.48698775952981
1604991642,43.5,32.48698775952981
1604991643,43.25,32.38989075684043
1604991644,43.0,32.29279375415106
1604991645,43.25,32.38989075684043
1604991646,43.25,32.38989075684043
1604991647,43.0,32.29279375415106
1604991648,43.0,32.29279375415106
1604991649,42.75,32.19569675146168
1604991650,43.0,32.29279375415106
1604991651,43.0,32.29279375415106
1604991652,43.0,32.29279375415106
1604991653,43.0,32.29279375415106
1604991654,42.75,32.19569675146168
1604991655,43.25,32.38989075684043
1604991656,43.25,32.38989075684043
1604991657,43.5,32.48698775952981
1604991658,43.25,32.38989075684043
1604991659,43.5,32.48698775952981
1604991660,43.5,32.48698775952981
1604991661,43.5,32.48698775952981
1604991662,43.5,32.48698775952981
1604991663,43.5,32.48698775952981
1604991664,43.5,32.48698775952981
1604991665,43.5,32.48698775952981
1604991666,43.5,32.48698775952981
1604991667,43.25,32.38989075684043
1604991668,43.25,32.38989075684043
1604991669,42.75,32.19569675146168
1604991670,42.5,32.09859974877231
1604991671,43.0,32.29279375415106
1604991672,43.0,32.29279375415106
1604991673,42.75,32.19569675146168
1604991674,42.75,32.19569675146168
1604991675,42.25,32.001502746082934
1604991676,42.0,31.904405743393557
1604991677,42.0,31.904405743393557
1604991678,42.0,31.904405743393557
1604991679,42.0,31.904405743393557
1604991680,42.0,31.904405743393557
1604991681,42.0,31.904405743393557
1604991682,42.0,31.904405743393557
1604991683,42.25,32.001502746082934
1604991684,42.25,32.001502746082934
1604991685,42.5,32.09859974877231
1604991686,43.0,32.29279375415106
1604991687,43.0,32.29279375415106
1604991688,43.0,32.29279375415106
1604991689,43.0,32.29279375415106
1604991690,43.25,32.38989075684043
1604991691,43.25,32.38989075684043
1604991692,43.0,32.29279375415106
1604991693,43.0,32.29279375415106
1604991694,43.0,32.29279375415106
1604991702,42.5,32.09859974877231
1604991703,42.25,32.001502746082934
1604991704,42.25,32.001502746082934
1604991705,42.5,32.09859974877231
1604991706,42.5,32.09859974877231
1604991707,42.0,31.904405743393557
1604991708,42.0,31.904405743393557
1604991709,42.0,31.904405743393557
1604991710,42.25,32.001502746082934
1604991711,42.0,31.904405743393557
1604991712,42.0,31.904405743393557
1604991713,42.25,32.001502746082934
1604991714,42.0,31.904405743393557
1604991715,42.0,31.904405743393557
1604991716,42.0,31.904405743393557
1604991717,42.0,31.904405743393557
1604991718,42.0,31.904405743393557
1604991719,42.0,31.904405743393557
1604991720,42.0,31.904405743393557
1604991721,42.0,31.904405743393557
1604991722,41.5,31.71021173801481
1604991723,41.0,31.516017732636058
1604991724,41.0,31.516017732636058
1604991725,41.0,31.516017732636058
1604991726,40.5,31.321823727257307
1604991727,40.75,31.418920729946684
1604991728,41.0,31.516017732636058
1604991729,41.0,31.516017732636058
1604991730,41.25,31.613114735325432
1604991731,41.5,31.71021173801481
1604991732,41.75,31.807308740704183
1604991733,41.75,31.807308740704183
1604991734,42.25,32.001502746082934
1604991735,42.25,32.001502746082934
1604991736,42.25,32.001502746082934
1604991737,42.0,31.904405743393557
1604991738,42.25,32.001502746082934
1604991739,42.25,32.001502746082934
1604991740,42.25,32.001502746082934
1604991741,42.5,32.09859974877231
1604991742,42.5,32.09859974877231
1604991743,42.5,32.09859974877231
1604991744,42.5,32.09859974877231
1604991745,42.5,32.09859974877231
1604991746,42.5,32.09859974877231
1604991747,42.5,32.09859974877231
1604991748,42.75,32.19569675146168
1604991749,43.0,32.29279375415106
1604991750,43.0,32.29279375415106
1604991751,43.0,32.29279375415106
1604991752,42.75,32.19569675146168
1604991753,42.5,32.09859974877231
1604991754,42.5,32.09859974877231
1604991755,42.25,32.001502746082934
1604991756,42.25,32.001502746082934
1604991757,42.25,32.001502746082934
1604991758,42.25,32.001502746082934
1604991759,42.25,32.001502746082934
1604991760,42.0,31.904405743393557
1604991761,42.25,32.001502746082934
