timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1605470408,106,0,112,79
1605470409,103,0,113,78
1605470410,102,0,113,78
1605470411,100,0,114,78
1605470412,99,0,114,78
1605470413,99,0,115,78
1605470414,98,0,115,79
1605470415,98,0,115,83
1605470416,97,0,114,82
1605470417,98,0,114,81
1605470418,98,0,113,80
1605470419,98,0,112,79
1605470420,98,0,112,79
1605470421,98,0,111,78
1605470422,99,0,111,78
1605470423,99,0,110,77
1605470424,100,0,109,77
1605470425,100,0,108,77
1605470426,100,0,107,78
1605470427,100,0,107,78
1605470428,100,0,106,79
1605470429,100,0,106,79
1605470430,100,0,105,80
1605470431,100,0,105,80
1605470432,99,0,105,81
1605470433,98,0,105,82
1605470434,97,0,105,82
1605470435,97,0,105,82
1605470436,96,0,105,83
1605470437,95,0,106,83
1605470438,95,0,106,84
1605470439,95,0,106,84
1605470440,96,0,107,84
1605470441,96,0,107,84
1605470442,97,0,107,84
1605470443,98,0,107,84
1605470444,99,0,106,84
1605470445,100,0,106,84
1605470446,101,0,105,84
1605470447,101,0,105,82
1605470448,101,0,105,82
1605470449,101,0,105,81
1605470450,101,0,105,81
1605470451,101,0,104,80
1605470452,100,0,105,80
1605470453,100,0,105,81
1605470454,100,0,105,81
1605470455,100,0,105,81
1605470456,101,0,106,82
1605470457,102,0,106,83
1605470458,104,0,106,83
1605470459,105,0,106,84
1605470460,106,0,106,85
1605470461,108,0,106,87
1605470462,108,0,106,88
1605470463,110,0,106,89
1605470464,112,0,106,90
1605470465,112,0,105,91
1605470466,113,0,106,91
1605470467,113,0,106,91
1605470468,114,0,106,91
1605470469,114,0,106,92
1605470470,114,0,107,92
1605470471,113,0,108,91
1605470472,113,0,108,91
1605470473,113,0,108,90
1605470474,112,0,109,90
1605470475,112,0,109,89
1605470476,112,0,108,88
1605470477,111,0,108,87
1605470478,110,0,108,87
1605470479,109,0,107,87
1605470480,109,0,106,87
1605470481,108,0,105,87
1605470482,107,0,105,87
1605470483,106,0,105,87
1605470484,106,0,105,88
1605470485,105,0,105,89
1605470486,104,0,106,90
1605470487,103,0,106,90
1605470488,103,0,106,91
1605470489,103,0,107,91
1605470490,103,0,107,91
1605470491,103,0,107,91
1605470492,103,0,108,91
1605470493,103,0,107,91
1605470494,103,0,107,91
1605470495,104,0,107,90
1605470496,104,0,108,90
1605470497,105,0,108,90
1605470498,105,0,108,89
1605470499,105,0,109,89
1605470500,106,0,109,89
1605470501,106,0,109,89
1605470502,106,0,109,88
1605470503,106,0,110,88
1605470504,105,0,110,88
1605470505,105,0,110,87
1605470507,104,0,111,86
1605470508,103,0,111,85
