timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1606766408,40,0,17,14
1606766409,40,0,17,14
1606766410,40,0,17,14
1606766411,40,0,17,14
1606766412,41,0,17,14
1606766413,41,0,17,14
1606766414,41,0,17,14
1606766415,41,0,17,14
1606766416,41,0,16,14
1606766417,41,0,16,14
1606766418,41,0,16,14
1606766419,41,0,16,14
1606766420,41,0,16,14
1606766421,41,0,16,14
1606766422,41,0,16,14
1606766423,41,0,16,14
1606766424,40,0,16,14
1606766425,40,0,16,14
1606766426,41,0,16,14
1606766427,41,0,16,14
1606766428,41,0,16,14
1606766429,41,0,16,14
1606766430,41,0,17,14
1606766431,41,0,17,14
1606766432,41,0,17,14
1606766433,41,0,17,14
1606766434,41,0,17,14
1606766435,41,0,17,14
1606766436,41,0,17,14
1606766437,41,0,17,14
1606766438,41,0,17,14
1606766439,42,0,17,14
1606766440,42,0,17,14
1606766441,42,0,17,14
1606766442,42,0,17,14
1606766443,42,0,17,13
1606766444,42,0,17,13
1606766445,42,0,17,13
1606766446,42,0,17,13
1606766447,42,0,17,13
1606766448,41,0,17,12
1606766449,41,0,17,12
1606766450,40,0,17,12
1606766451,40,0,17,12
1606766452,40,0,17,12
1606766453,39,0,17,12
1606766454,39,0,17,13
1606766455,39,0,17,13
1606766456,39,0,17,13
1606766457,39,0,17,13
1606766458,39,0,17,14
1606766459,39,0,18,14
1606766460,39,0,18,15
1606766461,39,0,18,15
1606766462,39,0,18,15
1606766463,40,0,18,16
1606766464,40,0,17,16
1606766465,40,0,17,16
1606766466,40,0,17,15
1606766467,40,0,17,15
1606766468,40,0,17,15
1606766469,40,0,16,15
1606766470,41,0,16,15
1606766471,41,0,16,15
1606766472,41,0,16,15
1606766473,42,0,16,15
1606766474,42,0,16,15
1606766475,42,0,16,15
1606766476,42,0,16,15
1606766477,42,0,16,16
1606766478,42,0,16,16
1606766479,42,0,16,16
1606766480,42,0,16,16
1606766481,42,0,16,16
1606766482,42,0,17,16
1606766483,42,0,17,16
1606766484,42,0,17,16
1606766485,42,0,17,16
1606766486,42,0,17,16
1606766487,42,0,18,16
1606766488,42,0,18,15
1606766489,42,0,18,15
1606766490,42,0,18,15
1606766491,42,0,18,15
1606766492,43,0,18,15
1606766493,43,0,18,15
1606766494,43,0,18,15
1606766495,43,0,18,14
1606766496,43,0,18,14
1606766497,43,0,18,14
1606766498,43,0,18,14
1606766499,44,0,17,14
1606766500,44,0,17,13
1606766501,44,0,17,13
1606766502,44,0,17,13
1606766503,44,0,17,13
1606766504,44,0,17,13
1606766505,44,0,17,14
1606766506,44,0,17,14
1606766507,43,0,17,14
1606766508,43,0,17,14
1606766509,43,0,17,14
1606766510,43,0,17,14
1606766511,43,0,17,14
1606766512,43,0,17,14
1606766513,43,0,17,14
1606766514,42,0,17,14
1606766515,42,0,17,14
1606766516,42,0,17,14
1606766517,42,0,17,14
1606766518,42,0,17,14
1606766519,42,0,17,14
1606766520,42,0,17,14
1606766521,42,0,17,15
1606766522,42,0,17,15
1606766523,42,0,17,15
1606766524,42,0,17,15
1606766525,43,0,17,15
1606766526,43,0,17,15
1606766527,43,0,17,15
1606766528,43,0,17,15
1606766529,43,0,17,15
1606766530,43,0,17,15
1606766531,43,0,17,15
1606766532,44,0,17,15
1606766533,43,0,17,15
1606766534,43,0,18,15
1606766535,43,0,18,15
1606766536,43,0,18,15
1606766546,42,0,18,14
1606766547,42,0,18,14
1606766548,43,0,18,14
1606766549,43,0,18,14
1606766550,43,0,17,14
1606766551,43,0,17,14
1606766552,43,0,17,14
1606766553,42,0,17,14
1606766554,42,0,17,14
1606766555,41,0,17,14
1606766556,41,0,17,14
1606766557,41,0,17,14
1606766558,41,0,17,15
1606766559,40,0,17,14
1606766560,41,0,17,14
1606766561,41,0,17,14
1606766562,41,0,17,14
1606766563,41,0,17,14
1606766564,41,0,17,14
1606766565,42,0,17,13
1606766566,42,0,17,13
1606766567,42,0,17,13
1606766568,42,0,17,13
1606766569,42,0,17,13
1606766570,42,0,18,12
1606766571,42,0,18,12
1606766572,42,0,18,12
1606766573,42,0,18,12
1606766574,42,0,18,12
1606766575,41,0,17,12
1606766576,41,0,17,12
1606766577,41,0,17,12
1606766578,41,0,17,12
1606766579,41,0,17,12
1606766580,41,0,17,13
1606766581,41,0,17,13
1606766582,41,0,17,13
1606766583,41,0,17,14
1606766584,40,0,17,14
1606766585,40,0,17,15
1606766586,40,0,17,15
1606766587,39,0,17,15
1606766588,39,0,17,15
1606766589,38,0,17,16
1606766590,38,0,17,16
1606766591,38,0,17,16
1606766592,38,0,16,16
1606766593,37,0,16,16
1606766594,37,0,16,16
1606766595,37,0,16,15
1606766596,38,0,16,15
1606766597,38,0,16,15
1606766598,38,0,16,15
1606766599,38,0,16,15
1606766600,38,0,16,14
1606766601,38,0,16,14
1606766602,38,0,16,14
1606766603,39,0,16,14
1606766604,39,0,16,14
1606766605,39,0,17,14
1606766606,39,0,17,14
1606766607,39,0,17,14
1606766608,39,0,17,15
1606766609,39,0,18,15
1606766610,39,0,18,15
1606766611,39,0,18,15
1606766612,39,0,18,16
1606766613,39,0,18,16
1606766614,38,0,18,16
1606766615,38,0,18,16
1606766616,38,0,18,16
1606766617,38,0,18,16
1606766618,38,0,18,16
1606766619,38,0,18,16
1606766620,38,0,18,15
1606766621,39,0,18,15
1606766622,39,0,18,15
1606766623,39,0,18,14
1606766624,39,0,18,14
1606766625,39,0,18,14
1606766626,40,0,17,14
1606766627,40,0,17,14
1606766628,40,0,17,14
1606766629,40,0,17,14
1606766630,40,0,17,14
1606766631,40,0,18,14
1606766632,39,0,18,14
1606766633,39,0,18,14
1606766634,39,0,18,14
1606766635,39,0,18,14
1606766636,38,0,18,14
1606766637,38,0,18,14
1606766638,38,0,18,14
1606766639,38,0,18,13
1606766640,38,0,18,13
1606766641,38,0,17,13
1606766642,38,0,16,13
1606766643,38,0,16,14
1606766644,39,0,16,14
1606766645,39,0,16,14
1606766646,40,0,16,14
1606766647,40,0,15,14
1606766648,40,0,15,14
1606766649,41,0,15,14
1606766650,41,0,16,14
1606766651,41,0,16,14
1606766652,41,0,16,14
1606766653,42,0,16,14
1606766654,42,0,16,15
1606766655,42,0,16,15
1606766656,42,0,16,15
1606766657,42,0,17,15
1606766658,42,0,16,15
1606766659,43,0,16,15
1606766660,43,0,16,15
1606766661,43,0,16,15
1606766662,43,0,16,14
1606766663,43,0,16,14
1606766664,43,0,16,14
1606766665,44,0,16,14
1606766666,44,0,16,14
1606766667,44,0,16,14
1606766668,44,0,16,14
1606766669,43,0,16,14
1606766670,43,0,16,14
1606766671,43,0,16,13
1606766672,43,0,16,13
1606766673,43,0,16,13
1606766674,43,0,16,13
1606766675,43,0,16,13
1606766676,43,0,16,14
1606766677,43,0,16,14
1606766678,43,0,16,14
1606766679,43,0,16,14
1606766680,43,0,17,14
1606766681,43,0,17,15
1606766682,43,0,17,15
1606766683,44,0,17,15
1606766684,44,0,17,15
1606766685,43,0,17,15
1606766686,43,0,17,16
1606766687,43,0,17,16
1606766688,43,0,17,16
1606766689,43,0,17,16
1606766690,42,0,17,16
1606766691,42,0,17,16
1606766692,42,0,17,16
1606766693,41,0,17,16
1606766694,41,0,17,16
1606766695,41,0,17,16
1606766696,41,0,17,16
1606766697,41,0,17,16
1606766698,41,0,17,16
1606766699,41,0,16,16
1606766700,41,0,16,16
1606766701,42,0,16,15
1606766702,42,0,16,14
1606766703,42,0,16,14
1606766704,42,0,16,14
1606766705,42,0,16,13
1606766706,42,0,16,13
1606766707,42,0,16,13
1606766708,42,0,16,13
1606766710,42,0,16,13
1606766711,42,0,16,13
1606766712,42,0,16,13
1606766713,42,0,15,13
1606766714,42,0,15,13
1606766715,42,0,15,13
1606766716,42,0,15,13
1606766717,42,0,16,14
1606766718,42,0,16,14
1606766719,42,0,16,14
1606766720,42,0,16,14
1606766721,42,0,16,14
1606766722,42,0,16,14
1606766723,42,0,16,14
1606766724,42,0,16,14
1606766725,42,0,16,15
1606766726,42,0,16,15
1606766727,42,0,16,15
1606766728,42,0,16,15
1606766729,42,0,15,15
1606766730,42,0,15,15
1606766731,42,0,15,15
1606766732,42,0,15,15
1606766733,42,0,15,15
1606766734,42,0,15,15
1606766735,42,0,15,15
1606766736,42,0,15,15
1606766737,42,0,15,15
1606766738,42,0,15,15
1606766739,42,0,15,15
1606766740,42,0,15,15
1606766741,42,0,15,15
1606766742,42,0,15,15
1606766743,42,0,15,15
1606766744,42,0,15,15
1606766745,42,0,15,15
1606766746,42,0,15,15
1606766747,42,0,15,15
1606766748,42,0,15,14
1606766749,42,0,15,14
1606766750,42,0,15,14
1606766751,42,0,15,14
1606766752,41,0,15,14
1606766753,41,0,15,14
1606766754,41,0,16,14
1606766755,41,0,16,14
1606766756,41,0,16,14
1606766757,41,0,16,14
1606766758,41,0,16,14
1606766759,41,0,16,14
1606766760,41,0,16,15
1606766761,41,0,16,15
1606766762,42,0,16,15
1606766763,42,0,16,14
1606766764,42,0,16,14
1606766765,42,0,16,14
1606766766,42,0,16,14
1606766775,40,0,16,14
1606766776,39,0,16,14
1606766777,40,0,16,14
1606766778,40,0,15,13
1606766779,40,0,15,13
1606766780,40,0,15,13
1606766781,41,0,15,13
1606766782,41,0,15,13
1606766783,41,0,15,14
1606766784,41,0,15,14
1606766785,42,0,15,14
1606766786,42,0,15,14
1606766787,42,0,15,14
1606766788,42,0,15,14
1606766789,42,0,15,15
1606766790,42,0,15,15
1606766791,42,0,15,15
1606766792,42,0,15,15
1606766793,42,0,15,15
1606766794,42,0,15,15
1606766795,42,0,15,15
1606766796,42,0,15,15
1606766797,42,0,15,15
1606766798,42,0,15,15
1606766799,42,0,15,15
1606766800,42,0,15,15
1606766801,42,0,15,15
1606766802,42,0,15,15
1606766803,42,0,14,14
1606766804,42,0,14,14
1606766805,42,0,14,14
1606766806,42,0,14,14
1606766807,42,0,14,14
1606766808,41,0,14,13
1606766809,41,0,14,13
1606766810,40,0,14,13
1606766811,40,0,14,13
1606766812,40,0,14,13
1606766813,39,0,14,13
1606766814,39,0,14,14
1606766815,39,0,14,14
1606766816,39,0,14,14
1606766817,39,0,14,14
1606766818,39,0,14,15
1606766819,39,0,14,15
1606766820,40,0,15,15
1606766821,40,0,15,15
1606766822,40,0,15,15
1606766823,41,0,15,15
1606766824,41,0,15,15
1606766825,42,0,15,15
1606766826,42,0,16,15
1606766827,42,0,16,15
1606766828,42,0,16,15
1606766829,42,0,16,15
1606766830,42,0,16,15
1606766831,41,0,16,15
1606766832,41,0,16,15
1606766833,41,0,16,15
1606766834,41,0,16,15
