fpr,tpr,thresholds
0.0,0.0,inf
0.010169491525423728,0.005952380952380952,0.030765343457460403
0.013559322033898305,0.011904761904761904,0.02926042675971985
0.013559322033898305,0.017857142857142856,0.02384842187166214
0.01694915254237288,0.017857142857142856,0.022023461759090424
0.01694915254237288,0.023809523809523808,0.019005481153726578
0.020338983050847456,0.03571428571428571,0.01826378144323826
0.023728813559322035,0.03571428571428571,0.017996273934841156
0.03728813559322034,0.041666666666666664,0.017432643100619316
0.04406779661016949,0.041666666666666664,0.016472602263092995
0.04406779661016949,0.05357142857142857,0.016125909984111786
0.05423728813559322,0.05357142857142857,0.01376763079315424
0.06440677966101695,0.05357142857142857,0.013676258735358715
0.06779661016949153,0.05952380952380952,0.013575482182204723
0.07796610169491526,0.05952380952380952,0.00994822382926941
0.08135593220338982,0.06547619047619048,0.009459718130528927
0.0847457627118644,0.06547619047619048,0.009451515972614288
0.09152542372881356,0.06547619047619048,0.009065189398825169
0.10508474576271186,0.06547619047619048,0.0077277254313230515
0.10847457627118644,0.07738095238095238,0.007701057940721512
0.12203389830508475,0.10119047619047619,0.007344928570091724
0.12542372881355932,0.10119047619047619,0.0069855088368058205
0.12542372881355932,0.10714285714285714,0.006364361383020878
0.13559322033898305,0.1130952380952381,0.00626814179122448
0.13559322033898305,0.125,0.00569570017978549
0.1423728813559322,0.125,0.005525944754481316
0.1423728813559322,0.13095238095238096,0.004955792333930731
0.14915254237288136,0.13095238095238096,0.004797577857971191
0.15254237288135594,0.13690476190476192,0.004787949379533529
0.15593220338983052,0.13690476190476192,0.004782550502568483
0.15593220338983052,0.14285714285714285,0.004727343562990427
0.16271186440677965,0.14285714285714285,0.004622289910912514
0.16271186440677965,0.15476190476190477,0.004524657968431711
0.17288135593220338,0.15476190476190477,0.004507778212428093
0.17627118644067796,0.15476190476190477,0.004468058701604605
0.17627118644067796,0.16071428571428573,0.004417818505316973
0.17966101694915254,0.16071428571428573,0.004355873912572861
0.18305084745762712,0.16666666666666666,0.004350170027464628
0.18305084745762712,0.18452380952380953,0.004219221416860819
0.18983050847457628,0.18452380952380953,0.00407000444829464
0.18983050847457628,0.19047619047619047,0.0039028360042721033
0.19322033898305085,0.19047619047619047,0.0038141519762575626
0.19322033898305085,0.19642857142857142,0.003810567781329155
0.19661016949152543,0.19642857142857142,0.0037697902880609035
0.19661016949152543,0.20238095238095238,0.0034605544060468674
0.2,0.20833333333333334,0.0034119714982807636
0.21016949152542372,0.22023809523809523,0.0034083917271345854
0.21694915254237288,0.22023809523809523,0.003401139983907342
0.21694915254237288,0.2261904761904762,0.003399111330509186
0.2271186440677966,0.2261904761904762,0.0032155239023268223
0.2271186440677966,0.26785714285714285,0.002873290330171585
0.2305084745762712,0.26785714285714285,0.002841582288965583
0.2305084745762712,0.27976190476190477,0.0027984047774225473
0.23728813559322035,0.27976190476190477,0.0026965290307998657
0.23728813559322035,0.2916666666666667,0.0025823796167969704
0.2440677966101695,0.2976190476190476,0.002580170286819339
0.2440677966101695,0.30357142857142855,0.0025690989568829536
0.24745762711864408,0.30357142857142855,0.0025562674272805452
0.24745762711864408,0.30952380952380953,0.0025096384342759848
0.2576271186440678,0.30952380952380953,0.002453426830470562
0.2576271186440678,0.3273809523809524,0.0023286102805286646
0.2711864406779661,0.3273809523809524,0.0021248660050332546
0.2711864406779661,0.3333333333333333,0.0020662532187998295
