Dataset,10,2.5,20,25,5,50
Fault Free,0.7166666666666666,0.7282937365010799,0.7963636363636364,0.9130434782608695,0.7529880478087649,0.7416666666666667
Faulty (F+A),0.625,0.6501079913606912,0.6981818181818182,0.7652173913043478,0.6414342629482072,0.7083333333333333
Sensor 1,0.6516666666666666,0.6717062634989202,0.76,0.7217391304347827,0.6725099601593625,0.725
Sensor 2,0.5983333333333334,0.6233261339092873,0.6727272727272727,0.6739130434782609,0.5800796812749004,0.6583333333333334
Sensor 3,0.6366666666666667,0.6367170626349893,0.6618181818181819,0.7304347826086957,0.6071713147410358,0.75
Sensor 4,0.645,0.6224622030237581,0.6909090909090909,0.7304347826086957,0.5960159362549801,0.6833333333333333
