timestamp,pm25,pm25_fa,cal_pm25_fa
1606642560,64.0,50.5,26.446579
1606642561,64.0,50.51639344262295,26.446579
1606642562,64.0,50.54864283794679,26.446579
1606642563,64.0,50.57983487604689,26.446579
1606642564,64.0,50.6085139114075,26.446579
1606642565,64.0,50.63476233756106,26.446579
1606642566,64.0,50.6586598466127,26.446579
1606642567,64.0,50.68028351781169,26.446579
1606642568,64.0,50.69970790321875,26.446579
1606642569,64.0,50.717005110564784,26.446579
1606642570,64.0,50.73224488339277,26.446579
1606642571,64.0,50.74549467857214,26.446579
1606642572,64.0,50.75681974127171,26.446579
1606642573,64.0,50.76628317747443,26.446579
1606642574,64.0,50.77394602411461,26.446579
1606642575,64.0,50.78135762988134,26.446579
1606642576,64.0,50.78852623218032,26.446579
1606642577,64.0,50.811853240961284,26.446579
1606642578,64.0,50.834415429782226,26.446579
1606642579,64.0,50.83984443208445,26.446579
1606642580,64.0,50.84509543431119,26.446579
1606642581,64.0,50.850174272530495,26.446579
1606642582,64.0,50.83869314884096,26.446579
1606642583,64.0,50.82758845543634,26.446579
1606642584,64.0,50.83324129296302,26.446579
1606642585,64.0,50.838708791554396,26.446579
1606642586,64.0,50.82760358527392,26.446579
1606642587,64.0,50.816862484117394,26.446579
1606642588,64.0,50.79008010758895,26.446579
1606642589,64.0,50.747782399143404,26.446579
1606642590,64.0,50.72326494343379,26.446579
1606642591,64.0,50.69955133873104,26.446579
1606642592,64.0,50.67661522926444,26.446579
1606642593,64.0,50.654431123386914,26.446579
1606642594,64.0,50.600187479997174,26.446579
1606642595,64.0,50.54772231671858,26.446579
1606642596,64.0,50.4969773227278,26.446579
1606642597,64.0,50.43150265640885,26.446579
1606642598,64.0,50.368174700461026,26.446579
1606642599,64.0,50.29052962831476,26.446579
1606642600,64.0,50.19903685361591,24.3127
1606642601,64.0,50.11054384202194,24.3127
1606642602,64.0,50.041345683267124,24.3127
1606642603,64.0,49.95802287397967,24.3127
1606642604,64.0,49.86103851745575,24.3127
1606642605,64.0,49.78362741852278,24.3127
1606642606,64.0,49.70875438840727,23.981173
1606642607,64.0,49.63633621173818,23.981173
1606642608,64.0,49.58268584414021,23.981173
1606642609,64.0,49.530794504988066,23.981173
1606642610,64.0,49.51339140646387,23.981173
1606642611,64.0,49.496558901333906,23.981173
1606642612,64.0,49.51306516686394,23.981173
1606642613,64.0,49.54542368598315,23.981173
1606642614,64.0,49.576721270049276,23.981173
1606642615,64.0,49.6233861464411,23.981173
1606642616,64.0,49.66852102688565,23.981173
1606642617,64.0,49.72856951780743,23.981173
1606642618,64.0,49.78664920574816,24.3127
1606642619,64.0,49.82643119900232,24.3127
1606642620,64.0,49.8649088646088,24.3127
1606642621,64.0,49.90212496740851,24.3127
1606642622,64.0,49.93812087011643,24.3127
1606642623,64.0,49.956543136669985,24.3127
1606642624,64.0,49.99075483710703,24.3127
1606642625,64.0,50.02384484244779,24.3127
1606642626,64.0,50.055849929580646,24.3127
1606642627,64.0,50.0868056695944,24.3127
1606642628,64.0,50.13313990993556,24.3127
1606642629,64.0,50.19434843747865,24.3127
1606642630,64.0,50.25355012805312,26.446579
1606642631,64.0,50.32720422221531,26.446579
1606642632,64.0,50.39844342804431,26.446579
1606642633,64.0,50.46734692220679,26.446579
1606642634,64.0,50.55038472803607,26.446579
1606642635,64.0,50.63069998285456,26.446579
1606642636,64.0,50.72477539325277,26.446579
1606642637,64.0,50.83215980658874,26.446579
1606642638,64.0,50.91962997686452,26.446579
1606642639,64.0,51.02062571532798,28.598532
1606642640,64.0,51.118310118104105,28.598532
1606642641,64.0,51.229185196199055,28.598532
1606642642,64.0,51.32003158320892,28.598532
1606642643,64.0,51.42429284277584,28.598532
1606642644,64.0,51.52513570038975,32.489353
1606642645,64.0,51.6226722348032,32.489353
1606642646,64.0,51.71701085005555,32.489353
1606642647,64.0,51.79186295333241,35.053352
1606642648,64.0,51.847867446665774,35.053352
1606642649,64.0,51.90203572710296,35.053352
1606642650,64.0,51.93803455572254,35.053352
1606642651,64.0,51.97285309487917,35.053352
1606642652,64.0,52.022923485210995,35.053352
1606642653,64.0,52.071352223400794,35.053352
1606642654,64.0,52.118193134108964,35.053352
1606642655,64.0,52.16349827725293,35.053352
1606642656,64.0,52.20731800586758,35.053352
1606642657,64.0,52.26609446469159,35.21489
1606642658,64.0,52.32294382650498,35.21489
1606642659,64.0,52.37792927481628,35.21489
1606642660,64.0,52.43111192154362,35.21489
1606642661,64.0,52.482550874935626,35.21489
1606642662,64.0,52.51590986264266,35.458035
1606642663,64.0,52.54817511304782,35.458035
1606642664,64.0,52.579382486390514,35.458035
1606642665,64.0,52.593173224541644,35.458035
1606642666,64.0,52.60651180734355,35.458035
1606642667,64.0,52.60301961693884,35.458035
