timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1604606408,62,68,73,75
1604606409,61,68,73,75
1604606410,61,68,72,75
1604606411,60,68,72,74
1604606412,60,68,71,74
1604606413,59,69,71,74
1604606414,59,69,71,73
1604606415,59,69,71,73
1604606416,59,69,71,72
1604606417,59,69,70,72
1604606418,59,69,70,72
1604606419,59,70,70,71
1604606420,59,70,70,71
1604606428,58,71,70,71
1604606429,58,71,70,71
1604606430,58,71,70,72
1604606431,58,71,70,72
1604606432,58,71,70,72
1604606433,58,72,70,73
1604606434,58,72,71,73
1604606435,59,72,71,73
1604606436,59,72,71,73
1604606437,59,72,71,72
1604606438,59,73,71,72
1604606439,59,73,71,71
1604606440,60,73,71,71
1604606441,60,73,71,71
1604606442,60,73,71,71
1604606443,60,73,71,70
1604606444,60,73,71,70
1604606445,60,73,71,69
1604606446,60,73,71,69
1604606447,60,73,71,69
1604606448,60,72,71,70
1604606449,60,72,70,70
1604606450,60,72,70,71
1604606451,60,72,70,71
1604606452,60,72,70,72
1604606453,61,73,70,72
1604606454,61,73,70,73
1604606455,61,73,70,73
1604606456,61,73,69,73
1604606457,61,74,69,74
1604606458,61,74,69,74
1604606459,62,74,70,74
1604606460,62,74,70,74
1604606461,62,74,70,74
1604606462,62,74,70,74
1604606463,62,73,71,74
1604606464,62,72,71,73
1604606465,62,72,72,73
1604606466,62,71,72,73
1604606467,62,71,73,72
1604606468,62,71,73,72
1604606469,62,71,73,72
1604606470,62,70,73,72
1604606471,62,71,73,72
1604606472,62,70,73,72
1604606473,62,71,72,72
1604606474,63,71,72,72
1604606475,63,71,72,72
1604606476,62,71,72,72
1604606477,62,71,72,72
1604606478,62,71,73,72
1604606479,61,70,73,72
1604606480,61,70,73,73
1604606481,61,70,73,73
1604606482,60,70,73,73
1604606483,60,70,73,73
1604606484,60,70,73,73
1604606485,60,70,74,73
1604606486,60,70,74,73
1604606487,60,70,74,72
1604606488,60,70,74,72
1604606489,60,69,74,71
1604606490,60,70,74,71
1604606491,60,70,74,70
1604606492,60,70,74,70
1604606493,61,70,74,69
1604606494,61,69,74,69
1604606495,61,70,73,68
1604606496,61,69,72,68
1604606497,61,69,72,68
1604606498,61,69,71,68
1604606499,61,69,71,68
1604606500,61,69,70,68
1604606501,61,69,70,68
1604606502,61,69,69,68
1604606503,60,69,69,68
1604606504,60,69,69,69
1604606505,60,69,69,69
1604606506,59,69,69,69
1604606507,59,70,69,69
1604606508,59,70,69,69
1604606509,59,70,69,70
1604606510,59,70,70,70
1604606511,59,70,70,70
1604606512,59,70,70,70
1604606513,60,70,70,70
1604606514,60,70,70,70
1604606515,60,70,70,70
1604606516,61,70,69,70
1604606517,61,70,70,70
1604606518,61,70,70,70
1604606519,61,70,70,70
1604606520,61,71,70,71
1604606521,61,71,70,71
1604606522,61,72,70,71
1604606523,61,73,71,71
1604606524,60,73,71,72
1604606525,60,75,73,72
1604606526,60,75,73,71
1604606527,60,76,73,71
1604606528,59,76,74,70
1604606529,59,76,74,70
1604606530,59,76,74,70
1604606531,59,76,74,70
1604606532,60,75,74,70
1604606533,60,74,74,70
1604606534,60,74,74,70
1604606535,61,73,73,70
1604606536,61,73,72,71
1604606537,61,72,72,71
1604606538,61,72,71,71
1604606539,61,72,71,72
1604606540,62,72,71,72
1604606541,62,72,70,72
1604606542,62,72,70,72
1604606543,62,72,70,72
1604606544,62,72,70,72
1604606545,62,72,70,72
1604606546,63,72,70,71
1604606547,63,71,70,71
1604606548,63,71,69,71
1604606549,64,71,69,71
1604606550,64,71,68,70
1604606551,64,71,68,70
1604606552,64,71,68,70
1604606553,63,71,68,70
1604606554,63,70,68,70
1604606555,63,70,80,70
1604606556,62,70,80,70
1604606557,62,70,80,71
1604606558,62,69,80,71
1604606559,62,69,80,71
1604606560,62,69,80,72
1604606561,62,69,80,72
1604606562,62,68,80,72
1604606563,62,68,80,72
1604606564,63,68,81,72
1604606565,63,68,82,72
1604606566,63,68,83,72
1604606567,63,68,84,72
1604606568,63,68,84,71
1604606569,63,68,85,71
1604606570,63,68,85,70
1604606571,62,69,85,70
1604606572,62,69,85,70
1604606573,62,70,85,69
1604606574,62,70,84,69
1604606575,62,71,84,69
1604606576,62,71,83,69
1604606577,62,71,82,69
1604606578,62,72,81,69
1604606579,62,72,80,70
1604606580,62,72,80,70
1604606581,62,72,79,71
1604606582,62,72,79,71
1604606583,62,72,79,71
1604606584,62,72,79,72
1604606585,62,71,79,72
1604606586,62,71,79,72
1604606587,62,71,80,72
1604606588,62,71,81,72
1604606589,63,71,81,72
1604606590,63,71,82,71
1604606591,63,71,82,71
1604606592,63,70,83,71
1604606593,64,70,83,71
1604606594,65,70,83,70
1604606595,65,69,83,69
1604606596,65,69,83,69
1604606598,65,69,82,69
1604606599,65,69,82,69
1604606600,65,69,82,69
1604606601,65,69,82,69
1604606602,65,69,82,69
1604606603,65,69,81,69
1604606604,65,70,81,69
1604606605,65,70,81,69
1604606606,64,70,81,69
1604606607,64,71,80,69
1604606608,64,71,80,69
1604606609,64,72,79,68
1604606610,64,72,78,68
1604606611,64,72,78,68
1604606612,64,73,77,68
1604606613,63,73,76,67
1604606614,63,73,75,67
1604606615,63,72,75,67
1604606616,63,72,74,67
1604606617,63,72,74,67
1604606618,63,72,74,67
1604606619,63,71,74,67
1604606620,63,71,74,67
1604606621,62,71,74,67
1604606622,62,70,75,68
1604606623,62,70,75,68
1604606632,58,70,75,68
1604606633,57,70,75,69
1604606634,57,70,75,69
1604606635,56,70,75,69
1604606636,56,69,75,70
1604606637,56,69,75,70
1604606638,56,69,74,70
1604606639,56,69,74,70
1604606640,56,69,74,69
1604606641,57,69,74,69
1604606642,57,69,73,69
1604606643,58,69,72,68
1604606644,59,69,72,68
1604606645,59,69,71,68
1604606646,60,69,71,68
1604606647,61,69,71,67
1604606648,61,69,70,67
1604606649,62,69,70,67
