timestamp,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1606690080,22.395943,22.188187,26.536345,22.395943
1606690081,22.395943,22.188187,26.536345,22.395943
1606690082,22.395943,22.188187,26.536345,22.395943
1606690083,22.395943,22.188187,26.536345,22.395943
1606690084,22.395943,22.188187,26.536345,22.472149
1606690085,22.395943,22.188187,26.536345,22.472149
1606690086,22.395943,22.188187,26.536345,22.472149
1606690087,22.395943,22.188187,26.536345,22.472149
1606690088,22.395943,22.188187,26.536345,22.472149
1606690089,22.395943,22.188187,25.350382,22.318457
1606690090,22.395943,22.188187,25.350382,22.318457
1606690091,22.395943,22.188187,25.350382,22.318457
1606690092,22.395943,22.188187,25.350382,22.318457
1606690093,22.395943,22.188187,25.350382,22.318457
1606690094,22.395943,22.188187,25.350382,22.318457
1606690095,22.395943,22.188187,25.350382,22.318457
1606690096,22.395943,22.188187,25.350382,22.188187
1606690097,22.395943,22.188187,25.350382,22.188187
1606690098,22.395943,22.188187,25.350382,22.188187
1606690099,22.395943,22.188187,25.350382,22.188187
1606690100,22.395943,22.188187,25.350382,22.188187
1606690101,22.395943,22.188187,26.536345,22.188187
1606690102,22.395943,22.188187,26.536345,22.188187
1606690103,22.395943,22.188187,26.536345,22.188187
1606690104,22.395943,22.188187,26.536345,22.188187
1606690105,22.395943,22.188187,26.536345,22.188187
1606690106,22.395943,22.188187,26.536345,22.188187
1606690107,22.395943,22.188187,26.536345,22.188187
1606690108,22.395943,22.188187,26.536345,22.188187
1606690109,22.395943,22.188187,26.536345,22.188187
1606690110,22.395943,22.188187,26.536345,22.188187
1606690111,22.395943,22.188187,26.536345,22.188187
1606690112,22.395943,22.188187,26.536345,22.188187
1606690113,25.350382,22.188187,27.082705,22.188187
1606690114,25.350382,22.188187,27.082705,22.188187
1606690115,25.350382,22.188187,27.082705,22.188187
1606690116,25.350382,22.188187,27.082705,22.188187
1606690117,25.350382,22.188187,27.082705,22.188187
1606690118,25.350382,22.188187,27.082705,22.188187
1606690119,25.350382,22.188187,27.082705,22.188187
1606690120,25.350382,22.188187,27.082705,22.188187
1606690121,25.350382,22.188187,27.082705,22.188187
1606690122,25.350382,22.188187,27.082705,22.188187
1606690123,25.350382,22.188187,26.536345,22.188187
1606690124,25.350382,22.188187,26.536345,22.188187
1606690125,22.395943,22.188187,26.536345,22.188187
1606690126,22.395943,22.188187,26.536345,22.188187
1606690127,22.395943,22.188187,26.536345,22.188187
1606690128,22.395943,22.188187,26.536345,22.188187
1606690129,22.395943,22.188187,27.082705,22.188187
1606690130,22.395943,22.188187,27.082705,22.188187
1606690131,22.395943,22.188187,27.082705,22.188187
1606690132,22.395943,22.188187,27.082705,22.188187
1606690133,25.350382,22.188187,27.082705,22.188187
1606690134,25.350382,22.188187,27.082705,22.188187
1606690135,25.350382,22.188187,26.52617,22.188187
1606690136,25.350382,22.188187,26.52617,22.188187
1606690137,25.350382,22.188187,26.52617,22.188187
1606690138,25.350382,22.188187,26.52617,22.188187
1606690139,25.350382,22.188187,26.52617,22.188187
1606690140,25.350382,22.188187,26.52617,22.188187
1606690141,25.350382,22.188187,26.52617,22.188187
1606690142,25.350382,22.188187,26.52617,22.188187
1606690143,25.350382,22.188187,26.52617,22.188187
1606690144,26.536345,22.188187,26.52617,22.188187
1606690145,26.536345,22.188187,26.52617,22.188187
1606690146,26.536345,22.188187,26.52617,22.188187
1606690147,26.536345,22.188187,27.082705,22.188187
1606690148,27.082705,22.188187,27.082705,22.188187
1606690149,27.082705,22.188187,27.082705,22.188187
1606690150,27.082705,22.188187,26.536345,22.188187
1606690151,27.082705,22.188187,26.536345,22.188187
1606690152,27.082705,22.188187,26.536345,22.188187
1606690153,27.082705,22.188187,26.536345,22.188187
1606690154,27.082705,22.188187,26.536345,22.188187
1606690155,27.082705,22.188187,26.536345,22.188187
1606690156,27.082705,22.188187,27.082705,22.188187
1606690157,26.536345,22.188187,27.082705,22.188187
1606690158,26.536345,22.188187,27.082705,22.188187
1606690159,25.350382,22.188187,26.52617,22.188187
1606690160,25.350382,22.188187,26.52617,22.188187
1606690161,22.395943,22.188187,26.52617,22.188187
1606690162,22.395943,22.188187,26.52617,22.188187
1606690163,22.395943,22.188187,26.52617,22.188187
1606690164,22.395943,22.188187,26.52617,22.188187
1606690165,22.395943,22.188187,26.52617,22.188187
1606690166,22.395943,22.188187,26.52617,22.188187
1606690167,22.472149,22.188187,27.082705,22.188187
1606690168,22.472149,22.188187,27.082705,22.188187
1606690169,22.472149,22.188187,27.082705,22.188187
1606690170,22.472149,22.188187,27.082705,22.188187
1606690171,22.472149,22.188187,27.082705,22.188187
1606690172,22.472149,22.188187,26.52617,22.188187
1606690173,22.472149,22.188187,26.52617,22.188187
1606690174,22.472149,22.188187,26.52617,22.188187
1606690175,22.472149,22.188187,26.52617,22.188187
1606690176,22.395943,22.188187,26.52617,22.188187
1606690177,22.395943,22.188187,26.52617,22.188187
1606690178,22.395943,22.188187,26.52617,22.188187
1606690179,22.395943,22.188187,25.567423,22.188187
1606690180,22.395943,22.188187,25.567423,22.188187
1606690181,22.395943,22.188187,25.567423,22.188187
1606690182,25.350382,22.188187,26.52617,22.188187
1606690183,25.350382,22.188187,26.52617,22.188187
1606690184,25.350382,22.188187,26.52617,22.188187
1606690185,25.350382,22.188187,26.52617,22.188187
1606690186,25.350382,22.188187,26.52617,22.188187
1606690187,25.350382,22.188187,26.52617,22.188187
