Dataset,10,2.5,20,25,5,50
Fault Free,0.9166666666666666,0.7976190476190477,0.8888888888888888,0.8,0.6666666666666666,0.7777777777777778
Faulty (F+A),1.0,0.7678571428571429,0.9444444444444444,0.7333333333333333,0.9333333333333333,0.7777777777777778
Sensor 1,0.9375,0.9464285714285714,0.6666666666666666,0.8666666666666667,0.8380952380952381,0.6666666666666666
Sensor 2,0.6666666666666666,0.9880952380952381,1.0,0.6666666666666666,0.9904761904761905,0.6666666666666666
Sensor 3,1.0,0.9345238095238095,0.9444444444444444,0.9333333333333333,0.9333333333333333,0.8888888888888888
Sensor 4,0.8333333333333334,1.0,0.7777777777777778,0.8666666666666667,1.0,0.7777777777777778
