timestamp,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1605545280,19.729675,17.5456,36.280296,24.372057
1605545281,19.729675,17.5456,36.280296,24.372057
1605545282,19.729675,17.5456,36.280296,23.934336
1605545283,19.729675,17.5456,37.505783,23.934336
1605545284,19.729675,17.5456,37.505783,23.934336
1605545285,19.729675,17.5456,37.505783,23.934336
1605545286,19.729675,17.5456,37.872208,23.934336
1605545287,19.729675,17.5456,37.872208,23.934336
1605545288,19.729675,17.5456,37.872208,23.934336
1605545289,19.729675,17.5456,37.872208,23.934336
1605545290,19.729675,17.5456,37.872208,23.934336
1605545291,18.5494,17.5456,37.674004,23.934336
1605545292,18.5494,17.5456,37.674004,23.934336
1605545293,18.5494,17.5456,37.674004,23.934336
1605545294,18.5494,17.5456,37.674004,24.372057
1605545295,18.5494,17.5456,37.674004,23.934336
1605545296,19.526787,17.5456,39.37205,23.934336
1605545297,19.526787,17.5456,39.37205,23.934336
1605545298,21.834654,17.5456,39.37205,23.934336
1605545299,21.834654,17.5456,39.37205,23.934336
1605545300,25.525303,17.5456,39.37205,23.934336
1605545301,25.525303,17.5456,39.37205,23.934336
1605545302,25.525303,17.5456,39.37205,23.934336
1605545303,25.525303,17.5456,39.37205,23.934336
1605545304,25.525303,17.5456,39.37205,23.934336
1605545305,21.834654,17.5456,39.37205,23.934336
1605545306,21.834654,17.5456,39.37205,23.934336
1605545307,21.834654,17.5456,39.37205,23.934336
1605545308,21.834654,17.5456,39.37205,23.934336
1605545309,21.834654,17.5456,39.37205,23.934336
1605545310,21.834654,17.5456,39.37205,23.934336
1605545311,21.834654,17.5456,39.37205,23.934336
1605545312,21.834654,17.5456,39.37205,23.934336
1605545313,21.834654,17.5456,39.37205,23.934336
1605545314,21.834654,17.5456,39.37205,23.934336
1605545315,21.834654,17.5456,39.37205,23.934336
1605545316,21.834654,17.5456,37.674004,23.934336
1605545317,21.834654,17.5456,37.674004,33.94595
1605545318,21.834654,17.5456,39.37205,33.94595
1605545319,21.834654,17.5456,37.674004,33.94595
1605545320,21.834654,17.5456,39.37205,33.94595
1605545321,21.834654,17.5456,39.37205,33.94595
1605545322,21.834654,17.5456,39.37205,33.94595
1605545323,21.834654,17.5456,39.37205,23.934336
1605545324,21.834654,17.5456,39.37205,23.934336
1605545325,21.834654,17.5456,40.60636,23.934336
1605545326,21.834654,17.5456,43.615395,23.934336
1605545327,21.834654,17.5456,44.718136,23.934336
1605545328,21.834654,17.5456,44.877834,23.934336
1605545329,21.834654,17.5456,44.877834,23.934336
1605545330,21.834654,17.5456,44.760803,23.934336
1605545331,21.834654,17.5456,45.63805,23.934336
1605545332,21.834654,17.5456,45.63805,23.934336
1605545333,21.834654,17.5456,45.63805,23.934336
1605545334,21.834654,17.5456,45.63805,23.934336
1605545335,21.834654,17.5456,45.63805,23.934336
1605545336,21.834654,17.5456,44.760803,23.934336
1605545337,21.834654,17.5456,44.877834,23.934336
1605545338,21.834654,17.5456,44.877834,23.934336
1605545339,21.834654,17.5456,43.615395,23.934336
1605545340,21.834654,17.5456,43.615395,23.934336
1605545341,21.834654,17.5456,39.37205,23.934336
