timestamp,pm25_0,pm25_1,pm25_2,pm25_3
1605196807,44,49,57,55
1605196808,45,49,56,54
1605196809,45,49,55,54
1605196810,45,49,55,53
1605196811,45,50,54,53
1605196813,46,50,54,52
1605196814,46,50,54,52
1605196815,46,50,54,51
1605196816,47,50,54,51
1605196817,47,50,54,51
1605196818,47,50,54,50
1605196819,47,50,54,50
1605196820,47,50,54,50
1605196821,46,50,54,50
1605196822,46,50,53,50
1605196823,46,50,53,50
1605196824,45,49,52,50
1605196825,45,49,52,50
1605196826,45,49,52,50
1605196827,44,50,52,50
1605196828,44,49,52,50
1605196829,44,49,51,50
1605196830,43,49,51,51
1605196831,43,49,51,52
1605196832,43,49,51,52
1605196833,43,49,52,53
1605196834,43,49,52,53
1605196835,43,49,52,53
1605196836,43,49,52,54
1605196837,43,49,52,54
1605196838,43,49,53,54
1605196839,43,50,53,54
1605196840,44,50,53,54
1605196841,44,50,53,54
1605196842,44,50,54,53
1605196843,44,50,54,53
1605196844,44,50,54,53
1605196845,44,50,54,52
1605196846,44,51,55,52
1605196847,44,51,55,52
1605196848,44,51,56,53
1605196849,44,51,56,53
1605196850,44,51,56,53
1605196851,44,51,56,53
1605196852,44,51,57,53
1605196853,44,51,57,53
1605196854,44,51,57,54
1605196855,44,51,57,54
1605196856,44,51,58,53
1605196857,44,51,58,53
1605196858,44,50,57,52
1605196859,45,50,57,52
1605196860,45,50,57,51
1605196861,45,50,58,51
1605196862,45,51,58,51
1605196863,45,51,58,50
1605196864,45,51,58,50
1605196865,45,51,58,50
1605196866,45,52,58,50
1605196867,44,52,58,51
1605196868,44,52,57,52
1605196869,44,53,57,52
1605196870,43,53,57,52
1605196871,43,53,57,53
1605196879,45,53,56,54
1605196880,45,53,55,54
1605196881,45,53,55,54
1605196882,45,54,54,54
1605196883,45,54,54,55
1605196884,45,54,54,55
1605196885,44,54,53,55
1605196886,44,55,53,55
1605196887,43,55,53,54
1605196888,42,55,53,54
1605196889,42,56,53,57
1605196890,42,56,53,57
1605196891,42,57,53,57
1605196892,41,57,53,57
1605196893,41,57,52,57
1605196894,41,57,52,57
1605196895,41,57,52,57
1605196896,41,56,52,57
1605196897,42,56,52,56
1605196898,42,55,52,56
1605196899,42,54,52,55
1605196900,42,53,53,55
1605196901,42,52,53,55
1605196902,43,51,54,55
1605196903,43,51,54,55
1605196904,43,51,54,55
1605196905,44,51,55,55
1605196906,44,51,55,55
1605196907,44,51,55,55
1605196908,44,51,55,55
1605196909,44,51,55,55
1605196910,44,51,55,55
1605196911,44,52,54,55
1605196912,44,52,54,55
1605196913,44,52,54,55
1605196914,44,52,54,54
1605196915,44,52,54,54
1605196916,44,52,55,54
1605196917,45,52,55,54
1605196918,45,53,55,54
1605196919,45,57,55,54
1605196920,45,56,56,54
1605196921,44,56,57,54
1605196922,45,56,57,54
1605196923,45,56,57,54
1605196924,44,55,58,55
1605196925,44,54,59,55
1605196926,44,54,59,55
1605196927,43,53,59,55
1605196928,43,53,60,55
1605196929,43,52,59,55
1605196930,43,52,59,54
1605196931,43,52,58,54
1605196932,43,51,58,54
1605196933,43,50,57,53
1605196934,43,50,56,53
1605196935,43,50,55,53
1605196936,44,50,54,53
1605196937,44,50,53,53
1605196938,44,50,52,53
1605196939,44,50,52,53
1605196940,45,51,51,54
1605196941,45,51,50,54
1605196942,45,51,50,54
1605196943,45,51,51,55
1605196944,46,51,51,56
1605196945,46,51,52,56
1605196946,45,51,53,56
1605196947,45,51,54,56
1605196948,45,50,55,56
1605196949,45,50,56,56
1605196950,45,50,57,56
1605196951,45,50,58,56
1605196952,44,51,58,56
1605196953,44,51,58,55
1605196954,45,51,58,55
1605196955,45,51,59,55
1605196956,45,52,58,55
1605196957,45,52,58,55
1605196958,45,52,57,54
1605196959,45,52,57,54
1605196960,45,53,56,54
1605196961,46,53,56,54
1605196962,46,52,55,54
1605196963,46,52,54,54
1605196964,46,52,54,54
1605196965,46,52,54,54
1605196966,47,53,54,54
1605196967,47,53,54,54
1605196968,47,53,54,54
1605196969,47,53,54,54
1605196970,47,53,53,54
1605196971,47,53,53,54
1605196972,46,53,54,54
1605196973,46,53,54,54
1605196974,46,53,54,54
1605196975,46,53,53,55
1605196976,46,52,54,55
1605196977,46,52,54,55
1605196978,46,52,54,55
1605196979,46,52,54,55
1605196980,46,51,53,55
1605196981,46,51,53,55
1605196982,45,52,53,55
1605196983,45,52,53,54
1605196984,45,52,52,54
1605196985,46,52,52,53
1605196986,46,53,52,53
1605196987,46,53,52,53
1605196988,46,53,52,53
1605196989,46,54,52,53
1605196990,46,54,52,53
1605196991,47,54,53,53
1605196992,47,54,53,53
1605196993,47,54,54,53
1605196994,47,54,54,54
1605196995,47,54,55,54
1605196996,46,54,56,54
1605196997,46,54,56,54
1605196998,46,54,57,54
1605196999,46,53,58,54
1605197000,46,53,58,54
1605197001,46,53,59,54
1605197002,45,53,59,54
1605197003,46,53,59,54
1605197004,46,53,59,54
1605197005,46,52,58,55
1605197006,47,52,58,55
1605197007,47,52,58,55
1605197008,47,52,57,55
1605197009,48,52,57,55
1605197010,48,52,56,55
1605197011,48,52,56,55
1605197012,48,52,56,55
1605197013,47,52,56,54
1605197014,47,52,56,54
1605197015,47,52,57,54
1605197016,46,52,57,54
1605197017,46,52,57,54
1605197018,45,51,57,54
1605197019,45,51,57,55
1605197020,45,51,57,55
1605197021,44,51,57,54
1605197022,44,51,56,54
1605197023,44,51,55,54
1605197024,44,51,54,54
1605197025,44,51,54,54
1605197026,43,52,53,53
1605197027,43,52,52,53
1605197028,43,52,52,52
1605197029,43,52,52,52
1605197030,43,52,52,52
1605197031,43,52,52,51
1605197032,43,52,53,51
1605197033,43,52,53,51
1605197034,43,52,53,51
1605197035,44,51,54,51
1605197036,44,51,54,51
1605197037,45,50,54,52
1605197038,45,49,54,52
1605197039,46,49,53,53
1605197040,46,49,53,53
1605197041,46,48,53,54
1605197042,47,48,53,54
1605197043,47,48,53,55
1605197044,47,48,53,55
1605197045,46,48,53,56
1605197046,46,48,53,56
1605197047,46,48,53,56
1605197048,46,49,54,57
1605197049,45,49,54,57
1605197050,45,49,54,57
1605197051,44,49,55,57
1605197052,44,49,55,57
1605197053,43,50,55,56
1605197054,43,50,56,56
1605197055,43,50,56,55
1605197056,43,51,56,55
1605197057,43,51,56,54
1605197058,42,51,56,53
1605197059,42,52,56,53
1605197060,42,52,56,53
1605197061,42,52,56,52
1605197062,42,52,56,52
1605197063,42,52,57,52
1605197064,43,52,57,52
1605197065,43,52,57,52
1605197066,43,51,57,52
1605197067,43,51,57,52
1605197068,43,50,57,52
1605197069,43,50,57,52
1605197070,43,50,57,51
1605197071,44,50,57,51
1605197072,44,49,57,52
1605197080,46,49,56,52
1605197081,46,49,56,52
1605197082,46,49,56,52
1605197083,45,49,55,53
1605197084,45,49,54,53
1605197085,44,50,53,54
1605197086,44,50,53,54
1605197087,44,50,53,55
1605197088,43,51,53,55
1605197089,43,51,53,55
1605197090,43,52,53,55
1605197091,43,52,53,55
1605197092,43,52,54,55
1605197093,43,52,54,54
1605197094,43,52,55,54
1605197095,44,52,55,53
1605197096,44,52,55,53
1605197097,45,52,56,53
1605197098,45,52,56,52
1605197099,45,52,56,52
1605197100,46,52,56,52
1605197101,46,52,57,52
1605197102,46,53,56,52
1605197103,47,53,57,52
1605197104,47,53,57,52
1605197105,47,53,57,52
1605197106,47,54,57,53
1605197107,47,54,57,53
1605197108,47,54,57,53
1605197109,47,54,58,54
1605197110,47,54,58,54
1605197111,47,53,58,54
1605197112,47,53,58,54
1605197113,47,52,58,55
1605197114,46,52,57,55
1605197115,46,51,57,56
1605197116,45,50,57,56
1605197117,45,50,56,56
1605197118,45,49,56,56
1605197119,44,49,56,56
1605197120,43,49,55,56
1605197121,43,49,55,56
1605197122,42,49,54,55
1605197123,42,49,54,55
1605197124,42,50,54,54
1605197125,43,50,54,54
1605197126,43,50,54,54
1605197127,43,52,54,53
1605197128,43,52,55,53
1605197129,43,53,55,53
1605197130,44,53,56,53
1605197131,44,53,57,53
1605197132,44,54,58,53
1605197133,44,54,58,53
1605197134,45,54,58,53
1605197135,45,54,59,53
1605197136,44,53,59,53
1605197137,44,53,59,53
1605197138,44,52,58,53
1605197139,44,52,58,53
1605197140,44,52,58,53
1605197141,44,52,58,53
1605197142,44,52,57,54
1605197143,43,52,57,54
1605197144,43,52,57,54
1605197145,43,52,57,55
1605197146,44,52,57,55
1605197147,44,52,57,56
1605197148,44,52,57,56
1605197149,45,51,57,56
1605197150,45,51,57,56
1605197151,45,52,57,56
1605197152,46,52,58,55
1605197153,46,52,58,55
1605197154,46,53,59,55
1605197155,46,53,59,55
1605197156,46,53,59,55
1605197157,46,53,59,55
1605197158,46,53,59,55
1605197159,46,53,58,55
1605197160,46,53,58,55
1605197161,46,53,58,56
1605197162,45,53,57,56
1605197163,45,54,56,56
1605197164,45,54,56,57
1605197165,45,54,55,57
1605197166,45,54,55,57
1605197167,45,54,55,57
1605197168,45,54,54,57
1605197169,45,53,54,57
1605197170,45,53,54,56
1605197171,45,53,54,56
1605197172,46,53,54,55
1605197173,46,52,55,55
1605197174,46,52,55,54
1605197175,46,52,55,54
1605197176,46,52,55,54
1605197177,46,53,55,54
1605197178,46,53,56,54
1605197179,46,53,56,54
1605197180,46,53,56,54
