timestamp,pm25,pm25_0,pm25_1,pm25_2,pm25_3,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1605510720,65.6,106.0,0.0,147.0,93.0,63.240967,12.938266,45.044514,53.95451
1605510721,65.5925,105.0,0.0,147.0,93.0,54.664658,12.938266,45.044514,53.95451
1605510722,65.585,105.0,0.0,148.0,93.0,54.664658,12.938266,45.044514,53.95451
1605510723,65.5775,104.0,0.0,149.0,93.0,53.076603,12.938266,45.044514,53.95451
1605510724,65.57,104.0,0.0,149.0,93.0,53.076603,12.938266,45.044514,53.95451
1605510725,65.5625,104.0,0.0,151.0,94.0,53.076603,12.938266,45.044514,58.079098
1605510726,65.555,103.0,0.0,151.0,94.0,47.39701,12.938266,45.044514,58.079098
1605510727,65.5475,103.0,0.0,152.0,95.0,47.39701,12.938266,45.044514,52.322155
1605510728,65.54,104.0,0.0,153.0,95.0,53.076603,12.938266,45.044514,52.322155
1605510729,65.5325,104.0,0.0,154.0,95.0,53.076603,12.938266,45.044514,52.322155
1605510730,65.525,104.0,0.0,154.0,96.0,53.076603,12.938266,45.044514,51.790318
1605510731,65.5175,105.0,0.0,154.0,96.0,54.664658,12.938266,45.044514,51.790318
1605510732,65.51,106.0,0.0,154.0,96.0,63.240967,12.938266,45.044514,51.790318
1605510733,65.5025,106.0,0.0,154.0,96.0,63.240967,12.938266,45.044514,51.790318
1605510734,65.495,107.0,0.0,153.0,96.0,67.495445,12.938266,45.044514,51.790318
1605510735,65.4875,108.0,0.0,153.0,94.0,66.70446,12.938266,45.044514,58.079098
1605510736,65.48,108.0,0.0,153.0,94.0,66.70446,12.938266,45.044514,58.079098
1605510737,65.4725,109.0,0.0,152.0,93.0,66.368546,12.938266,45.044514,53.95451
1605510738,65.465,110.0,0.0,155.0,92.0,66.750084,12.938266,45.044514,53.95451
1605510739,65.4575,110.0,0.0,155.0,91.0,66.750084,12.938266,45.044514,53.95451
1605510740,65.45,110.0,0.0,156.0,91.0,66.750084,12.938266,45.044514,53.95451
1605510741,65.4425,110.0,0.0,158.0,91.0,66.750084,12.938266,45.044514,53.95451
1605510742,65.435,109.0,0.0,159.0,90.0,66.368546,12.938266,45.044514,53.95451
1605510743,65.4275,109.0,0.0,160.0,90.0,66.368546,12.938266,45.044514,53.95451
1605510744,65.42,109.0,0.0,162.0,90.0,66.368546,12.938266,45.044514,53.95451
1605510745,65.4125,108.0,0.0,163.0,90.0,66.70446,12.938266,45.044514,53.95451
1605510746,65.405,107.0,0.0,165.0,90.0,67.495445,12.938266,45.044514,53.95451
1605510747,65.3975,106.0,0.0,167.0,90.0,63.240967,12.938266,45.044514,53.95451
1605510748,65.39,106.0,0.0,169.0,90.0,63.240967,12.938266,45.044514,53.95451
1605510749,65.3825,105.0,0.0,171.0,90.0,54.664658,12.938266,45.044514,53.95451
1605510750,65.375,105.0,0.0,172.0,91.0,54.664658,12.938266,45.044514,53.95451
1605510751,65.3675,105.0,0.0,173.0,91.0,54.664658,12.938266,45.044514,53.95451
1605510752,65.36,105.0,0.0,173.0,91.0,54.664658,12.938266,45.044514,53.95451
1605510753,65.3525,104.0,0.0,173.0,90.0,53.076603,12.938266,45.044514,53.95451
1605510754,65.345,104.0,0.0,173.0,90.0,53.076603,12.938266,45.044514,53.95451
1605510755,65.3375,105.0,0.0,173.0,90.0,54.664658,12.938266,45.044514,53.95451
1605510756,65.33,105.0,0.0,172.0,90.0,54.664658,12.938266,45.044514,53.95451
1605510757,65.3225,105.0,0.0,172.0,90.0,54.664658,12.938266,45.044514,53.95451
1605510758,65.315,104.0,0.0,170.0,90.0,53.076603,12.938266,45.044514,53.95451
1605510759,65.3075,104.0,0.0,169.0,90.0,53.076603,12.938266,45.044514,53.95451
1605510760,65.3,104.0,0.0,168.0,90.0,53.076603,12.938266,45.044514,53.95451
1605510761,65.2925,103.0,0.0,168.0,90.0,47.39701,12.938266,45.044514,53.95451
1605510762,65.285,103.0,0.0,167.0,91.0,47.39701,12.938266,45.044514,53.95451
1605510763,65.2775,103.0,0.0,167.0,91.0,47.39701,12.938266,45.044514,53.95451
1605510764,65.27,103.0,0.0,166.0,91.0,47.39701,12.938266,45.044514,53.95451
1605510765,65.2625,103.0,0.0,166.0,91.0,47.39701,12.938266,45.044514,53.95451
1605510766,65.255,103.0,0.0,166.0,91.0,47.39701,12.938266,45.044514,53.95451
1605510767,65.2475,103.0,0.0,166.0,89.0,47.39701,12.938266,45.044514,53.95451
1605510768,65.24,104.0,0.0,166.0,89.0,53.076603,12.938266,45.044514,53.95451
1605510769,65.2325,105.0,0.0,166.0,89.0,54.664658,12.938266,45.044514,53.95451
1605510770,65.225,105.0,0.0,166.0,89.0,54.664658,12.938266,45.044514,53.95451
1605510771,65.2175,107.0,0.0,166.0,89.0,67.495445,12.938266,45.044514,53.95451
1605510772,65.21,108.0,0.0,165.0,89.0,66.70446,12.938266,45.044514,53.95451
1605510773,65.2025,109.0,0.0,165.0,89.0,66.368546,12.938266,45.044514,53.95451
1605510774,65.195,109.0,0.0,164.0,90.0,66.368546,12.938266,45.044514,53.95451
1605510775,65.1875,110.0,0.0,164.0,90.0,66.750084,12.938266,45.044514,53.95451
1605510776,65.18,111.0,0.0,163.0,91.0,68.24102,12.938266,45.044514,53.95451
1605510777,65.1725,111.0,0.0,163.0,92.0,68.24102,12.938266,45.044514,53.95451
1605510778,65.165,111.0,0.0,161.0,93.0,68.24102,12.938266,45.044514,53.95451
1605510779,65.1575,111.0,0.0,160.0,94.0,68.24102,12.938266,45.044514,58.079098
1605510780,65.15,110.0,0.0,159.0,94.0,66.750084,12.938266,45.044514,58.079098
1605510781,65.1425,110.0,0.0,159.0,95.0,66.750084,12.938266,45.044514,52.322155
1605510782,65.135,110.0,0.0,158.0,96.0,66.750084,12.938266,45.044514,51.790318
1605510783,65.1275,109.0,0.0,158.0,96.0,66.368546,12.938266,45.044514,51.790318
1605510784,65.12,109.0,0.0,158.0,96.0,66.368546,12.938266,45.044514,51.790318
1605510785,65.1125,107.0,0.0,159.0,97.0,67.495445,12.938266,45.044514,48.208096
1605510786,65.105,106.0,0.0,159.0,97.0,63.240967,12.938266,45.044514,48.208096
1605510787,65.0975,106.0,0.0,159.0,97.0,63.240967,12.938266,45.044514,48.208096
1605510788,65.09,105.0,0.0,160.0,97.0,54.664658,12.938266,45.044514,48.208096
1605510789,65.0825,105.0,0.0,160.0,96.0,54.664658,12.938266,45.044514,51.790318
1605510790,65.075,104.0,0.0,160.0,96.0,53.076603,12.938266,45.044514,51.790318
1605510791,65.0675,103.0,0.0,160.0,96.0,47.39701,12.938266,45.044514,51.790318
1605510792,65.06,103.0,0.0,160.0,95.0,47.39701,12.938266,45.044514,52.322155
1605510793,65.0525,102.0,0.0,159.0,94.0,47.49432,12.938266,45.044514,58.079098
1605510794,65.045,101.0,0.0,158.0,93.0,48.545193,12.938266,45.044514,53.95451
1605510795,65.0375,101.0,0.0,157.0,92.0,48.545193,12.938266,45.044514,53.95451
1605510796,65.03,100.0,0.0,156.0,92.0,47.64896,12.938266,45.044514,53.95451
1605510797,65.0225,100.0,0.0,154.0,91.0,47.64896,12.938266,45.044514,53.95451
1605510798,65.015,99.0,0.0,152.0,91.0,48.42864,12.938266,45.044514,53.95451
1605510799,65.0075,98.0,0.0,151.0,91.0,46.02771,12.938266,45.044514,53.95451
1605510800,65.0,98.0,0.0,150.0,92.0,46.02771,12.938266,45.044514,53.95451
1605510801,64.9925,97.0,0.0,149.0,92.0,48.208096,12.938266,45.044514,53.95451
1605510802,64.985,97.0,0.0,148.0,92.0,48.208096,12.938266,45.044514,53.95451
1605510803,64.9775,97.0,0.0,148.0,92.5,48.208096,12.938266,45.044514,53.95451
1605510804,64.97,97.0,0.0,148.0,93.0,48.208096,12.938266,45.044514,53.95451
1605510805,64.9625,97.0,0.0,148.0,93.0,48.208096,12.938266,45.044514,53.95451
1605510806,64.955,97.0,0.0,148.0,94.0,48.208096,12.938266,45.044514,58.079098
1605510807,64.9475,98.0,0.0,148.0,94.0,46.02771,12.938266,45.044514,58.079098
1605510808,64.94,98.0,0.0,149.0,94.0,46.02771,12.938266,45.044514,58.079098
1605510809,64.9325,99.0,0.0,150.0,94.0,48.42864,12.938266,45.044514,58.079098
1605510810,64.925,100.0,0.0,150.0,95.0,47.64896,12.938266,45.044514,52.322155
1605510811,64.9175,100.0,0.0,151.0,94.0,47.64896,12.938266,45.044514,58.079098
1605510812,64.91,101.0,0.0,152.0,94.0,48.545193,12.938266,45.044514,58.079098
1605510813,64.9025,102.0,0.0,152.0,93.0,47.49432,12.938266,45.044514,53.95451
1605510814,64.895,102.0,0.0,152.0,93.0,47.49432,12.938266,45.044514,53.95451
1605510815,64.8875,103.0,0.0,152.0,92.0,47.39701,12.938266,45.044514,53.95451
1605510816,64.88,104.0,0.0,153.0,92.0,53.076603,12.938266,45.044514,53.95451
1605510817,64.8725,104.0,0.0,153.0,92.0,53.076603,12.938266,45.044514,53.95451
1605510818,64.865,104.0,0.0,153.0,92.0,53.076603,12.938266,45.044514,53.95451
1605510819,64.8575,105.0,0.0,154.0,92.0,54.664658,12.938266,45.044514,53.95451
1605510820,64.85,105.0,0.0,154.0,91.0,54.664658,12.938266,45.044514,53.95451
1605510821,64.8425,105.0,0.0,154.0,92.0,54.664658,12.938266,45.044514,53.95451
1605510822,64.835,105.0,0.0,154.0,92.0,54.664658,12.938266,45.044514,53.95451
1605510823,64.8275,105.0,0.0,155.0,93.0,54.664658,12.938266,45.044514,53.95451
