Dataset,10,2.5,20,25,5,50
Fault Free,0.676923076923077,0.6132075471698113,0.65,0.9285714285714286,0.7158671586715867,0.7777777777777778
Faulty (F+A),0.6040268456375839,0.5532646048109966,0.5538461538461539,0.7428571428571429,0.6344827586206897,0.6666666666666666
Sensor 1,0.6122448979591837,0.5376344086021505,0.5625,0.75,0.5941176470588235,0.6666666666666666
Sensor 2,0.6040268456375839,0.5359477124183006,0.5079365079365079,0.5098039215686274,0.5994236311239193,0.5454545454545454
Sensor 3,0.5806451612903226,0.542314335060449,0.5423728813559322,0.6222222222222222,0.635036496350365,0.6666666666666666
Sensor 4,0.5897435897435898,0.5358851674641149,0.5818181818181818,0.6086956521739131,0.5963636363636363,0.5882352941176471
