timestamp,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1604411280,37.73536,4.767029,56.23418,37.73536
1604411281,37.73536,4.767029,56.23418,37.73536
1604411282,35.20107,4.767029,56.23418,37.73536
1604411283,35.20107,4.767029,56.23418,37.73536
1604411284,35.20107,4.767029,55.945362,37.770126
1604411285,33.596394,4.767029,55.945362,37.770126
1604411286,34.189857,4.767029,55.945362,38.389355
1604411287,34.189857,4.767029,55.945362,38.389355
1604411288,35.203365,4.767029,55.945362,40.862595
1604411289,35.203365,4.767029,58.29491,41.543606
1604411290,34.947037,4.767029,58.29491,41.543606
1604411291,34.947037,4.767029,58.29491,41.543606
1604411292,34.947037,4.767029,58.29491,41.543606
1604411293,31.2782,4.767029,58.29491,41.543606
1604411294,31.2782,4.767029,58.29491,40.862595
1604411295,34.947037,4.767029,58.29491,40.862595
1604411296,34.947037,4.767029,58.29491,40.862595
1604411297,34.947037,4.767029,58.29491,37.770126
1604411298,35.203365,4.767029,58.29491,37.73536
1604411299,35.203365,4.767029,58.29491,35.20107
1604411300,34.189857,4.767029,61.22113,35.20107
1604411301,34.189857,4.767029,61.22113,33.596394
1604411302,33.596394,4.767029,61.572697,33.596394
1604411303,33.596394,4.767029,61.82754,34.189857
1604411304,33.596394,4.767029,61.82754,35.203365
1604411305,33.596394,4.767029,62.00282,35.203365
1604411306,33.596394,4.767029,62.00282,35.203365
1604411307,33.596394,4.767029,62.344437,34.947037
1604411308,33.596394,4.767029,62.344437,34.947037
1604411309,33.596394,4.767029,62.344437,34.947037
1604411310,34.189857,4.767029,62.344437,35.203365
1604411311,34.189857,4.767029,62.00282,35.203365
1604411312,34.189857,4.767029,62.00282,35.203365
1604411313,35.203365,4.767029,61.82754,35.203365
1604411314,35.203365,4.767029,61.82754,34.189857
1604411315,34.947037,4.767029,61.572697,33.596394
1604411316,34.947037,4.767029,61.22113,35.20107
1604411317,34.947037,4.767029,61.22113,35.20107
1604411318,34.947037,4.767029,61.22113,35.20107
1604411319,34.947037,4.767029,58.29491,35.20107
1604411320,34.947037,4.767029,61.22113,35.20107
1604411321,31.2782,4.767029,61.22113,35.20107
1604411322,31.2782,4.767029,61.572697,33.596394
1604411323,31.2782,4.767029,61.572697,33.596394
1604411324,31.2782,4.767029,61.82754,34.189857
1604411325,31.2782,4.767029,62.00282,34.189857
1604411326,31.2782,4.767029,62.00282,35.203365
1604411327,31.2782,4.767029,62.00282,35.203365
1604411328,31.2782,4.767029,62.344437,34.947037
1604411329,31.2782,4.767029,42.16545,35.203365
1604411330,30.587486,4.767029,42.16545,35.203365
1604411331,30.587486,4.767029,42.16545,34.189857
1604411332,30.587486,4.767029,42.16545,34.189857
1604411333,31.2782,4.767029,42.16545,35.20107
1604411334,31.2782,4.767029,42.16545,35.20107
1604411335,31.2782,4.767029,42.16545,37.73536
1604411336,34.947037,4.767029,42.16545,37.770126
1604411337,34.947037,4.767029,42.16545,37.770126
1604411338,35.203365,4.767029,42.16545,38.389355
1604411339,35.203365,4.767029,42.16545,38.389355
1604411340,35.203365,4.767029,42.16545,38.389355
1604411341,35.203365,4.767029,62.344437,38.389355
1604411342,34.189857,4.767029,62.00282,38.389355
1604411343,34.189857,4.767029,62.00282,38.389355
1604411344,34.189857,4.767029,61.572697,38.389355
1604411345,34.189857,4.767029,61.22113,38.389355
1604411346,34.189857,4.767029,58.29491,38.389355
1604411347,34.189857,4.767029,55.945362,38.389355
1604411348,33.596394,4.767029,55.945362,38.389355
1604411349,33.596394,4.767029,56.23418,38.389355
1604411350,33.596394,4.767029,58.104046,38.389355
1604411351,33.596394,4.767029,58.104046,38.389355
1604411352,33.596394,4.767029,58.104046,38.389355
1604411353,33.596394,4.767029,58.104046,38.389355
1604411354,33.596394,4.767029,58.104046,38.389355
1604411355,33.596394,4.767029,56.23418,37.770126
1604411356,33.596394,4.767029,55.945362,37.770126
1604411357,33.596394,4.767029,55.945362,37.73536
1604411358,33.596394,4.767029,55.945362,37.73536
1604411359,33.596394,4.767029,58.29491,37.73536
1604411360,35.20107,4.767029,58.29491,37.73536
1604411361,35.20107,4.767029,61.22113,37.73536
1604411362,35.20107,4.767029,61.22113,37.73536
1604411363,35.20107,4.767029,61.22113,37.73536
1604411364,37.73536,4.767029,61.22113,37.73536
1604411365,37.73536,4.767029,61.572697,37.770126
1604411366,37.770126,4.767029,61.572697,37.770126
1604411367,37.770126,4.767029,61.82754,37.770126
1604411368,37.770126,4.767029,61.82754,37.770126
1604411369,37.770126,4.767029,62.00282,37.73536
1604411370,37.770126,4.767029,62.00282,37.73536
1604411371,37.770126,4.767029,62.344437,37.73536
1604411372,38.389355,4.767029,62.344437,37.73536
1604411373,38.389355,4.767029,42.16545,35.20107
1604411374,40.862595,4.767029,42.16545,35.20107
