timestamp,pm25,pm25_0,pm25_1,pm25_2,pm25_3,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1604702880,36.0,69.0,0.0,67.0,38.0,37.72164,21.476877,36.657913,25.715706
1604702881,36.0,69.0,0.0,67.0,38.0,37.72164,21.476877,36.657913,25.715706
1604702882,36.0,68.0,0.0,67.0,38.0,38.43135,21.476877,36.657913,25.715706
1604702883,36.0,67.0,0.0,67.0,38.0,36.657913,21.476877,36.657913,25.715706
1604702884,36.0,67.0,0.0,67.0,38.0,36.657913,21.476877,36.657913,25.715706
1604702885,36.0,66.0,0.0,66.0,38.0,35.441746,21.476877,35.441746,25.715706
1604702886,36.0,65.0,0.0,66.0,38.0,34.00242,21.476877,35.441746,25.715706
1604702887,36.0,63.0,0.0,66.0,39.0,33.101307,21.476877,35.441746,25.267727
1604702888,36.0,63.0,0.0,65.0,39.0,33.101307,21.476877,34.00242,25.267727
1604702889,36.0,62.0,0.0,65.0,40.0,33.24788,21.476877,34.00242,25.166965
1604702890,36.0,61.0,0.0,65.0,40.0,33.23799,21.476877,34.00242,25.166965
1604702891,36.0,61.0,0.0,65.0,40.0,33.23799,21.476877,34.00242,25.166965
1604702892,36.0,60.0,0.0,65.0,41.0,33.800278,21.476877,34.00242,32.08725
1604702893,36.0,60.0,0.0,65.0,41.0,33.800278,21.476877,34.00242,32.08725
1604702894,36.0,60.0,0.0,65.0,42.0,33.800278,21.476877,34.00242,32.08725
1604702895,36.0,60.0,0.0,65.0,42.0,33.800278,21.476877,34.00242,32.08725
1604702896,36.0,60.0,0.0,65.0,42.0,33.800278,21.476877,34.00242,32.08725
1604702897,36.0,61.0,0.0,65.0,42.0,33.23799,21.476877,34.00242,32.08725
1604702898,36.0,61.0,0.0,65.0,43.0,33.23799,21.476877,34.00242,32.08725
1604702899,36.0,61.0,0.0,65.0,43.0,33.23799,21.476877,34.00242,32.08725
1604702900,36.0,61.0,0.0,66.0,44.0,33.23799,21.476877,35.441746,32.08725
1604702901,36.0,61.0,0.0,66.0,44.0,33.23799,21.476877,35.441746,32.08725
1604702902,36.0,61.5,0.0,66.0,44.0,33.004704,21.476877,35.441746,32.08725
1604702903,36.0,62.0,0.0,66.0,44.0,33.24788,21.476877,35.441746,32.08725
1604702904,36.0,62.0,0.0,66.0,43.0,33.24788,21.476877,35.441746,32.08725
1604702905,36.0,63.0,0.0,66.0,43.0,33.101307,21.476877,35.441746,32.08725
1604702906,36.0,64.0,0.0,66.0,43.0,32.99111,21.476877,35.441746,32.08725
1604702907,36.0,65.0,0.0,66.0,43.0,34.00242,21.476877,35.441746,32.08725
1604702908,36.0,66.0,0.0,65.0,42.0,35.441746,21.476877,34.00242,32.08725
1604702909,36.0,67.0,0.0,65.0,42.0,36.657913,21.476877,34.00242,32.08725
1604702910,36.0,68.0,0.0,65.0,41.0,38.43135,21.476877,34.00242,32.08725
1604702911,36.0,69.0,0.0,65.0,41.0,37.72164,21.476877,34.00242,32.08725
