timestamp,pm25,pm25_fa,cal_pm25_fa
1606258080,48.2,61.75,31.593998
1606258081,48.19972222222222,61.75,31.593998
1606258082,48.199444444444445,61.5,31.20474
1606258083,48.19916666666666,61.25,31.610792
1606258084,48.19888888888889,61.25,31.610792
1606258085,48.19861111111111,61.0,31.49959
1606258086,48.19833333333333,61.25,31.610792
1606258087,48.198055555555555,61.25,31.610792
1606258088,48.19777777777778,61.5,31.20474
1606258089,48.1975,61.5,31.20474
1606258090,48.19722222222222,62.0,31.345095
1606258091,48.19694444444445,62.5,30.527756
1606258092,48.196666666666665,62.75,30.805368
1606258093,48.19638888888889,62.75,30.805368
1606258094,48.19611111111111,63.25,31.15341
1606258095,48.19583333333333,63.5,31.99667
1606258096,48.19555555555556,63.5,31.99667
1606258097,48.195277777777775,63.5,31.99667
1606258098,48.195,63.5,31.99667
1606258099,48.194722222222225,63.5,31.99667
1606258100,48.19444444444444,63.5,31.99667
1606258101,48.19416666666667,63.0,31.15341
1606258102,48.193888888888885,63.0,31.15341
1606258103,48.19361111111111,63.25,31.15341
1606258104,48.193333333333335,63.0,31.15341
1606258105,48.19305555555555,63.0,31.15341
1606258106,48.19277777777778,63.0,31.15341
1606258107,48.1925,62.75,30.805368
1606258108,48.19222222222222,63.0,31.15341
1606258109,48.191944444444445,63.25,31.15341
1606258110,48.19166666666667,63.5,31.99667
1606258111,48.19138888888889,63.5,31.99667
1606258112,48.19111111111111,63.25,31.15341
1606258113,48.19083333333333,63.25,31.15341
1606258114,48.190555555555555,63.25,31.15341
1606258115,48.19027777777778,63.25,31.15341
1606258116,48.19,63.25,31.15341
1606258117,48.18972222222222,63.0,31.15341
1606258118,48.18944444444445,63.0,31.15341
1606258119,48.189166666666665,63.0,31.15341
1606258120,48.18888888888889,62.75,30.805368
1606258121,48.18861111111111,62.75,30.805368
1606258122,48.18833333333333,62.75,30.805368
1606258123,48.18805555555556,62.75,30.805368
1606258124,48.187777777777775,62.75,30.805368
1606258125,48.1875,62.67857142857143,30.527756
1606258126,48.187222222222225,62.607142857142854,30.527756
1606258127,48.18694444444444,62.535714285714285,30.527756
