timestamp,pm25,pm25_calibrated
1605542407,47.5,27.824807634888703
1605542408,47.75,27.952398490080032
1605542409,48.0,28.07998934527136
1605542410,47.0,27.569625924506045
1605542411,47.25,27.697216779697374
1605542412,47.25,27.697216779697374
1605542413,47.25,27.697216779697374
1605542414,47.75,27.952398490080032
1605542415,47.75,27.952398490080032
1605542416,47.75,27.952398490080032
1605542417,48.0,28.07998934527136
1605542418,48.0,28.07998934527136
1605542419,48.25,28.20758020046269
1605542420,48.0,28.07998934527136
1605542421,48.25,28.20758020046269
1605542422,48.25,28.20758020046269
1605542423,48.5,28.33517105565402
1605542424,48.25,28.20758020046269
1605542425,48.5,28.33517105565402
1605542426,48.5,28.33517105565402
1605542427,48.5,28.33517105565402
1605542428,48.25,28.20758020046269
1605542429,48.25,28.20758020046269
1605542430,48.0,28.07998934527136
1605542431,48.0,28.07998934527136
1605542432,48.25,28.20758020046269
1605542433,47.75,27.952398490080032
1605542434,48.0,28.07998934527136
1605542435,48.0,28.07998934527136
1605542436,47.5,27.824807634888703
1605542437,47.5,27.824807634888703
1605542438,47.75,27.952398490080032
1605542439,47.75,27.952398490080032
1605542440,47.75,27.952398490080032
1605542441,48.25,28.20758020046269
1605542442,48.25,28.20758020046269
1605542443,48.0,28.07998934527136
1605542444,48.0,28.07998934527136
1605542445,48.5,28.33517105565402
1605542446,48.25,28.20758020046269
1605542447,48.25,28.20758020046269
1605542448,48.5,28.33517105565402
1605542449,48.25,28.20758020046269
1605542450,48.25,28.20758020046269
1605542451,47.75,27.952398490080032
1605542452,48.0,28.07998934527136
1605542453,48.0,28.07998934527136
1605542454,48.0,28.07998934527136
1605542455,47.75,27.952398490080032
1605542456,47.75,27.952398490080032
1605542457,48.0,28.07998934527136
1605542458,48.25,28.20758020046269
1605542459,48.5,28.33517105565402
1605542460,48.5,28.33517105565402
1605542461,48.5,28.33517105565402
1605542462,48.75,28.462761910845348
1605542463,48.75,28.462761910845348
1605542465,48.75,28.462761910845348
1605542466,48.75,28.462761910845348
1605542467,48.75,28.462761910845348
1605542468,49.0,28.590352766036677
1605542469,49.0,28.590352766036677
1605542470,48.75,28.462761910845348
1605542471,48.75,28.462761910845348
1605542472,49.25,28.717943621228006
1605542473,49.25,28.717943621228006
1605542474,49.0,28.590352766036677
1605542475,48.75,28.462761910845348
1605542476,49.0,28.590352766036677
1605542477,49.25,28.717943621228006
1605542478,49.0,28.590352766036677
1605542479,49.0,28.590352766036677
1605542480,49.25,28.717943621228006
1605542481,49.5,28.845534476419335
1605542482,49.25,28.717943621228006
1605542483,49.25,28.717943621228006
1605542484,49.25,28.717943621228006
1605542485,50.0,29.100716186801993
1605542486,50.0,29.100716186801993
1605542487,50.0,29.100716186801993
1605542488,50.0,29.100716186801993
1605542489,50.25,29.22830704199332
1605542490,50.5,29.35589789718465
1605542491,50.75,29.483488752375983
1605542492,50.75,29.483488752375983
1605542493,50.75,29.483488752375983
1605542494,50.75,29.483488752375983
1605542495,50.75,29.483488752375983
1605542496,50.25,29.22830704199332
1605542497,50.25,29.22830704199332
1605542498,50.0,29.100716186801993
1605542499,49.75,28.973125331610664
1605542500,49.5,28.845534476419335
1605542501,49.5,28.845534476419335
1605542502,49.25,28.717943621228006
1605542503,49.25,28.717943621228006
1605542504,49.25,28.717943621228006
1605542505,49.25,28.717943621228006
1605542506,49.0,28.590352766036677
1605542507,49.25,28.717943621228006
1605542508,49.25,28.717943621228006
1605542509,49.5,28.845534476419335
1605542510,49.5,28.845534476419335
1605542511,49.5,28.845534476419335
1605542512,49.5,28.845534476419335
1605542513,49.25,28.717943621228006
1605542514,49.25,28.717943621228006
1605542515,49.25,28.717943621228006
1605542516,49.5,28.845534476419335
1605542517,49.25,28.717943621228006
1605542518,49.25,28.717943621228006
1605542519,49.25,28.717943621228006
1605542520,49.25,28.717943621228006
1605542521,49.25,28.717943621228006
1605542522,49.0,28.590352766036677
1605542523,49.5,28.845534476419335
1605542524,49.75,28.973125331610664
1605542525,49.5,28.845534476419335
1605542526,49.25,28.717943621228006
1605542527,49.5,28.845534476419335
1605542528,49.5,28.845534476419335
1605542529,49.5,28.845534476419335
1605542530,49.5,28.845534476419335
1605542531,49.5,28.845534476419335
1605542532,49.75,28.973125331610664
1605542533,49.75,28.973125331610664
1605542534,49.5,28.845534476419335
1605542535,49.5,28.845534476419335
1605542536,49.75,28.973125331610664
1605542537,49.5,28.845534476419335
1605542538,49.5,28.845534476419335
1605542546,49.25,28.717943621228006
1605542547,49.0,28.590352766036677
1605542548,48.75,28.462761910845348
1605542549,48.75,28.462761910845348
1605542550,48.5,28.33517105565402
1605542551,48.25,28.20758020046269
1605542552,48.25,28.20758020046269
1605542553,48.25,28.20758020046269
1605542554,48.25,28.20758020046269
1605542555,49.0,28.590352766036677
1605542556,48.75,28.462761910845348
1605542557,48.75,28.462761910845348
1605542558,49.0,28.590352766036677
1605542559,49.25,28.717943621228006
1605542560,49.5,28.845534476419335
1605542561,50.0,29.100716186801993
1605542562,50.0,29.100716186801993
1605542563,50.5,29.35589789718465
1605542564,50.5,29.35589789718465
1605542565,50.5,29.35589789718465
1605542566,50.5,29.35589789718465
1605542567,50.5,29.35589789718465
1605542568,50.5,29.35589789718465
1605542569,50.0,29.100716186801993
1605542570,50.0,29.100716186801993
1605542571,50.25,29.22830704199332
1605542572,50.25,29.22830704199332
1605542573,50.0,29.100716186801993
1605542574,50.0,29.100716186801993
1605542575,50.25,29.22830704199332
1605542576,49.75,28.973125331610664
1605542577,49.5,28.845534476419335
1605542578,49.5,28.845534476419335
1605542579,49.5,28.845534476419335
1605542580,49.25,28.717943621228006
1605542581,49.25,28.717943621228006
1605542582,48.75,28.462761910845348
1605542583,48.75,28.462761910845348
1605542584,48.75,28.462761910845348
1605542585,48.75,28.462761910845348
1605542586,48.75,28.462761910845348
1605542587,48.75,28.462761910845348
1605542588,48.75,28.462761910845348
1605542589,48.5,28.33517105565402
1605542590,48.75,28.462761910845348
1605542591,49.25,28.717943621228006
1605542592,49.25,28.717943621228006
1605542593,49.25,28.717943621228006
1605542594,49.0,28.590352766036677
1605542595,49.25,28.717943621228006
1605542596,49.25,28.717943621228006
1605542597,50.25,29.22830704199332
1605542598,50.25,29.22830704199332
1605542599,50.25,29.22830704199332
1605542600,50.25,29.22830704199332
1605542601,50.0,29.100716186801993
1605542602,50.0,29.100716186801993
1605542603,50.0,29.100716186801993
1605542604,49.75,28.973125331610664
1605542605,49.5,28.845534476419335
1605542606,49.75,28.973125331610664
1605542607,49.75,28.973125331610664
1605542608,50.0,29.100716186801993
1605542609,49.75,28.973125331610664
1605542610,49.75,28.973125331610664
1605542611,50.0,29.100716186801993
1605542612,50.25,29.22830704199332
1605542613,50.25,29.22830704199332
1605542614,50.25,29.22830704199332
1605542615,50.5,29.35589789718465
1605542616,50.5,29.35589789718465
1605542617,50.25,29.22830704199332
1605542618,50.5,29.35589789718465
1605542619,50.25,29.22830704199332
1605542620,50.25,29.22830704199332
1605542621,50.0,29.100716186801993
1605542622,49.75,28.973125331610664
1605542623,49.25,28.717943621228006
1605542624,49.25,28.717943621228006
1605542625,48.75,28.462761910845348
1605542626,48.25,28.20758020046269
1605542627,48.25,28.20758020046269
1605542628,48.0,28.07998934527136
1605542629,48.25,28.20758020046269
1605542630,48.0,28.07998934527136
1605542631,48.0,28.07998934527136
1605542632,48.25,28.20758020046269
1605542633,48.0,28.07998934527136
1605542634,48.0,28.07998934527136
1605542635,47.75,27.952398490080032
1605542636,47.75,27.952398490080032
1605542637,48.0,28.07998934527136
1605542638,47.75,27.952398490080032
1605542639,47.75,27.952398490080032
1605542640,47.75,27.952398490080032
1605542641,47.75,27.952398490080032
1605542642,47.75,27.952398490080032
1605542643,47.5,27.824807634888703
1605542644,47.5,27.824807634888703
1605542645,47.5,27.824807634888703
1605542646,47.75,27.952398490080032
1605542647,47.75,27.952398490080032
1605542648,48.0,28.07998934527136
1605542649,48.25,28.20758020046269
1605542650,48.25,28.20758020046269
1605542651,48.5,28.33517105565402
1605542652,48.75,28.462761910845348
1605542653,48.75,28.462761910845348
1605542654,49.0,28.590352766036677
1605542655,49.25,28.717943621228006
1605542656,49.25,28.717943621228006
1605542657,49.25,28.717943621228006
1605542658,49.25,28.717943621228006
1605542659,49.25,28.717943621228006
1605542660,49.0,28.590352766036677
1605542661,49.25,28.717943621228006
1605542662,49.25,28.717943621228006
1605542663,49.25,28.717943621228006
1605542664,49.25,28.717943621228006
1605542665,49.5,28.845534476419335
1605542666,49.75,28.973125331610664
1605542667,49.75,28.973125331610664
1605542668,49.75,28.973125331610664
1605542669,49.5,28.845534476419335
1605542670,49.25,28.717943621228006
1605542671,49.25,28.717943621228006
1605542672,49.25,28.717943621228006
1605542673,49.25,28.717943621228006
1605542674,49.0,28.590352766036677
1605542675,48.75,28.462761910845348
1605542676,48.75,28.462761910845348
1605542677,48.5,28.33517105565402
