timestamp,pm25,pm25_calibrated
1604592007,44.5,26.293717372592752
1604592008,44.5,26.293717372592752
1604592009,44.75,26.42130822778408
1604592010,44.75,26.42130822778408
1604592011,44.75,26.42130822778408
1604592012,45.0,26.54889908297541
1604592013,45.0,26.54889908297541
1604592014,45.0,26.54889908297541
1604592015,45.25,26.67648993816674
1604592016,45.25,26.67648993816674
1604592017,45.25,26.67648993816674
1604592018,45.25,26.67648993816674
1604592019,45.0,26.54889908297541
1604592020,45.0,26.54889908297541
1604592021,44.75,26.42130822778408
1604592022,45.0,26.54889908297541
1604592023,44.75,26.42130822778408
1604592024,44.5,26.293717372592752
1604592025,44.5,26.293717372592752
1604592026,44.5,26.293717372592752
1604592027,44.5,26.293717372592752
1604592028,44.5,26.293717372592752
1604592029,44.0,26.038535662210094
1604592030,44.25,26.166126517401423
1604592031,44.0,26.038535662210094
1604592032,44.25,26.166126517401423
1604592033,44.25,26.166126517401423
1604592034,43.5,25.783353951827436
1604592035,43.5,25.783353951827436
1604592036,43.75,25.910944807018765
1604592037,43.75,25.910944807018765
1604592038,43.5,25.783353951827436
1604592039,43.75,25.910944807018765
1604592040,43.75,25.910944807018765
1604592041,43.75,25.910944807018765
1604592042,44.0,26.038535662210094
1604592043,44.0,26.038535662210094
1604592044,44.0,26.038535662210094
1604592045,43.5,25.783353951827436
1604592046,43.75,25.910944807018765
1604592047,43.5,25.783353951827436
1604592048,43.75,25.910944807018765
1604592049,43.75,25.910944807018765
1604592050,43.5,25.783353951827436
1604592051,43.75,25.910944807018765
1604592052,43.75,25.910944807018765
1604592053,43.5,25.783353951827436
1604592054,43.5,25.783353951827436
1604592055,43.5,25.783353951827436
1604592056,43.75,25.910944807018765
1604592057,43.75,25.910944807018765
1604592058,43.75,25.910944807018765
1604592059,43.75,25.910944807018765
1604592060,44.0,26.038535662210094
1604592061,44.25,26.166126517401423
1604592062,44.25,26.166126517401423
1604592063,44.25,26.166126517401423
1604592064,44.25,26.166126517401423
1604592065,44.25,26.166126517401423
1604592066,44.5,26.293717372592752
1604592068,44.5,26.293717372592752
1604592069,44.5,26.293717372592752
1604592070,44.5,26.293717372592752
1604592071,44.5,26.293717372592752
1604592072,44.0,26.038535662210094
1604592073,44.0,26.038535662210094
1604592074,44.0,26.038535662210094
1604592075,44.0,26.038535662210094
1604592076,43.75,25.910944807018765
1604592077,43.5,25.783353951827436
1604592078,43.75,25.910944807018765
1604592079,43.75,25.910944807018765
1604592080,43.75,25.910944807018765
1604592081,43.75,25.910944807018765
1604592082,44.0,26.038535662210094
1604592083,44.0,26.038535662210094
1604592084,44.0,26.038535662210094
1604592085,44.0,26.038535662210094
1604592086,43.75,25.910944807018765
