Dataset,10,2.5,20,25,5,50
Fault Free,0.75,0.7300215982721382,0.7090909090909091,0.9347826086956522,0.7330677290836654,0.7916666666666666
Faulty (F+A),0.675,0.6133909287257019,0.7454545454545455,0.8043478260869565,0.6334661354581673,0.6666666666666666
Sensor 1,0.725,0.6090712742980562,0.6363636363636364,0.6521739130434783,0.6334661354581673,0.7916666666666666
Sensor 2,0.625,0.5442764578833693,0.6909090909090909,0.5,0.5298804780876494,0.5833333333333334
Sensor 3,0.6166666666666667,0.5464362850971922,0.5818181818181818,0.6739130434782609,0.6135458167330677,0.7083333333333334
Sensor 4,0.6333333333333333,0.5809935205183585,0.7090909090909091,0.5869565217391305,0.5737051792828686,0.6666666666666666
