timestamp,pm25,pm25_0,pm25_1,pm25_2,pm25_3,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1606383360,76.0,62.0,0.0,71.0,0.0,39.862297,8.405473,49.446365,8.405473
1606383361,76.00138888888888,62.0,0.0,71.0,0.0,39.862297,8.405473,49.446365,8.405473
1606383362,76.00277777777778,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383363,76.00416666666666,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383364,76.00555555555556,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383365,76.00694444444444,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383366,76.00833333333334,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383367,76.00972222222222,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383368,76.0111111111111,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383369,76.0125,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383370,76.01388888888889,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383371,76.01527777777778,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383372,76.01666666666667,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383373,76.01805555555555,62.0,0.0,71.0,0.0,39.862297,8.405473,49.446365,8.405473
1606383374,76.01944444444445,62.0,0.0,71.0,0.0,39.862297,8.405473,49.446365,8.405473
1606383375,76.02083333333333,62.0,0.0,72.0,0.0,39.862297,8.405473,49.237556,8.405473
1606383376,76.02222222222223,63.0,0.0,72.0,0.0,40.62489,8.405473,49.237556,8.405473
1606383377,76.02361111111111,63.0,0.0,72.0,0.0,40.62489,8.405473,49.237556,8.405473
1606383378,76.025,64.0,0.0,73.0,0.0,41.976753,8.405473,49.44793,8.405473
1606383379,76.02638888888889,64.0,0.0,73.0,0.0,41.976753,8.405473,49.44793,8.405473
1606383380,76.02777777777777,64.0,0.0,74.0,0.0,41.976753,8.405473,49.03531,8.405473
1606383381,76.02916666666667,64.0,0.0,74.0,0.0,41.976753,8.405473,49.03531,8.405473
1606383382,76.03055555555555,65.0,0.0,75.0,0.0,45.32642,8.405473,50.624416,8.405473
1606383383,76.03194444444445,65.0,0.0,75.0,0.0,45.32642,8.405473,50.624416,8.405473
1606383384,76.03333333333333,66.0,0.0,75.0,0.0,48.52529,8.405473,50.624416,8.405473
1606383385,76.03472222222223,66.0,0.0,75.0,0.0,48.52529,8.405473,50.624416,8.405473
