timestamp,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1606508640,58.837463,21.601234,62.459126,45.341675
1606508641,58.837463,21.601234,62.459126,45.341675
1606508642,58.837463,21.601234,62.459126,45.341675
1606508643,55.381622,21.601234,62.459126,42.47051
1606508644,55.381622,21.601234,62.459126,42.47051
1606508645,51.612038,21.601234,62.459126,42.47051
1606508646,51.612038,21.601234,62.459126,39.83849
1606508647,55.381622,21.601234,62.459126,39.83849
1606508648,55.381622,21.601234,62.459126,39.83849
1606508649,55.381622,21.601234,62.459126,39.46359
1606508650,57.439964,21.601234,62.459126,39.46359
1606508651,57.439964,21.601234,62.459126,39.83849
1606508652,54.047066,21.601234,62.459126,39.83849
1606508653,54.047066,21.601234,62.459126,39.83849
1606508654,54.047066,21.601234,62.459126,39.83849
1606508655,54.047066,21.601234,62.459126,39.83849
1606508656,54.047066,21.601234,62.459126,39.83849
1606508657,54.047066,21.601234,62.459126,39.83849
1606508658,54.047066,21.601234,62.459126,39.83849
1606508659,54.047066,21.601234,62.459126,39.83849
1606508660,54.047066,21.601234,62.459126,39.83849
1606508661,54.047066,21.601234,62.459126,39.83849
1606508662,57.439964,21.601234,62.459126,42.47051
1606508663,57.439964,21.601234,62.459126,45.341675
1606508664,57.439964,21.601234,58.798756,45.341675
1606508665,57.439964,21.601234,58.798756,51.612038
1606508666,57.439964,21.601234,58.798756,55.381622
1606508667,57.439964,21.601234,58.798756,55.381622
1606508668,57.439964,21.601234,62.459126,58.837463
1606508669,57.439964,21.601234,62.459126,58.837463
1606508670,54.047066,21.601234,62.459126,57.439964
1606508671,54.047066,21.601234,62.459126,57.439964
1606508672,54.047066,21.601234,62.459126,57.439964
1606508673,49.91822,21.601234,62.459126,57.439964
1606508674,49.91822,21.601234,62.459126,57.439964
1606508675,49.91822,21.601234,62.459126,58.837463
1606508676,54.047066,21.601234,62.459126,58.837463
1606508677,54.047066,21.601234,62.459126,55.381622
1606508678,54.047066,21.601234,62.459126,55.381622
1606508679,57.439964,21.601234,62.459126,51.612038
1606508680,57.439964,21.601234,62.459126,51.612038
1606508681,58.837463,21.601234,62.459126,51.612038
1606508682,58.837463,21.601234,62.459126,45.341675
1606508683,58.837463,21.601234,62.459126,45.341675
1606508684,55.381622,21.601234,62.459126,45.341675
1606508685,55.381622,21.601234,62.459126,45.341675
1606508686,55.381622,21.601234,62.459126,45.341675
1606508687,58.837463,21.601234,62.459126,45.341675
