granularity,time_frame,day_index,ad_score,true_label,category
10,TF_0,0,7.84834919613786e-05,0,FF_Normal
10,TF_0,1,0.00013678381219506264,0,FF_Normal
10,TF_0,2,5.542883445741609e-05,0,FF_Normal
10,TF_0,3,0.0001102814421756193,0,FF_Normal
10,TF_0,4,0.0001080538859241642,0,FF_Normal
10,TF_0,5,8.59770443639718e-05,0,FF_Normal
10,TF_0,6,0.00012341560795903206,0,FF_Normal
10,TF_0,7,0.0010283186566084623,1,FF_Anom
10,TF_0,8,0.0008049497264437377,1,FF_Anom
10,TF_0,9,0.002847604686394334,1,FF_Anom
10,TF_0,10,9.590185800334439e-05,1,FF_Anom
10,TF_0,11,0.0030196215957403183,1,FF_Anom
10,TF_0,12,0.0010810579406097531,1,FF_Anom
10,TF_0,13,0.0014968804316595197,1,FF_Anom
10,TF_0,14,0.00011093159264419228,0,FA_Normal
10,TF_0,15,5.462553599500097e-05,0,FA_Normal
10,TF_0,16,5.226445500738919e-05,0,FA_Normal
10,TF_0,17,9.768121526576579e-05,0,FA_Normal
10,TF_0,18,4.824649295187555e-05,0,FA_Normal
10,TF_0,19,0.00010159893281525001,0,FA_Normal
10,TF_0,20,9.950913226930425e-05,0,FA_Normal
10,TF_0,21,0.00022636770154349506,1,FA_Anom
10,TF_0,22,0.0002272330311825499,1,FA_Anom
10,TF_0,23,0.0004616998485289514,1,FA_Anom
10,TF_0,24,5.9167316067032516e-05,1,FA_Anom
10,TF_0,25,0.0001393026323057711,1,FA_Anom
10,TF_0,26,0.00011992049257969484,1,FA_Anom
10,TF_0,27,0.00016777856217231601,1,FA_Anom
10,TF_0,28,0.0004379366000648588,0,Raw_sensor_0_Normal
10,TF_0,29,0.0005017084768041968,0,Raw_sensor_0_Normal
10,TF_0,30,0.0004460245545487851,0,Raw_sensor_0_Normal
10,TF_0,31,0.00012356261140666902,0,Raw_sensor_0_Normal
10,TF_0,32,0.0005149477510713041,0,Raw_sensor_0_Normal
10,TF_0,33,0.000577129190787673,0,Raw_sensor_0_Normal
10,TF_0,34,0.0006197323673404753,0,Raw_sensor_0_Normal
10,TF_0,35,0.00041291399975307286,1,Raw_sensor_0_Anom
10,TF_0,36,0.0007352927350439131,1,Raw_sensor_0_Anom
10,TF_0,37,0.004250301979482174,1,Raw_sensor_0_Anom
10,TF_0,38,8.69254072313197e-05,1,Raw_sensor_0_Anom
10,TF_0,39,0.0006584944785572588,1,Raw_sensor_0_Anom
10,TF_0,40,0.0005101619171909988,1,Raw_sensor_0_Anom
10,TF_0,41,0.0006032359087839723,1,Raw_sensor_0_Anom
10,TF_0,42,4.940261351293884e-05,0,Raw_sensor_1_Normal
10,TF_0,43,4.940261351293884e-05,0,Raw_sensor_1_Normal
10,TF_0,44,4.940261351293884e-05,0,Raw_sensor_1_Normal
10,TF_0,45,4.940261351293884e-05,0,Raw_sensor_1_Normal
10,TF_0,46,4.940261351293884e-05,0,Raw_sensor_1_Normal
10,TF_0,47,4.940261351293884e-05,0,Raw_sensor_1_Normal
10,TF_0,48,4.940261351293884e-05,0,Raw_sensor_1_Normal
10,TF_0,49,4.9399259296478704e-05,1,Raw_sensor_1_Anom
10,TF_0,50,4.940261351293884e-05,1,Raw_sensor_1_Anom
10,TF_0,51,4.940261351293884e-05,1,Raw_sensor_1_Anom
10,TF_0,52,4.940261351293884e-05,1,Raw_sensor_1_Anom
10,TF_0,53,4.940261351293884e-05,1,Raw_sensor_1_Anom
10,TF_0,54,4.940261351293884e-05,1,Raw_sensor_1_Anom
10,TF_0,55,4.940261351293884e-05,1,Raw_sensor_1_Anom
10,TF_0,56,0.0004792823165189475,0,Raw_sensor_2_Normal
10,TF_0,57,0.0003214710159227252,0,Raw_sensor_2_Normal
10,TF_0,58,0.00020546841551549733,0,Raw_sensor_2_Normal
10,TF_0,59,0.0004691953072324395,0,Raw_sensor_2_Normal
10,TF_0,60,0.0006804818985983729,0,Raw_sensor_2_Normal
10,TF_0,61,0.0008674142300151289,0,Raw_sensor_2_Normal
10,TF_0,62,0.0003136656596325338,0,Raw_sensor_2_Normal
10,TF_0,63,0.002110274974256754,1,Raw_sensor_2_Anom
10,TF_0,64,0.0010813624830916524,1,Raw_sensor_2_Anom
10,TF_0,65,0.0014776256866753101,1,Raw_sensor_2_Anom
10,TF_0,66,0.0003029069339390844,1,Raw_sensor_2_Anom
10,TF_0,67,0.00041582577978260815,1,Raw_sensor_2_Anom
10,TF_0,68,0.00033583492040634155,1,Raw_sensor_2_Anom
10,TF_0,69,0.0012022833107039332,1,Raw_sensor_2_Anom
10,TF_0,70,0.00015918169810902327,0,Raw_sensor_3_Normal
10,TF_0,71,0.0003734761558007449,0,Raw_sensor_3_Normal
10,TF_0,72,0.00023693317780271173,0,Raw_sensor_3_Normal
10,TF_0,73,0.00021552640828303993,0,Raw_sensor_3_Normal
10,TF_0,74,0.0004425998486112803,0,Raw_sensor_3_Normal
10,TF_0,75,0.0005117093678563833,0,Raw_sensor_3_Normal
10,TF_0,76,0.00023487518774345517,0,Raw_sensor_3_Normal
10,TF_0,77,0.00019855296704918146,1,Raw_sensor_3_Anom
10,TF_0,78,0.00044471118599176407,1,Raw_sensor_3_Anom
10,TF_0,79,0.0009178709588013589,1,Raw_sensor_3_Anom
10,TF_0,80,0.0002552345395088196,1,Raw_sensor_3_Anom
10,TF_0,81,0.0002359312493354082,1,Raw_sensor_3_Anom
10,TF_0,82,0.0002622485626488924,1,Raw_sensor_3_Anom
10,TF_0,83,0.0008983755833469331,1,Raw_sensor_3_Anom
10,TF_1,0,0.0009140176698565483,0,FF_Normal
10,TF_1,1,0.0010578932706266642,0,FF_Normal
10,TF_1,2,0.0015986537327989936,0,FF_Normal
10,TF_1,3,7.580494275316596e-05,0,FF_Normal
10,TF_1,4,4.787555008078925e-05,0,FF_Normal
10,TF_1,5,0.00025014462880790234,0,FF_Normal
10,TF_1,6,0.0003088964440394193,0,FF_Normal
10,TF_1,7,0.0005501567502506077,0,FF_Normal
10,TF_1,8,0.0007683657458983362,0,FA_Normal
10,TF_1,9,0.00017306246445514262,0,FA_Normal
10,TF_1,10,0.0001864325749920681,0,FA_Normal
10,TF_1,11,3.9292252040468156e-05,0,FA_Normal
10,TF_1,12,0.00011995312524959445,0,FA_Normal
10,TF_1,13,0.00011280067701591179,0,FA_Normal
10,TF_1,14,4.240652560838498e-05,0,FA_Normal
10,TF_1,15,0.00012617000902537256,0,FA_Normal
10,TF_1,16,0.0017807879485189915,0,Raw_sensor_0_Normal
10,TF_1,17,0.0005829443107359111,0,Raw_sensor_0_Normal
10,TF_1,18,0.0022695360239595175,0,Raw_sensor_0_Normal
10,TF_1,19,0.0002928967005573213,0,Raw_sensor_0_Normal
10,TF_1,20,0.00011878919031005353,0,Raw_sensor_0_Normal
10,TF_1,21,0.0005449288291856647,0,Raw_sensor_0_Normal
10,TF_1,22,0.000191631872439757,0,Raw_sensor_0_Normal
10,TF_1,23,0.00030300815706141293,0,Raw_sensor_0_Normal
10,TF_1,24,0.0021563537884503603,0,Raw_sensor_1_Normal
10,TF_1,25,0.0021563537884503603,0,Raw_sensor_1_Normal
10,TF_1,26,0.0021563537884503603,0,Raw_sensor_1_Normal
10,TF_1,27,0.0021563537884503603,0,Raw_sensor_1_Normal
10,TF_1,28,0.0021563537884503603,0,Raw_sensor_1_Normal
10,TF_1,29,0.0021563537884503603,0,Raw_sensor_1_Normal
10,TF_1,30,0.0021563537884503603,0,Raw_sensor_1_Normal
10,TF_1,31,0.0021563537884503603,0,Raw_sensor_1_Normal
10,TF_1,32,0.0017758517060428858,0,Raw_sensor_2_Normal
10,TF_1,33,0.000858237617649138,0,Raw_sensor_2_Normal
10,TF_1,34,0.0013585577253252268,0,Raw_sensor_2_Normal
10,TF_1,35,0.00040575244929641485,0,Raw_sensor_2_Normal
10,TF_1,36,0.0004231197526678443,0,Raw_sensor_2_Normal
10,TF_1,37,0.0005772261065430939,0,Raw_sensor_2_Normal
10,TF_1,38,0.0008234114502556622,0,Raw_sensor_2_Normal
10,TF_1,39,0.0007070688297972083,0,Raw_sensor_2_Normal
10,TF_1,40,0.0005637971335090697,0,Raw_sensor_3_Normal
10,TF_1,41,0.00033412588527426124,0,Raw_sensor_3_Normal
10,TF_1,42,0.0007815923308953643,0,Raw_sensor_3_Normal
10,TF_1,43,0.0015289939474314451,0,Raw_sensor_3_Normal
10,TF_1,44,0.0011099865660071373,0,Raw_sensor_3_Normal
10,TF_1,45,0.0012148350942879915,0,Raw_sensor_3_Normal
10,TF_1,46,0.0011454151244834065,0,Raw_sensor_3_Normal
10,TF_1,47,0.0005008875159546733,0,Raw_sensor_3_Normal
10,TF_2,0,0.00040555259329266846,0,FF_Normal
10,TF_2,1,5.238191079115495e-05,0,FF_Normal
10,TF_2,2,3.4013039112323895e-05,0,FF_Normal
10,TF_2,3,0.0008329669362865388,0,FF_Normal
10,TF_2,4,0.000298528466373682,0,FF_Normal
10,TF_2,5,0.00010580348316580057,0,FF_Normal
10,TF_2,6,3.1009276426630095e-05,0,FF_Normal
10,TF_2,7,0.003729127114638686,1,FF_Anom
10,TF_2,8,0.004691900219768286,1,FF_Anom
10,TF_2,9,2.205307100666687e-05,0,FA_Normal
10,TF_2,10,0.00029930900200270116,0,FA_Normal
10,TF_2,11,0.00013343506725504994,0,FA_Normal
10,TF_2,12,0.0011077903909608722,0,FA_Normal
10,TF_2,13,0.0011545614106580615,0,FA_Normal
10,TF_2,14,1.5878571502980776e-05,0,FA_Normal
10,TF_2,15,3.697624561027624e-05,0,FA_Normal
10,TF_2,16,9.566015796735883e-05,1,FA_Anom
10,TF_2,17,0.00012675303150899708,1,FA_Anom
10,TF_2,18,0.00100614782422781,0,Raw_sensor_0_Normal
10,TF_2,19,0.00016610295278951526,0,Raw_sensor_0_Normal
10,TF_2,20,0.000191671890206635,0,Raw_sensor_0_Normal
10,TF_2,21,0.0027609909884631634,0,Raw_sensor_0_Normal
10,TF_2,22,0.0002331963914912194,0,Raw_sensor_0_Normal
10,TF_2,23,8.983626321423799e-05,0,Raw_sensor_0_Normal
10,TF_2,24,0.00019241492555011064,0,Raw_sensor_0_Normal
10,TF_2,25,0.003772436873987317,1,Raw_sensor_0_Anom
