Dataset,10,2.5,20,25,5,50
Fault Free,0.7272727272727273,0.6065934065934065,0.6875,0.8571428571428571,0.696969696969697,0.7368421052631579
Faulty (F+A),0.588957055214724,0.5665399239543726,0.5517241379310345,0.7647058823529411,0.6052631578947368,0.6428571428571429
Sensor 1,0.6792452830188679,0.5368248772504092,0.5714285714285714,0.6153846153846154,0.5915492957746479,0.631578947368421
Sensor 2,0.6225165562913907,0.5324881141045958,0.5538461538461539,0.5098039215686274,0.5898876404494382,0.5454545454545454
Sensor 3,0.6,0.54421768707483,0.5625,0.6363636363636364,0.6153846153846154,0.6666666666666666
Sensor 4,0.5986394557823129,0.5335463258785943,0.6274509803921569,0.5714285714285714,0.5919540229885057,0.6086956521739131
