timestamp,pm25,pm25_fa,cal_pm25_fa
1605370320,33.4,52.333333333333336,33.331696
1605370321,33.397777777777776,52.333333333333336,33.331696
1605370322,33.39555555555555,52.333333333333336,33.331696
1605370323,33.39333333333333,52.34426229508197,33.331696
1605370324,33.39111111111111,52.34390396846726,33.331696
1605370325,33.388888888888886,52.34355739026614,33.331696
1605370326,33.38666666666666,52.35415113703338,33.331696
1605370327,33.38444444444445,52.364397547841016,33.331696
1605370328,33.382222222222225,52.3633790490047,33.331696
1605370329,33.38,52.36239394357285,33.331696
1605370330,33.37777777777778,52.36144113667975,33.331696
1605370331,33.37555555555556,52.36051956935691,33.331696
1605370332,33.373333333333335,52.359628217356146,33.331696
1605370333,33.37111111111111,52.35876609001113,33.331696
1605370334,33.36888888888889,52.37979015263372,33.331696
1605370335,33.36666666666667,52.400124901727686,33.331696
1605370336,33.364444444444445,52.41979293773662,33.331696
1605370337,33.36222222222222,52.40602923486,33.331696
1605370338,33.36,52.39271680093017,33.331696
1605370339,33.35777777777778,52.379840840243936,33.331696
1605370340,33.355555555555554,52.378316003951774,33.331696
1605370341,33.35333333333333,52.37684116229216,33.331696
1605370342,33.35111111111111,52.386343637845414,33.331696
1605370343,33.34888888888889,52.39553455682316,33.331696
1605370344,33.346666666666664,52.404424134195075,33.331696
1605370345,33.34444444444444,52.41302225001382,33.331696
1605370346,33.34222222222222,52.41040949864723,33.331696
1605370347,33.34,52.39695344951125,33.331696
1605370348,33.33777777777778,52.38393858231416,33.331696
1605370349,33.33555555555556,52.36042147032572,33.331696
1605370350,33.333333333333336,52.337675411189345,33.331696
1605370351,33.33111111111111,52.30474616273505,33.331696
1605370352,33.32888888888889,52.272896561771056,33.331696
1605370353,33.32666666666667,52.242091210019,31.096764
1605370354,33.324444444444445,52.21229586979979,31.096764
1605370355,33.32222222222222,52.18347742598121,31.096764
1605370356,33.32,52.15560384917308,31.096764
1605370357,33.31777777777778,52.12864416012915,31.096764
1605370358,33.315555555555555,52.102568395316176,31.096764
1605370359,33.31333333333333,52.077347573611824,31.096764
1605370360,33.31111111111111,52.053636724203784,31.096764
1605370361,33.30888888888889,52.03138633980365,31.096764
1605370362,33.306666666666665,52.01054853631282,31.096764
1605370363,33.30444444444444,51.99107699960311,29.861622
1605370364,33.30222222222222,51.97292693404234,29.861622
1605370365,33.3,51.95605501270763,29.861622
1605370366,33.297777777777775,51.94041932923088,29.861622
1605370367,33.29555555555555,51.925979351223305,29.861622
1605370368,33.29333333333334,51.912695875226916,29.861622
1605370369,33.291111111111114,51.900530983142964,29.861622
1605370370,33.28888888888889,51.88944800008909,29.861622
1605370371,33.28666666666667,51.879411453638085,29.861622
1605370372,33.284444444444446,51.870387034393126,29.861622
1605370373,33.282222222222224,51.86234155785564,29.861622
1605370374,33.28,51.85524292754343,29.861622
1605370375,33.27777777777778,51.84906009931796,29.861622
1605370376,33.275555555555556,51.84307998677201,29.861622
1605370377,33.27333333333333,51.83729594348987,29.861622
1605370378,33.27111111111111,51.83170154097107,29.861622
1605370379,33.26888888888889,51.83721952323432,29.861622
1605370380,33.266666666666666,51.84255658804631,29.861622
1605370381,33.26444444444444,51.84771866712674,29.861622
1605370382,33.26222222222222,51.84178253596412,29.861622
1605370383,33.26,51.83604103205273,29.861622
1605370384,33.257777777777775,51.83048777417122,29.861622
1605370385,33.25555555555555,51.814187628569975,29.861622
1605370386,33.25333333333333,51.80935087572069,29.861622
1605370387,33.25111111111111,51.804672704932024,29.861622
1605370388,33.248888888888885,51.80014791679218,29.861622
1605370389,33.24666666666667,51.7848425206132,29.861622
1605370390,33.24444444444445,51.770038940702385,29.861622
1605370391,33.242222222222225,51.76664968581596,29.861622
1605370392,33.24,51.76337155404057,29.861622
1605370393,33.23777777777778,51.77112986374416,29.861622
1605370394,33.23555555555556,51.78956276438643,29.861622
1605370395,33.233333333333334,51.80739130763059,29.861622
1605370396,33.23111111111111,51.8246353084733,29.861622
1605370397,33.22888888888889,51.841313932239196,29.861622
1605370398,33.22666666666667,51.846516754132985,29.861622
1605370399,33.224444444444444,51.8515489917024,29.861622
1605370400,33.22222222222222,51.85641623787608,29.861622
1605370401,33.22,51.87205286395665,29.861622
1605370402,33.217777777777776,51.876247852023646,29.861622
1605370403,33.215555555555554,51.880305299498275,29.861622
1605370404,33.21333333333333,51.88422971590817,29.861622
1605370405,33.21111111111111,51.88802546292757,29.861622
1605370406,33.208888888888886,51.89169675922503,29.861622
1605370407,33.20666666666666,51.89524768515208,29.861622
1605370408,33.20444444444445,51.909611149026865,29.861622
1605370409,33.202222222222225,51.9344326414085,29.861622
1605370410,33.2,51.96936927611642,29.861622
1605370411,33.19777777777778,52.00316044739129,31.096764
1605370412,33.19555555555556,52.035843711411246,31.096764
1605370413,33.193333333333335,52.078384354752956,31.096764
1605370414,33.19111111111111,52.13045918465176,31.096764
1605370415,33.18888888888889,52.19175560482711,31.096764
1605370416,33.18666666666667,52.251042306308186,33.331696
1605370417,33.184444444444445,52.3083851815112,33.331696
1605370418,33.18222222222222,52.363847962445256,33.331696
1605370419,33.18,52.41749229154541,33.331696
1605370420,33.17777777777778,52.48030675193189,33.331696
1605370421,33.175555555555555,52.5410617218139,33.56578
1605370422,33.17333333333333,52.59982472547026,33.56578
1605370423,33.17111111111111,52.65666107326905,33.56578
1605370424,33.16888888888889,52.711633934254756,33.56578
1605370425,33.166666666666664,52.77573336810433,35.508163
1605370426,33.16444444444444,52.83773118117194,35.508163
1605370427,33.16222222222222,52.897696279057016,35.508163
1605370428,33.16,52.944766346410326,35.508163
1605370429,33.15777777777778,52.979364171118185,35.508163
1605370430,33.15555555555556,53.00189867916896,37.27367
1605370431,33.153333333333336,53.012765389141556,37.27367
1605370432,33.15111111111111,53.02327581354128,37.27367
1605370433,33.14888888888889,53.02251267211369,37.27367
1605370434,33.14666666666667,52.99991662821926,35.508163
1605370435,33.144444444444446,52.967132476474355,35.508163
1605370436,33.14222222222222,52.92449425320197,35.508163
1605370437,33.14,52.872325042714486,35.508163
1605370438,33.13777777777778,52.810937336395966,35.508163
1605370439,33.135555555555555,52.751562341760035,35.508163
1605370440,33.13333333333333,52.683205106511075,33.56578
1605370441,33.13111111111111,52.61708909208994,33.56578
1605370442,33.12888888888889,52.553140815846554,33.56578
1605370443,33.126666666666665,52.50221816614667,33.56578
1605370444,33.12444444444444,52.452965111518914,33.331696
1605370445,33.12222222222222,52.40532691114123,33.331696
1605370446,33.12,52.38110854246994,33.331696
1605370447,33.117777777777775,52.357684218673114,33.331696
1605370448,33.11555555555555,52.33502790549257,33.331696
1605370449,33.11333333333333,52.31311442225237,33.331696
1605370450,33.111111111111114,52.29191941387251,33.331696
1605370451,33.10888888888889,52.27141932380019,33.331696
1605370452,33.10666666666667,52.240662406079956,31.096764
