timestamp,pm25,pm25_fa,cal_pm25_fa
1606646880,51.2,57.75,41.256123
1606646881,51.19555555555556,57.5,42.109283
1606646882,51.19111111111111,57.5,42.109283
1606646883,51.18666666666667,58.0,41.292614
1606646884,51.18222222222222,58.0,41.292614
1606646885,51.17777777777778,58.0,41.292614
1606646886,51.17333333333333,58.25,41.981743
1606646887,51.16888888888889,58.25,41.981743
1606646888,51.16444444444444,58.25,41.981743
1606646889,51.16,58.25,41.981743
1606646890,51.15555555555555,58.25,41.981743
1606646891,51.151111111111106,58.0,41.292614
1606646892,51.14666666666667,58.0,41.292614
1606646893,51.14222222222222,57.75,41.256123
1606646894,51.13777777777778,57.75,41.256123
1606646895,51.13333333333333,57.75,41.256123
1606646896,51.12888888888889,57.75,41.256123
1606646897,51.12444444444444,57.25,42.96895
1606646898,51.12,57.0,43.27573
1606646899,51.11555555555555,57.0,43.27573
1606646900,51.111111111111114,57.0,43.27573
1606646901,51.10666666666667,57.25,42.96895
1606646902,51.102222222222224,57.0,43.27573
1606646903,51.09777777777778,56.75,43.865738
1606646904,51.093333333333334,56.0,46.07273
1606646905,51.08888888888889,56.0,46.07273
1606646906,51.08444444444444,56.0,46.07273
1606646907,51.08,55.75,45.66724
1606646908,51.07555555555555,55.75,45.66724
1606646909,51.07111111111111,55.75,45.66724
1606646910,51.06666666666666,55.5,45.751625
1606646911,51.06222222222222,55.25,45.751625
1606646912,51.05777777777777,55.25,45.751625
1606646913,51.053333333333335,55.25,45.751625
1606646914,51.04888888888889,55.5,45.751625
1606646915,51.044444444444444,55.75,45.66724
1606646916,51.04,55.75,45.66724
1606646917,51.035555555555554,55.75,45.66724
1606646918,51.03111111111111,55.75,45.66724
1606646919,51.026666666666664,56.0,46.07273
1606646920,51.022222222222226,56.25,46.049557
1606646921,51.01777777777778,56.75,43.865738
1606646922,51.013333333333335,57.0,43.27573
1606646923,51.00888888888889,57.0,43.27573
1606646924,51.004444444444445,56.75,43.865738
1606646925,51.0,57.0,43.27573
1606646926,50.995555555555555,57.0,43.27573
1606646927,50.99111111111111,57.25,42.96895
1606646928,50.986666666666665,57.5,42.109283
