timestamp,pm25,pm25_calibrated
1605456007,118.5,64.06061050922617
1605456008,118.5,64.06061050922617
1605456009,118.75,64.1882013644175
1605456010,118.75,64.1882013644175
1605456011,120.0,64.82615564037414
1605456012,120.25,64.95374649556547
1605456013,120.0,64.82615564037414
1605456014,120.0,64.82615564037414
1605456015,119.5,64.57097392999148
1605456016,119.25,64.44338307480015
1605456017,119.0,64.31579221960882
1605456018,118.5,64.06061050922617
1605456019,118.25,63.933019654034844
1605456020,117.5,63.55024708846086
1605456021,117.5,63.55024708846086
1605456022,117.0,63.2950653780782
1605456023,117.0,63.2950653780782
1605456024,116.5,63.03988366769554
1605456025,116.5,63.03988366769554
1605456026,116.5,63.03988366769554
1605456027,116.75,63.16747452288687
1605456028,117.0,63.2950653780782
1605456029,116.75,63.16747452288687
1605456030,117.0,63.2950653780782
1605456031,117.0,63.2950653780782
1605456032,117.0,63.2950653780782
1605456033,117.5,63.55024708846086
1605456034,117.75,63.677837943652186
1605456035,117.75,63.677837943652186
1605456036,117.5,63.55024708846086
1605456037,117.0,63.2950653780782
1605456038,116.75,63.16747452288687
1605456039,116.75,63.16747452288687
1605456040,116.5,63.03988366769554
1605456041,116.5,63.03988366769554
1605456042,116.25,62.91229281250421
1605456043,116.0,62.78470195731288
1605456044,115.75,62.657111102121554
1605456045,115.5,62.529520246930225
1605456046,115.0,62.27433853654757
1605456047,115.5,62.529520246930225
1605456056,115.75,62.657111102121554
1605456057,115.75,62.657111102121554
1605456058,115.75,62.657111102121554
1605456059,115.5,62.529520246930225
1605456060,115.75,62.657111102121554
1605456061,116.0,62.78470195731288
1605456062,116.25,62.91229281250421
1605456063,116.75,63.16747452288687
1605456064,118.0,63.805428798843515
1605456065,118.0,63.805428798843515
1605456066,118.5,64.06061050922617
1605456067,118.75,64.1882013644175
1605456068,119.0,64.31579221960882
1605456069,119.5,64.57097392999148
1605456070,119.5,64.57097392999148
1605456071,119.0,64.31579221960882
1605456072,118.25,63.933019654034844
1605456073,118.0,63.805428798843515
1605456074,117.75,63.677837943652186
1605456075,117.0,63.2950653780782
1605456076,116.5,63.03988366769554
1605456077,116.75,63.16747452288687
1605456078,116.0,62.78470195731288
1605456079,116.0,62.78470195731288
1605456080,116.0,62.78470195731288
1605456081,115.75,62.657111102121554
1605456082,116.0,62.78470195731288
1605456083,116.25,62.91229281250421
1605456084,116.75,63.16747452288687
1605456085,116.75,63.16747452288687
1605456086,117.0,63.2950653780782
1605456087,117.0,63.2950653780782
1605456088,116.5,63.03988366769554
1605456089,116.75,63.16747452288687
1605456090,117.0,63.2950653780782
1605456091,116.75,63.16747452288687
1605456092,116.75,63.16747452288687
1605456093,117.0,63.2950653780782
1605456094,116.75,63.16747452288687
1605456095,116.75,63.16747452288687
1605456096,117.0,63.2950653780782
1605456097,116.75,63.16747452288687
1605456098,117.25,63.42265623326953
1605456099,117.5,63.55024708846086
1605456100,117.25,63.42265623326953
1605456101,117.25,63.42265623326953
1605456102,117.75,63.677837943652186
1605456103,117.5,63.55024708846086
1605456104,117.75,63.677837943652186
1605456105,117.25,63.42265623326953
1605456106,117.5,63.55024708846086
1605456107,117.0,63.2950653780782
1605456108,116.75,63.16747452288687
1605456109,116.5,63.03988366769554
1605456110,116.5,63.03988366769554
1605456111,116.5,63.03988366769554
1605456112,116.25,62.91229281250421
1605456113,116.25,62.91229281250421
1605456114,116.25,62.91229281250421
1605456115,116.25,62.91229281250421
1605456116,116.0,62.78470195731288
1605456117,116.0,62.78470195731288
1605456118,116.25,62.91229281250421
1605456119,116.0,62.78470195731288
1605456120,116.0,62.78470195731288
1605456121,116.0,62.78470195731288
1605456122,116.0,62.78470195731288
1605456123,116.25,62.91229281250421
1605456124,116.25,62.91229281250421
1605456125,116.25,62.91229281250421
1605456126,116.5,63.03988366769554
1605456127,116.25,62.91229281250421
1605456128,116.5,63.03988366769554
1605456129,116.5,63.03988366769554
1605456130,116.75,63.16747452288687
1605456131,117.0,63.2950653780782
1605456132,117.25,63.42265623326953
1605456133,116.75,63.16747452288687
1605456134,116.75,63.16747452288687
1605456135,116.5,63.03988366769554
1605456136,116.0,62.78470195731288
1605456137,115.75,62.657111102121554
1605456138,115.5,62.529520246930225
1605456139,115.25,62.401929391738896
1605456140,114.75,62.14674768135624
1605456141,115.0,62.27433853654757
1605456142,115.0,62.27433853654757
1605456143,115.25,62.401929391738896
1605456144,115.5,62.529520246930225
1605456145,116.0,62.78470195731288
1605456146,116.5,63.03988366769554
1605456147,116.5,63.03988366769554
1605456148,117.25,63.42265623326953
1605456149,117.75,63.677837943652186
1605456150,117.75,63.677837943652186
1605456151,117.75,63.677837943652186
1605456152,117.75,63.677837943652186
1605456153,117.75,63.677837943652186
1605456154,117.5,63.55024708846086
1605456155,117.25,63.42265623326953
1605456156,117.0,63.2950653780782
1605456157,116.75,63.16747452288687
1605456158,116.25,62.91229281250421
1605456159,115.75,62.657111102121554
1605456160,115.25,62.401929391738896
1605456161,115.25,62.401929391738896
1605456162,115.0,62.27433853654757
1605456163,115.25,62.401929391738896
1605456164,115.5,62.529520246930225
1605456165,115.75,62.657111102121554
1605456166,115.75,62.657111102121554
1605456167,116.0,62.78470195731288
1605456168,116.0,62.78470195731288
1605456169,116.5,63.03988366769554
1605456170,117.0,63.2950653780782
1605456171,117.0,63.2950653780782
1605456172,117.5,63.55024708846086
1605456174,117.5,63.55024708846086
1605456175,117.5,63.55024708846086
1605456176,117.5,63.55024708846086
1605456177,118.0,63.805428798843515
1605456178,118.0,63.805428798843515
1605456179,118.5,64.06061050922617
1605456180,118.5,64.06061050922617
1605456181,118.5,64.06061050922617
1605456182,118.75,64.1882013644175
1605456183,119.0,64.31579221960882
1605456184,119.5,64.57097392999148
1605456185,119.5,64.57097392999148
1605456186,119.75,64.69856478518281
1605456187,119.75,64.69856478518281
1605456188,119.25,64.44338307480015
1605456189,119.5,64.57097392999148
1605456190,119.5,64.57097392999148
1605456191,119.25,64.44338307480015
1605456192,119.0,64.31579221960882
1605456193,118.25,63.933019654034844
1605456194,118.0,63.805428798843515
1605456195,117.5,63.55024708846086
1605456196,117.0,63.2950653780782
1605456197,116.75,63.16747452288687
1605456198,116.75,63.16747452288687
1605456199,116.25,62.91229281250421
1605456200,116.25,62.91229281250421
1605456201,116.25,62.91229281250421
1605456202,116.5,63.03988366769554
1605456203,116.75,63.16747452288687
1605456204,117.5,63.55024708846086
1605456205,117.5,63.55024708846086
1605456206,117.75,63.677837943652186
1605456207,118.25,63.933019654034844
1605456208,118.5,64.06061050922617
1605456209,119.25,64.44338307480015
1605456210,119.25,64.44338307480015
1605456211,119.0,64.31579221960882
1605456212,119.25,64.44338307480015
1605456213,119.0,64.31579221960882
1605456214,118.5,64.06061050922617
1605456215,118.5,64.06061050922617
1605456216,117.75,63.677837943652186
1605456217,118.0,63.805428798843515
1605456218,117.75,63.677837943652186
1605456219,117.25,63.42265623326953
1605456220,117.25,63.42265623326953
1605456221,116.75,63.16747452288687
1605456222,116.75,63.16747452288687
1605456223,116.75,63.16747452288687
1605456224,116.5,63.03988366769554
1605456225,116.5,63.03988366769554
1605456226,116.75,63.16747452288687
1605456227,116.5,63.03988366769554
1605456228,116.25,62.91229281250421
1605456229,116.5,63.03988366769554
1605456230,116.5,63.03988366769554
1605456231,117.0,63.2950653780782
1605456232,118.25,63.933019654034844
1605456233,118.5,64.06061050922617
1605456234,118.0,63.805428798843515
1605456235,117.5,63.55024708846086
1605456236,117.5,63.55024708846086
1605456237,117.25,63.42265623326953
1605456238,117.25,63.42265623326953
1605456239,117.5,63.55024708846086
1605456240,117.5,63.55024708846086
1605456241,117.75,63.677837943652186
