timestamp,pm25,pm25_0,pm25_1,pm25_2,pm25_3,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1606357440,55.4,58.44444444444444,0.0,77.55555555555556,78.0,42.34861,26.454084,42.76363,41.84185
1606357441,55.401666666666664,58.333333333333336,0.0,77.66666666666667,78.0,42.34861,26.454084,42.76363,41.84185
1606357442,55.403333333333336,58.22222222222222,0.0,77.77777777777777,78.0,42.08407,26.454084,42.08988,41.84185
1606357443,55.405,58.11111111111112,0.0,77.88888888888889,78.0,42.08407,26.454084,42.08988,41.84185
1606357444,55.406666666666666,58.0,0.0,78.0,78.0,42.08407,26.454084,41.84185,41.84185
1606357445,55.40833333333333,58.0,0.0,78.0,78.0,42.08407,26.454084,41.84185,41.84185
1606357446,55.41,58.0,0.0,78.0,78.0,42.08407,26.454084,41.84185,41.84185
1606357447,55.41166666666667,58.0,0.0,78.0,78.0,42.08407,26.454084,41.84185,41.84185
1606357448,55.413333333333334,58.0,0.0,78.0,78.0,42.08407,26.454084,41.84185,41.84185
1606357449,55.415,59.0,0.0,77.0,78.0,42.925526,26.454084,41.839077,41.84185
1606357450,55.416666666666664,59.0,0.0,76.0,77.0,42.925526,26.454084,41.793404,41.839077
1606357451,55.41833333333334,59.0,0.0,76.0,76.0,42.925526,26.454084,41.793404,41.793404
1606357452,55.42,60.0,0.0,75.0,76.0,42.486237,26.454084,40.62068,41.793404
1606357453,55.42166666666667,60.0,0.0,75.0,76.0,42.486237,26.454084,40.62068,41.793404
1606357454,55.42333333333333,59.0,0.0,74.0,76.0,42.925526,26.454084,37.825104,41.793404
1606357455,55.425,59.0,0.0,74.0,76.0,42.925526,26.454084,37.825104,41.793404
1606357456,55.42666666666667,59.0,0.0,74.0,77.0,42.925526,26.454084,37.825104,41.839077
1606357457,55.428333333333335,59.0,0.0,74.0,77.0,42.925526,26.454084,37.825104,41.839077
1606357458,55.43,59.0,0.0,74.0,77.0,42.925526,26.454084,37.825104,41.839077
1606357459,55.431666666666665,58.0,0.0,74.0,78.0,42.08407,26.454084,37.825104,41.84185
1606357460,55.43333333333333,58.0,0.0,75.0,78.0,42.08407,26.454084,40.62068,41.84185
1606357461,55.435,57.0,0.0,75.0,78.0,35.25508,26.454084,40.62068,41.84185
1606357462,55.43666666666667,56.0,0.0,76.0,79.0,30.207834,26.454084,41.793404,38.95992
1606357463,55.43833333333333,56.0,0.0,77.0,80.0,30.207834,26.454084,41.839077,38.047543
1606357464,55.44,56.0,0.0,77.0,80.0,30.207834,26.454084,41.839077,38.047543
1606357465,55.44166666666666,56.0,0.0,76.0,80.0,30.207834,26.454084,41.793404,38.047543
1606357466,55.443333333333335,56.0,0.0,76.0,80.0,30.207834,26.454084,41.793404,38.047543
1606357467,55.445,56.0,0.0,76.0,80.0,30.207834,26.454084,41.793404,38.047543
1606357468,55.446666666666665,56.0,0.0,76.0,79.0,30.207834,26.454084,41.793404,38.95992
1606357469,55.44833333333333,57.0,0.0,75.0,79.0,35.25508,26.454084,40.62068,38.95992
1606357470,55.45,58.0,0.0,75.0,79.0,42.08407,26.454084,40.62068,38.95992
1606357471,55.45166666666667,58.0,0.0,75.0,78.0,42.08407,26.454084,40.62068,41.84185
1606357472,55.45333333333333,59.0,0.0,74.0,77.0,42.925526,26.454084,37.825104,41.839077
1606357473,55.455,59.0,0.0,74.0,77.0,42.925526,26.454084,37.825104,41.839077
1606357474,55.45666666666666,59.0,0.0,74.0,77.0,42.925526,26.454084,37.825104,41.839077
1606357475,55.458333333333336,60.0,0.0,74.0,77.0,42.486237,26.454084,37.825104,41.839077
1606357476,55.46,60.0,0.0,74.0,77.0,42.486237,26.454084,37.825104,41.839077
1606357477,55.461666666666666,60.0,0.0,74.0,77.0,42.486237,26.454084,37.825104,41.839077
1606357478,55.46333333333333,60.0,0.0,74.0,77.0,42.486237,26.454084,37.825104,41.839077
1606357479,55.465,60.0,0.0,74.0,78.0,42.486237,26.454084,37.825104,41.84185
1606357480,55.46666666666667,59.0,0.0,73.0,78.0,42.925526,26.454084,38.534298,41.84185
1606357481,55.468333333333334,59.0,0.0,73.0,79.0,42.925526,26.454084,38.534298,38.95992
1606357482,55.47,59.0,0.0,72.0,79.0,42.925526,26.454084,38.72603,38.95992
1606357483,55.471666666666664,59.0,0.0,72.0,79.0,42.925526,26.454084,38.72603,38.95992
1606357484,55.473333333333336,59.0,0.0,71.0,79.0,42.925526,26.454084,39.020508,38.95992
1606357485,55.475,59.0,0.0,71.0,79.0,42.925526,26.454084,39.020508,38.95992
1606357486,55.47666666666667,58.0,0.0,69.0,79.0,42.08407,26.454084,38.65,38.95992
1606357487,55.47833333333333,58.0,0.0,68.0,79.0,42.08407,26.454084,39.58048,38.95992
1606357488,55.48,58.0,0.0,68.0,78.0,42.08407,26.454084,39.58048,41.84185
1606357489,55.48166666666667,58.0,0.0,67.0,78.0,42.08407,26.454084,41.229183,41.84185
1606357490,55.483333333333334,58.0,0.0,67.0,76.0,42.08407,26.454084,41.229183,41.793404
1606357491,55.485,58.0,0.0,67.0,76.0,42.08407,26.454084,41.229183,41.793404
1606357492,55.486666666666665,58.0,0.0,67.0,75.0,42.08407,26.454084,41.229183,40.62068
1606357493,55.48833333333333,58.0,0.0,67.0,75.0,42.08407,26.454084,41.229183,40.62068
1606357494,55.49,58.0,0.0,67.0,75.0,42.08407,26.454084,41.229183,40.62068
1606357495,55.49166666666667,58.0,0.0,68.0,75.0,42.08407,26.454084,39.58048,40.62068
1606357496,55.49333333333333,58.0,0.0,68.0,75.0,42.08407,26.454084,39.58048,40.62068
1606357497,55.495,57.0,0.0,69.0,75.0,35.25508,26.454084,38.65,40.62068
1606357498,55.49666666666667,57.0,0.0,69.0,76.0,35.25508,26.454084,38.65,41.793404
1606357499,55.498333333333335,57.0,0.0,70.0,76.0,35.25508,26.454084,37.538685,41.793404
1606357500,55.5,56.0,0.0,70.0,76.0,30.207834,26.454084,37.538685,41.793404
1606357501,55.501666666666665,56.0,0.0,70.0,76.0,30.207834,26.454084,37.538685,41.793404
1606357502,55.50333333333333,56.0,0.0,71.0,76.0,30.207834,26.454084,39.020508,41.793404
1606357503,55.505,55.0,0.0,71.0,76.0,27.424574,26.454084,39.020508,41.793404
1606357504,55.50666666666667,55.0,0.0,71.0,76.0,27.424574,26.454084,39.020508,41.793404
1606357505,55.50833333333333,55.0,0.0,71.0,76.0,27.424574,26.454084,39.020508,41.793404
1606357506,55.51,54.0,0.0,71.0,76.0,25.98907,26.454084,39.020508,41.793404
1606357507,55.51166666666667,54.0,0.0,70.0,75.0,25.98907,26.454084,37.538685,40.62068
1606357508,55.513333333333335,54.0,0.0,70.0,75.0,25.98907,26.454084,37.538685,40.62068
1606357509,55.515,55.0,0.0,70.0,75.0,27.424574,26.454084,37.538685,40.62068
1606357510,55.516666666666666,55.0,0.0,70.0,75.0,27.424574,26.454084,37.538685,40.62068
1606357511,55.51833333333333,55.0,0.0,69.0,76.0,27.424574,26.454084,38.65,41.793404
1606357512,55.52,55.0,0.0,69.0,76.0,27.424574,26.454084,38.65,41.793404
1606357513,55.52166666666667,55.0,0.0,69.0,76.0,27.424574,26.454084,38.65,41.793404
1606357514,55.52333333333333,56.0,0.0,69.0,77.0,30.207834,26.454084,38.65,41.839077
1606357515,55.525,56.0,0.0,68.0,77.0,30.207834,26.454084,39.58048,41.839077
1606357516,55.526666666666664,56.0,0.0,68.0,77.0,30.207834,26.454084,39.58048,41.839077
1606357517,55.528333333333336,56.0,0.0,68.0,78.0,30.207834,26.454084,39.58048,41.84185
1606357518,55.53,56.0,0.0,68.0,78.0,30.207834,26.454084,39.58048,41.84185
1606357519,55.531666666666666,56.0,0.0,67.0,78.0,30.207834,26.454084,41.229183,41.84185
1606357520,55.53333333333333,56.0,0.0,67.0,78.0,30.207834,26.454084,41.229183,41.84185
1606357521,55.535,56.0,0.0,66.0,78.0,30.207834,26.454084,36.285614,41.84185
1606357522,55.53666666666667,56.0,0.0,66.0,77.0,30.207834,26.454084,36.285614,41.839077
1606357523,55.538333333333334,56.0,0.0,66.0,76.0,30.207834,26.454084,36.285614,41.793404
1606357524,55.54,56.0,0.0,66.0,76.0,30.207834,26.454084,36.285614,41.793404
1606357525,55.541666666666664,56.0,0.0,67.0,76.0,30.207834,26.454084,41.229183,41.793404
1606357526,55.54333333333334,56.0,0.0,67.0,75.0,30.207834,26.454084,41.229183,40.62068
1606357527,55.545,56.0,0.0,68.0,75.0,30.207834,26.454084,39.58048,40.62068
1606357528,55.54666666666667,56.0,0.0,68.0,75.0,30.207834,26.454084,39.58048,40.62068
1606357529,55.54833333333333,56.0,0.0,69.0,75.0,30.207834,26.454084,38.65,40.62068
1606357530,55.55,56.0,0.0,70.0,76.0,30.207834,26.454084,37.538685,41.793404
1606357531,55.55166666666667,56.0,0.0,70.0,76.0,30.207834,26.454084,37.538685,41.793404
1606357532,55.553333333333335,56.0,0.0,72.0,77.0,30.207834,26.454084,38.72603,41.839077
1606357533,55.555,57.0,0.0,73.0,77.0,35.25508,26.454084,38.534298,41.839077
1606357534,55.556666666666665,57.0,0.0,73.0,77.0,35.25508,26.454084,38.534298,41.839077
1606357535,55.55833333333333,57.0,0.0,74.0,77.0,35.25508,26.454084,37.825104,41.839077
1606357536,55.56,56.0,0.0,74.0,77.0,30.207834,26.454084,37.825104,41.839077
1606357537,55.56166666666667,56.0,0.0,74.0,77.0,30.207834,26.454084,37.825104,41.839077
1606357538,55.56333333333333,56.0,0.0,74.0,77.0,30.207834,26.454084,37.825104,41.839077
1606357539,55.565,57.0,0.0,74.0,77.0,35.25508,26.454084,37.825104,41.839077
1606357540,55.56666666666666,57.0,0.0,73.0,77.0,35.25508,26.454084,38.534298,41.839077
1606357541,55.568333333333335,57.0,0.0,73.0,77.0,35.25508,26.454084,38.534298,41.839077
1606357542,55.57,58.0,0.0,73.0,77.0,42.08407,26.454084,38.534298,41.839077
1606357543,55.571666666666665,58.0,0.0,73.0,78.0,42.08407,26.454084,38.534298,41.84185
1606357544,55.57333333333333,58.0,0.0,73.0,78.0,42.08407,26.454084,38.534298,41.84185
1606357545,55.575,58.0,0.0,73.0,78.0,42.08407,26.454084,38.534298,41.84185
1606357546,55.57666666666667,58.0,0.0,73.0,79.0,42.08407,26.454084,38.534298,38.95992
1606357547,55.57833333333333,59.0,0.0,73.0,78.0,42.925526,26.454084,38.534298,41.84185
1606357548,55.58,59.0,0.0,74.0,78.0,42.925526,26.454084,37.825104,41.84185
1606357549,55.58166666666666,59.0,0.0,74.0,78.0,42.925526,26.454084,37.825104,41.84185
