timestamp,pm25,pm25_0,pm25_1,pm25_2,pm25_3,cal_pm25_0,cal_pm25_1,cal_pm25_2,cal_pm25_3
1605355200,44.0,47.28,0.0,65.0,58.68,31.171846,8.615673,39.594643,39.302814
1605355201,43.999722222222225,47.12,0.0,65.0,58.72,30.4378,8.615673,39.594643,39.302814
1605355202,43.99944444444444,46.96,0.0,65.0,58.76,29.172935,8.615673,39.594643,39.814682
1605355203,43.99916666666667,46.8,0.0,65.0,58.8,29.172935,8.615673,39.594643,39.814682
1605355204,43.99888888888889,46.64,0.0,65.0,58.84,29.172935,8.615673,39.594643,39.814682
1605355205,43.99861111111111,46.48,0.0,65.0,58.88,28.000465,8.615673,39.594643,39.814682
1605355206,43.998333333333335,46.32,0.0,65.0,58.92,28.000465,8.615673,39.594643,39.814682
1605355207,43.99805555555555,46.16,0.0,65.0,58.96,27.824663,8.615673,39.594643,39.814682
1605355208,43.99777777777778,46.0,0.0,65.0,59.0,27.824663,8.615673,39.594643,39.80883
1605355209,43.9975,46.0,0.0,65.0,59.0,27.824663,8.615673,39.594643,39.80883
1605355210,43.99722222222222,47.0,0.0,65.0,59.0,30.4378,8.615673,39.594643,39.80883
1605355211,43.996944444444445,47.0,0.0,65.0,58.0,30.4378,8.615673,39.594643,37.955738
1605355212,43.99666666666667,47.0,0.0,65.0,58.0,30.4378,8.615673,39.594643,37.955738
1605355213,43.99638888888889,47.0,0.0,66.0,58.0,30.4378,8.615673,41.061703,37.955738
1605355214,43.99611111111111,48.0,0.0,67.0,58.0,30.693823,8.615673,42.21816,37.955738
1605355215,43.99583333333333,48.0,0.0,67.0,58.0,30.693823,8.615673,42.21816,37.955738
1605355216,43.995555555555555,48.0,0.0,69.0,58.0,30.693823,8.615673,43.825108,37.955738
1605355217,43.99527777777778,48.0,0.0,69.0,58.0,30.693823,8.615673,43.825108,37.955738
1605355218,43.995,47.0,0.0,71.0,58.0,30.4378,8.615673,41.50775,37.955738
1605355219,43.99472222222222,47.0,0.0,74.0,59.0,30.4378,8.615673,43.89498,39.80883
1605355220,43.99444444444445,47.0,0.0,77.0,59.0,30.4378,8.615673,41.882145,39.80883
1605355221,43.994166666666665,47.0,0.0,81.0,59.0,30.4378,8.615673,42.71798,39.80883
1605355222,43.99388888888889,47.0,0.0,84.0,59.0,30.4378,8.615673,50.07096,39.80883
1605355223,43.993611111111115,47.0,0.0,84.0,60.0,30.4378,8.615673,50.07096,39.560123
1605355224,43.99333333333333,47.0,0.0,90.0,60.0,30.4378,8.615673,53.90787,39.560123
1605355225,43.99305555555556,47.0,0.0,85.0,60.0,30.4378,8.615673,49.504467,39.560123
1605355226,43.992777777777775,46.0,0.0,82.0,60.0,27.824663,8.615673,45.827496,39.560123
1605355227,43.9925,46.0,0.0,80.0,60.0,27.824663,8.615673,41.75038,39.560123
1605355228,43.992222222222225,46.0,0.0,77.0,60.0,27.824663,8.615673,41.882145,39.560123
1605355229,43.99194444444444,46.0,0.0,75.0,60.0,27.824663,8.615673,43.14572,39.560123
1605355230,43.99166666666667,47.0,0.0,73.0,60.0,30.4378,8.615673,42.391884,39.560123
1605355231,43.99138888888889,47.0,0.0,73.0,60.0,30.4378,8.615673,42.391884,39.560123
1605355232,43.99111111111111,47.0,0.0,69.0,60.0,30.4378,8.615673,43.825108,39.560123
1605355233,43.990833333333335,47.0,0.0,68.0,60.0,30.4378,8.615673,43.43159,39.560123
1605355234,43.99055555555555,47.0,0.0,67.0,60.0,30.4378,8.615673,42.21816,39.560123
1605355235,43.99027777777778,47.0,0.0,67.0,60.0,30.4378,8.615673,42.21816,39.560123
1605355236,43.99,47.0,0.0,65.0,60.0,30.4378,8.615673,39.594643,39.560123
1605355237,43.98972222222222,47.0,0.0,65.0,60.0,30.4378,8.615673,39.594643,39.560123
1605355238,43.989444444444445,47.0,0.0,63.0,60.0,30.4378,8.615673,39.102406,39.560123
1605355239,43.98916666666667,47.0,0.0,63.0,60.0,30.4378,8.615673,39.102406,39.560123
1605355240,43.98888888888889,47.0,0.0,63.0,60.0,30.4378,8.615673,39.102406,39.560123
1605355241,43.98861111111111,47.0,0.0,63.0,59.0,30.4378,8.615673,39.102406,39.80883
1605355242,43.98833333333334,47.0,0.0,63.0,59.0,30.4378,8.615673,39.102406,39.80883
1605355243,43.988055555555555,48.0,0.0,63.0,59.0,30.693823,8.615673,39.102406,39.80883
1605355244,43.98777777777778,48.0,0.0,64.0,59.0,30.693823,8.615673,39.033123,39.80883
1605355245,43.9875,48.0,0.0,64.0,58.0,30.693823,8.615673,39.033123,37.955738
1605355246,43.98722222222222,48.0,0.0,64.0,58.0,30.693823,8.615673,39.033123,37.955738
1605355247,43.98694444444445,48.0,0.0,66.0,58.0,30.693823,8.615673,41.061703,37.955738
1605355248,43.986666666666665,48.0,0.0,66.0,58.0,30.693823,8.615673,41.061703,37.955738
1605355249,43.98638888888889,47.0,0.0,67.0,58.0,30.4378,8.615673,42.21816,37.955738
1605355250,43.986111111111114,47.0,0.0,68.0,57.0,30.4378,8.615673,43.43159,35.85708
1605355251,43.98583333333333,47.0,0.0,68.0,58.0,30.4378,8.615673,43.43159,37.955738
1605355252,43.98555555555556,47.0,0.0,70.0,57.0,30.4378,8.615673,42.15627,35.85708
1605355253,43.985277777777775,47.0,0.0,72.0,58.0,30.4378,8.615673,42.097366,37.955738
1605355254,43.985,47.0,0.0,74.0,58.0,30.4378,8.615673,43.89498,37.955738
1605355255,43.984722222222224,46.0,0.0,76.0,58.0,27.824663,8.615673,42.265266,37.955738
1605355256,43.98444444444444,46.0,0.0,77.0,58.0,27.824663,8.615673,41.882145,37.955738
1605355257,43.98416666666667,46.0,0.0,79.0,58.0,27.824663,8.615673,40.980072,37.955738
1605355258,43.98388888888889,46.0,0.0,80.0,58.0,27.824663,8.615673,41.75038,37.955738
1605355259,43.98361111111111,46.0,0.0,82.0,58.0,27.824663,8.615673,45.827496,37.955738
1605355260,43.983333333333334,46.0,0.0,82.0,58.0,27.824663,8.615673,45.827496,37.955738
1605355261,43.98305555555555,46.0,0.0,84.0,58.0,27.824663,8.615673,50.07096,37.955738
1605355262,43.98277777777778,46.0,0.0,84.0,59.0,27.824663,8.615673,50.07096,39.80883
1605355263,43.9825,46.0,0.0,84.0,59.0,27.824663,8.615673,50.07096,39.80883
1605355264,43.98222222222222,46.0,0.0,81.0,59.0,27.824663,8.615673,42.71798,39.80883
1605355265,43.981944444444444,46.0,0.0,80.0,59.0,27.824663,8.615673,41.75038,39.80883
1605355266,43.98166666666667,46.0,0.0,79.0,60.0,27.824663,8.615673,40.980072,39.560123
1605355267,43.98138888888889,46.0,0.0,77.0,60.0,27.824663,8.615673,41.882145,39.560123
1605355268,43.98111111111111,46.0,0.0,76.0,60.0,27.824663,8.615673,42.265266,39.560123
1605355269,43.98083333333334,46.0,0.0,76.0,60.0,27.824663,8.615673,42.265266,39.560123
1605355270,43.980555555555554,46.0,0.0,75.0,60.0,27.824663,8.615673,43.14572,39.560123
1605355271,43.98027777777778,46.0,0.0,72.0,61.0,27.824663,8.615673,42.097366,38.211533
1605355272,43.98,46.0,0.0,71.0,61.0,27.824663,8.615673,41.50775,38.211533
1605355273,43.97972222222222,47.0,0.0,71.0,61.0,30.4378,8.615673,41.50775,38.211533
1605355274,43.97944444444445,47.0,0.0,71.0,61.0,30.4378,8.615673,41.50775,38.211533
1605355275,43.979166666666664,47.0,0.0,73.0,61.0,30.4378,8.615673,42.391884,38.211533
1605355276,43.97888888888889,47.0,0.0,73.0,61.0,30.4378,8.615673,42.391884,38.211533
1605355277,43.978611111111114,47.0,0.0,72.0,61.0,30.4378,8.615673,42.097366,38.211533
