timestamp,pm25,pm25_calibrated
1605153608,112.0,50.444169108574215
1605153609,112.0,50.444169108574215
1605153610,111.5,50.27822291136685
1605153611,111.25,50.195249812763166
1605153612,111.0,50.11227671415949
1605153613,110.5,49.946330516952116
1605153614,110.25,49.86335741834843
1605153615,110.25,49.86335741834843
1605153616,110.0,49.780384319744755
1605153617,110.0,49.780384319744755
1605153618,110.0,49.780384319744755
1605153619,109.5,49.61443812253738
1605153620,109.75,49.69741122114107
1605153621,109.25,49.53146502393369
1605153622,109.5,49.61443812253738
1605153623,109.0,49.44849192533002
1605153624,109.0,49.44849192533002
1605153625,109.0,49.44849192533002
1605153626,108.75,49.36551882672633
1605153627,109.0,49.44849192533002
1605153628,109.0,49.44849192533002
1605153629,109.5,49.61443812253738
1605153630,109.75,49.69741122114107
1605153631,109.75,49.69741122114107
1605153632,110.0,49.780384319744755
1605153633,110.25,49.86335741834843
1605153634,110.25,49.86335741834843
1605153635,111.25,50.195249812763166
1605153636,110.75,50.029303615555804
1605153637,110.5,49.946330516952116
1605153638,110.5,49.946330516952116
1605153639,110.5,49.946330516952116
1605153640,109.75,49.69741122114107
1605153641,109.25,49.53146502393369
1605153642,109.0,49.44849192533002
1605153643,108.5,49.28254572812264
1605153644,108.25,49.199572629518954
1605153645,108.5,49.28254572812264
1605153646,108.25,49.199572629518954
1605153647,108.25,49.199572629518954
1605153648,108.0,49.11659953091528
1605153649,108.0,49.11659953091528
1605153650,108.0,49.11659953091528
1605153651,108.25,49.199572629518954
1605153652,108.5,49.28254572812264
1605153653,109.0,49.44849192533002
1605153654,109.0,49.44849192533002
1605153655,109.5,49.61443812253738
1605153656,109.5,49.61443812253738
1605153657,110.0,49.780384319744755
1605153658,110.75,50.029303615555804
1605153659,110.75,50.029303615555804
1605153660,111.25,50.195249812763166
1605153661,111.0,50.11227671415949
1605153662,111.5,50.27822291136685
1605153663,111.75,50.36119600997054
1605153664,111.25,50.195249812763166
1605153665,111.0,50.11227671415949
1605153666,110.75,50.029303615555804
1605153667,110.75,50.029303615555804
1605153668,110.5,49.946330516952116
1605153669,110.25,49.86335741834843
1605153670,109.75,49.69741122114107
1605153671,109.75,49.69741122114107
1605153672,109.75,49.69741122114107
1605153673,110.25,49.86335741834843
1605153674,110.5,49.946330516952116
1605153675,111.0,50.11227671415949
1605153676,112.0,50.444169108574215
1605153677,112.25,50.5271422071779
1605153678,112.0,50.444169108574215
1605153679,112.75,50.69308840438528
1605153680,113.25,50.85903460159264
1605153681,113.5,50.94200770019633
1605153682,113.25,50.85903460159264
1605153683,113.0,50.77606150298895
1605153684,112.75,50.69308840438528
1605153685,112.75,50.69308840438528
1605153686,112.5,50.61011530578159
1605153687,112.25,50.5271422071779
1605153688,112.5,50.61011530578159
1605153689,112.75,50.69308840438528
1605153690,112.75,50.69308840438528
1605153691,113.25,50.85903460159264
1605153692,113.0,50.77606150298895
1605153693,113.0,50.77606150298895
1605153694,113.25,50.85903460159264
1605153695,113.75,51.024980798800016
1605153696,113.5,50.94200770019633
1605153697,113.75,51.024980798800016
1605153698,113.5,50.94200770019633
1605153699,113.5,50.94200770019633
1605153700,113.75,51.024980798800016
1605153701,114.0,51.10795389740369
1605153702,114.0,51.10795389740369
1605153703,114.0,51.10795389740369
1605153704,114.75,51.35687319321475
1605153705,115.25,51.522819390422114
1605153706,115.25,51.522819390422114
1605153707,115.0,51.43984629181843
1605153708,114.75,51.35687319321475
1605153709,114.75,51.35687319321475
1605153710,114.5,51.273900094611065
1605153711,114.5,51.273900094611065
1605153712,115.0,51.43984629181843
1605153713,114.75,51.35687319321475
1605153714,114.75,51.35687319321475
1605153715,114.75,51.35687319321475
1605153716,114.5,51.273900094611065
1605153717,114.5,51.273900094611065
1605153718,114.5,51.273900094611065
1605153719,114.5,51.273900094611065
1605153720,114.5,51.273900094611065
1605153721,113.75,51.024980798800016
1605153722,113.5,50.94200770019633
1605153723,112.75,50.69308840438528
1605153724,112.25,50.5271422071779
1605153725,111.5,50.27822291136685
1605153726,111.25,50.195249812763166
1605153727,110.75,50.029303615555804
1605153728,110.5,49.946330516952116
1605153729,109.5,49.61443812253738
1605153730,109.0,49.44849192533002
1605153731,108.75,49.36551882672633
1605153732,108.75,49.36551882672633
1605153733,108.75,49.36551882672633
1605153734,109.0,49.44849192533002
1605153735,109.0,49.44849192533002
1605153736,109.0,49.44849192533002
1605153737,109.5,49.61443812253738
1605153738,109.75,49.69741122114107
1605153739,110.5,49.946330516952116
1605153740,111.0,50.11227671415949
1605153741,111.25,50.195249812763166
1605153742,111.5,50.27822291136685
1605153743,112.0,50.444169108574215
1605153744,112.25,50.5271422071779
1605153745,112.0,50.444169108574215
1605153746,112.25,50.5271422071779
1605153747,111.75,50.36119600997054
1605153748,111.5,50.27822291136685
1605153749,111.0,50.11227671415949
1605153750,110.75,50.029303615555804
1605153751,110.5,49.946330516952116
1605153752,110.25,49.86335741834843
1605153753,110.0,49.780384319744755
1605153754,109.75,49.69741122114107
1605153755,109.75,49.69741122114107
1605153756,109.5,49.61443812253738
1605153757,110.75,50.029303615555804
1605153758,110.75,50.029303615555804
1605153759,111.25,50.195249812763166
1605153760,111.25,50.195249812763166
1605153761,111.0,50.11227671415949
1605153762,111.25,50.195249812763166
1605153763,111.0,50.11227671415949
1605153764,111.5,50.27822291136685
1605153772,111.5,50.27822291136685
1605153773,111.5,50.27822291136685
1605153774,111.5,50.27822291136685
1605153775,111.75,50.36119600997054
1605153776,112.25,50.5271422071779
1605153777,112.75,50.69308840438528
1605153778,114.0,51.10795389740369
1605153779,114.0,51.10795389740369
1605153780,115.0,51.43984629181843
1605153781,115.0,51.43984629181843
